,Player,Season,Stage,True shooting percentage
35549,C.J. Watson,2016,Regular_Season,50.71
35550,Mike Dunleavy,2016,Regular_Season,57.34
35551,Gerald Green,2016,Regular_Season,52.39
35552,Lucas Nogueira,2016,Regular_Season,68.2
35553,Kyle Anderson,2016,Regular_Season,52.55
35554,Thon Maker,2016,Regular_Season,55.79
35555,Salah Mejri,2016,Regular_Season,65.0
35556,Tyus Jones,2016,Regular_Season,52.27
35557,Wesley Johnson,2016,Regular_Season,44.82
35558,Semaj Christon,2016,Regular_Season,38.67
35559,Tyler Zeller,2016,Regular_Season,50.81
35560,Lavoy Allen,2016,Regular_Season,48.49
35561,Jakob Poeltl,2016,Regular_Season,58.89
35562,Tomas Satoransky,2016,Regular_Season,47.67
35563,DeAndre Liggins,2016,Regular_Season,47.62
35564,James McAdoo,2016,Regular_Season,54.25
35565,Cole Aldrich,2016,Regular_Season,54.87
35566,LeBron James,2016,Playoffs,64.91
35567,Stephen Curry,2016,Playoffs,65.85
35568,Kyrie Irving,2016,Playoffs,57.25
35569,Kevin Durant,2016,Playoffs,68.3
35570,John Wall,2016,Playoffs,54.83
35571,Isaiah Thomas,2016,Playoffs,56.32
35572,Kawhi Leonard,2016,Playoffs,67.24
35573,Bradley Beal,2016,Playoffs,56.5
35574,James Harden,2016,Playoffs,58.27
35575,Kevin Love,2016,Playoffs,60.36
35576,Avery Bradley,2016,Playoffs,53.02
35577,Al Horford,2016,Playoffs,66.83
35578,Gordon Hayward,2016,Playoffs,59.84
35579,LaMarcus Aldridge,2016,Playoffs,49.96
35580,Klay Thompson,2016,Playoffs,50.69
35581,Jae Crowder,2016,Playoffs,55.4
35582,DeMar DeRozan,2016,Playoffs,53.28
35583,Draymond Green,2016,Playoffs,58.27
35584,Russell Westbrook,2016,Playoffs,51.15
35585,Chris Paul,2016,Playoffs,59.19
35586,Kelly Olynyk,2016,Playoffs,59.7
35587,Patty Mills,2016,Playoffs,55.12
35588,Otto Porter,2016,Playoffs,63.5
35589,Jonathon Simmons,2016,Playoffs,52.79
35590,Markieff Morris,2016,Playoffs,49.48
35591,Marcus Smart,2016,Playoffs,49.68
35592,Giannis Antetokounmpo,2016,Playoffs,56.34
35593,Tristan Thompson,2016,Playoffs,62.5
35594,Mike Conley,2016,Playoffs,62.04
35595,Dennis Schroder,2016,Playoffs,58.6
35596,Paul Millsap,2016,Playoffs,59.68
35597,J.R. Smith,2016,Playoffs,69.82
35598,Serge Ibaka,2016,Playoffs,52.68
35599,Eric Gordon,2016,Playoffs,55.07
35600,Joe Johnson,2016,Playoffs,50.86
35601,Lou Williams,2016,Playoffs,52.77
35602,Jimmy Butler,2016,Playoffs,52.84
35603,Tony Parker,2016,Playoffs,61.55
35604,Kyle Lowry,2016,Playoffs,58.59
35605,George Hill,2016,Playoffs,56.43
35606,Danny Green,2016,Playoffs,52.92
35607,Pau Gasol,2016,Playoffs,49.37
35608,Patrick Beverley,2016,Playoffs,52.97
35609,Trevor Ariza,2016,Playoffs,57.19
35610,Clint Capela,2016,Playoffs,58.49
35611,Marc Gasol,2016,Playoffs,59.47
35612,Andre Iguodala,2016,Playoffs,51.14
35613,Bojan Bogdanovic,2016,Playoffs,56.89
35614,Paul George,2016,Playoffs,55.34
35615,Jonas Valanciunas,2016,Playoffs,58.63
35616,Damian Lillard,2016,Playoffs,54.95
35617,Ian Clark,2016,Playoffs,63.02
35618,DeAndre Jordan,2016,Playoffs,63.05
35619,Manu Ginobili,2016,Playoffs,49.48
35620,Marcin Gortat,2016,Playoffs,52.02
35621,Kyle Korver,2016,Playoffs,62.2
35622,Norman Powell,2016,Playoffs,56.72
35623,Rudy Gobert,2016,Playoffs,61.18
35624,Ryan Anderson,2016,Playoffs,52.0
35625,Rodney Hood,2016,Playoffs,43.39
35626,Gerald Green,2016,Playoffs,63.85
35627,Terry Rozier,2016,Playoffs,52.86
35628,JaVale McGee,2016,Playoffs,74.31
35629,Maybyner Nene,2016,Playoffs,69.62
35630,Dwyane Wade,2016,Playoffs,47.25
35631,C.J. McCollum,2016,Playoffs,51.7
35632,Channing Frye,2016,Playoffs,69.75
35633,Jamal Crawford,2016,Playoffs,49.84
35634,Khris Middleton,2016,Playoffs,49.61
35635,Jaylen Brown,2016,Playoffs,53.85
35636,Kyle Anderson,2016,Playoffs,60.28
35637,Derrick Favors,2016,Playoffs,57.54
35638,Greg Monroe,2016,Playoffs,61.53
35639,Cory Joseph,2016,Playoffs,53.01
35640,Zach Randolph,2016,Playoffs,44.97
35641,Deron Williams,2016,Playoffs,56.65
35642,Zaza Pachulia,2016,Playoffs,57.05
35643,Tim Hardaway Jr.,2016,Playoffs,42.61
35644,David West,2016,Playoffs,60.36
35645,Robin Lopez,2016,Playoffs,68.44
35646,Iman Shumpert,2016,Playoffs,54.83
35647,Shaun Livingston,2016,Playoffs,58.8
35648,Joe Ingles,2016,Playoffs,53.82
35649,"Kelly Oubre, Jr.",2016,Playoffs,53.52
35650,Jeff Teague,2016,Playoffs,64.25
35651,Taurean Prince,2016,Playoffs,61.81
35652,Lance Stephenson,2016,Playoffs,58.44
35653,J.J. Redick,2016,Playoffs,54.42
35654,Boris Diaw,2016,Playoffs,60.11
35655,Dejounte Murray,2016,Playoffs,43.75
35656,David Lee,2016,Playoffs,54.97
35657,Patrick McCaw,2016,Playoffs,56.78
35658,Blake Griffin,2016,Playoffs,56.4
35659,Tony Snell,2016,Playoffs,68.18
35660,Kent Bazemore,2016,Playoffs,49.86
35661,Andre Roberson,2016,Playoffs,52.5
35662,Vince Carter,2016,Playoffs,61.0
35663,Richard Jefferson,2016,Playoffs,54.65
35664,Malcolm Brogdon,2016,Playoffs,49.09
35665,Shelvin Mack,2016,Playoffs,48.56
35666,Victor Oladipo,2016,Playoffs,42.43
35667,Luc Mbah a Moute,2016,Playoffs,51.16
35668,Nikola Mirotic,2016,Playoffs,47.79
35669,Jason Smith,2016,Playoffs,56.47
35670,P.J. Tucker,2016,Playoffs,47.6
35671,James Ennis,2016,Playoffs,56.61
35672,Taj Gibson,2016,Playoffs,63.6
35673,Dwight Howard,2016,Playoffs,54.1
35674,Thaddeus Young,2016,Playoffs,55.3
35675,Al-Farouq Aminu,2016,Playoffs,57.36
35676,Jerami Grant,2016,Playoffs,67.49
35677,Marreese Speights,2016,Playoffs,55.56
35678,Matt Dellavedova,2016,Playoffs,50.66
35679,Dewayne Dedmon,2016,Playoffs,60.68
35680,Paul Zipser,2016,Playoffs,60.24
35681,JaMychal Green,2016,Playoffs,58.95
35682,Jonas Jerebko,2016,Playoffs,62.28
35683,Myles Turner,2016,Playoffs,45.24
35684,DeMarre Carroll,2016,Playoffs,51.27
35685,Evan Turner,2016,Playoffs,51.2
35686,Steven Adams,2016,Playoffs,60.9
35687,Bobby Portis,2016,Playoffs,60.61
35688,Andrew Harrison,2016,Playoffs,59.16
35689,Raymond Felton,2016,Playoffs,57.02
35690,Brandon Jennings,2016,Playoffs,46.81
35691,Amir Johnson,2016,Playoffs,53.7
35692,Davis Bertans,2016,Playoffs,60.73
35693,Thon Maker,2016,Playoffs,48.83
35694,Isaiah Canaan,2016,Playoffs,61.1
35695,Patrick Patterson,2016,Playoffs,44.0
35696,Tyler Zeller,2016,Playoffs,56.1
35697,Dante Exum,2016,Playoffs,53.98
35698,Maurice Harkless,2016,Playoffs,38.65
35699,C.J. Miles,2016,Playoffs,58.28
35700,Jose Calderon,2016,Playoffs,56.52
35701,Delon Wright,2016,Playoffs,62.25
35702,Doug McDermott,2016,Playoffs,69.44
35703,Ersan Ilyasova,2016,Playoffs,44.51
35704,Alex Abrines,2016,Playoffs,48.47
35705,Austin Rivers,2016,Playoffs,44.64
35706,Raulzinho Neto,2016,Playoffs,77.91
35707,Wayne Selden,2016,Playoffs,41.43
35708,Monta Ellis,2016,Playoffs,49.55
35709,Allen Crabbe,2016,Playoffs,43.44
35710,Paul Pierce,2016,Playoffs,56.94
35711,Bryn Forbes,2016,Playoffs,42.3
35712,Cristiano Felicio,2016,Playoffs,59.82
35713,Noah Vonleh,2016,Playoffs,44.55
35714,Mike Muscala,2016,Playoffs,39.5
35715,Jason Terry,2016,Playoffs,40.67
35716,Ian Mahinmi,2016,Playoffs,50.58
35717,Troy Daniels,2016,Playoffs,50.0
35718,Matt Barnes,2016,Playoffs,30.0
39939,LeBron James,2017,Regular_Season,62.06
39940,James Harden,2017,Regular_Season,61.93
39941,Anthony Davis,2017,Regular_Season,61.16
39942,Russell Westbrook,2017,Regular_Season,52.37
39943,Giannis Antetokounmpo,2017,Regular_Season,59.8
39944,Damian Lillard,2017,Regular_Season,59.39
39945,Bradley Beal,2017,Regular_Season,56.4
39946,DeMar DeRozan,2017,Regular_Season,55.46
39947,Kevin Durant,2017,Regular_Season,64.01
39948,Lou Williams,2017,Regular_Season,57.37
39949,Kemba Walker,2017,Regular_Season,57.18
39950,Karl-Anthony Towns,2017,Regular_Season,64.61
39951,LaMarcus Aldridge,2017,Regular_Season,56.98
39952,Victor Oladipo,2017,Regular_Season,57.68
39953,Paul George,2017,Regular_Season,57.01
39954,C.J. McCollum,2017,Regular_Season,53.62
39955,Khris Middleton,2017,Regular_Season,57.71
39956,Donovan Mitchell,2017,Regular_Season,54.13
39957,Jrue Holiday,2017,Regular_Season,56.98
39958,Tobias Harris,2017,Regular_Season,56.46
39959,Kyrie Irving,2017,Regular_Season,60.99
39960,Klay Thompson,2017,Regular_Season,59.82
39961,Harrison Barnes,2017,Regular_Season,53.95
39962,Andrew Wiggins,2017,Regular_Season,50.48
39963,Joel Embiid,2017,Regular_Season,57.27
39964,Nikola Jokic,2017,Regular_Season,60.34
39965,Jamal Murray,2017,Regular_Season,57.61
39966,Dwight Howard,2017,Regular_Season,57.71
39967,Stephen Curry,2017,Regular_Season,67.51
39968,Julius Randle,2017,Regular_Season,60.63
39969,Eric Bledsoe,2017,Regular_Season,58.18
39970,Jimmy Butler,2017,Regular_Season,58.98
39971,Dennis Schroder,2017,Regular_Season,51.52
39972,Goran Dragic,2017,Regular_Season,54.26
39973,Ben Simmons,2017,Regular_Season,55.7
39974,T.J. Warren,2017,Regular_Season,54.08
39975,Will Barton,2017,Regular_Season,56.23
39976,Kyle Lowry,2017,Regular_Season,59.83
39977,Carmelo Anthony,2017,Regular_Season,50.32
39978,Marc Gasol,2017,Regular_Season,53.25
39979,Eric Gordon,2017,Regular_Season,57.76
39980,Blake Griffin,2017,Regular_Season,54.42
39981,Kyle Kuzma,2017,Regular_Season,54.93
39982,J.J. Redick,2017,Regular_Season,61.44
39983,Andre Drummond,2017,Regular_Season,55.51
39984,Gary Harris,2017,Regular_Season,59.74
39985,Taurean Prince,2017,Regular_Season,54.92
39986,Dario Saric,2017,Regular_Season,58.15
39987,Bojan Bogdanovic,2017,Regular_Season,60.55
39988,Otto Porter,2017,Regular_Season,60.23
39989,Jusuf Nurkic,2017,Regular_Season,52.84
39990,Jordan Clarkson,2017,Regular_Season,54.16
39991,Jayson Tatum,2017,Regular_Season,58.62
39992,Chris Paul,2017,Regular_Season,60.37
39993,Buddy Hield,2017,Regular_Season,55.7
39994,Steven Adams,2017,Regular_Season,63.02
39995,Dennis Smith,2017,Regular_Season,47.25
39996,Josh Richardson,2017,Regular_Season,55.15
39997,Kevin Love,2017,Regular_Season,61.4
39998,Lauri Markkanen,2017,Regular_Season,55.24
39999,Jeremy Lamb,2017,Regular_Season,55.93
40000,Clint Capela,2017,Regular_Season,65.01
40001,Aaron Gordon,2017,Regular_Season,53.01
40002,E'Twaun Moore,2017,Regular_Season,59.29
40003,Jaylen Brown,2017,Regular_Season,56.16
40004,Josh Jackson,2017,Regular_Season,47.97
40005,Robert Covington,2017,Regular_Season,56.32
40006,Ricky Rubio,2017,Regular_Season,53.69
40007,Spencer Dinwiddie,2017,Regular_Season,52.67
40008,Enes Kanter,2017,Regular_Season,62.98
40009,Taj Gibson,2017,Regular_Season,61.03
40010,Jeff Teague,2017,Regular_Season,55.27
40011,Kentavious Caldwell-Pope,2017,Regular_Season,56.15
40012,Allen Crabbe,2017,Regular_Season,55.84
40013,DeMarre Carroll,2017,Regular_Season,55.02
40014,Jonas Valanciunas,2017,Regular_Season,62.83
40015,Michael Beasley,2017,Regular_Season,55.65
40016,Marco Belinelli,2017,Regular_Season,58.09
40017,Bobby Portis,2017,Regular_Season,54.8
40018,Jonathon Simmons,2017,Regular_Season,55.48
40019,Brook Lopez,2017,Regular_Season,55.71
40020,Serge Ibaka,2017,Regular_Season,57.36
40021,Thaddeus Young,2017,Regular_Season,52.79
40022,"Kelly Oubre, Jr.",2017,Regular_Season,53.39
40023,Brandon Ingram,2017,Regular_Season,53.61
40024,Rondae Hollis-Jefferson,2017,Regular_Season,54.81
40025,Derrick Favors,2017,Regular_Season,59.25
40026,Joe Ingles,2017,Regular_Season,62.29
40027,Willie Cauley-Stein,2017,Regular_Season,52.85
40028,DeAndre Jordan,2017,Regular_Season,64.8
40029,Al Horford,2017,Regular_Season,57.52
40030,Dirk Nowitzki,2017,Regular_Season,57.54
40031,Austin Rivers,2017,Regular_Season,52.57
40032,Bogdan Bogdanovic,2017,Regular_Season,55.62
40033,Courtney Lee,2017,Regular_Season,56.39
40034,Terry Rozier,2017,Regular_Season,51.99
40035,Dillon Brooks,2017,Regular_Season,53.13
40036,Ish Smith,2017,Regular_Season,52.46
40037,Rodney Hood,2017,Regular_Season,54.6
40038,Justin Holiday,2017,Regular_Season,51.28
40039,Frank Kaminsky,2017,Regular_Season,54.47
40040,Kelly Olynyk,2017,Regular_Season,61.19
40041,Wayne Ellington,2017,Regular_Season,58.83
40042,Domantas Sabonis,2017,Regular_Season,56.68
40043,Nikola Mirotic,2017,Regular_Season,57.71
40044,Caris LeVert,2017,Regular_Season,52.49
40045,Zach Randolph,2017,Regular_Season,52.9
40046,Darren Collison,2017,Regular_Season,60.95
40047,Joe Harris,2017,Regular_Season,63.44
40048,Jeff Green,2017,Regular_Season,58.67
40049,De'Aaron Fox,2017,Regular_Season,47.8
40050,Tyler Johnson,2017,Regular_Season,54.9
40051,Markieff Morris,2017,Regular_Season,56.57
40052,Yogi Ferrell,2017,Regular_Season,54.04
40053,Montrezl Harrell,2017,Regular_Season,64.74
40054,Kent Bazemore,2017,Regular_Season,54.68
40055,Myles Turner,2017,Regular_Season,56.74
40056,Jamal Crawford,2017,Regular_Season,51.91
40057,Patty Mills,2017,Regular_Season,55.8
40058,Wesley Matthews,2017,Regular_Season,54.08
40059,J.J. Barea,2017,Regular_Season,54.5
40060,Elfrid Payton,2017,Regular_Season,53.78
40061,James Johnson,2017,Regular_Season,57.49
40062,Denzel Valentine,2017,Regular_Season,52.66
40063,Trevor Ariza,2017,Regular_Season,56.65
40064,John Collins,2017,Regular_Season,61.98
40065,Pau Gasol,2017,Regular_Season,53.9
40066,Draymond Green,2017,Regular_Season,55.6
40067,Jae Crowder,2017,Regular_Season,52.51
40068,D.J. Augustin,2017,Regular_Season,61.46
40069,Dwyane Wade,2017,Regular_Season,49.99
40070,Lance Stephenson,2017,Regular_Season,49.48
40071,Rudy Gobert,2017,Regular_Season,65.68
40072,Robin Lopez,2017,Regular_Season,55.21
40073,Hassan Whiteside,2017,Regular_Season,57.29
40074,Ersan Ilyasova,2017,Regular_Season,55.77
40075,Marvin Williams,2017,Regular_Season,60.28
40076,Nicolas Batum,2017,Regular_Season,52.32
40077,Wilson Chandler,2017,Regular_Season,54.17
40078,Marcus Morris,2017,Regular_Season,54.07
40079,Trey Lyles,2017,Regular_Season,59.06
40080,Mario Hezonja,2017,Regular_Season,54.43
40081,Anthony Tolliver,2017,Regular_Season,66.26
40082,Troy Daniels,2017,Regular_Season,58.28
40083,C.J. Miles,2017,Regular_Season,54.47
40084,Reggie Bullock,2017,Regular_Season,61.49
40085,Marcin Gortat,2017,Regular_Season,54.61
40086,Jerami Grant,2017,Regular_Season,60.72
40087,Michael Kidd-Gilchrist,2017,Regular_Season,53.6
40088,Kyle Korver,2017,Regular_Season,65.16
40089,Dwight Powell,2017,Regular_Season,65.6
40090,Mike Scott,2017,Regular_Season,59.92
40091,George Hill,2017,Regular_Season,58.04
40092,John Henson,2017,Regular_Season,58.18
40093,J.R. Smith,2017,Regular_Season,53.42
40094,Fred VanVleet,2017,Regular_Season,55.65
40095,Rudy Gay,2017,Regular_Season,54.51
40096,Dejounte Murray,2017,Regular_Season,48.51
40097,Cory Joseph,2017,Regular_Season,50.28
40098,Evan Turner,2017,Regular_Season,52.0
40099,Al-Farouq Aminu,2017,Regular_Season,52.17
40100,Shabazz Napier,2017,Regular_Season,54.42
40101,Darius Miller,2017,Regular_Season,61.67
40102,Doug McDermott,2017,Regular_Season,57.94
40103,Jerian Grant,2017,Regular_Season,52.84
40104,Dewayne Dedmon,2017,Regular_Season,59.92
40105,Ryan Anderson,2017,Regular_Season,59.22
40106,Danny Green,2017,Regular_Season,50.88
40107,Stanley Johnson,2017,Regular_Season,48.01
40108,Devin Harris,2017,Regular_Season,56.26
40109,Pascal Siakam,2017,Regular_Season,54.92
40110,Alex Len,2017,Regular_Season,61.19
40111,Jarrett Allen,2017,Regular_Season,63.57
40112,Kyle Anderson,2017,Regular_Season,58.24
40113,Nick Young,2017,Regular_Season,56.23
40114,Manu Ginobili,2017,Regular_Season,55.32
40115,"Larry Nance, Jr.",2017,Regular_Season,60.53
40116,Jakob Poeltl,2017,Regular_Season,66.17
40117,Raymond Felton,2017,Regular_Season,49.44
40118,Jarell Martin,2017,Regular_Season,51.64
40119,Luke Kennard,2017,Regular_Season,55.97
40120,Marquese Chriss,2017,Regular_Season,50.87
40121,Delon Wright,2017,Regular_Season,57.4
40122,David Nwaba,2017,Regular_Season,54.17
40123,Bryn Forbes,2017,Regular_Season,52.49
40124,Tyler Ulis,2017,Regular_Season,46.52
40125,Emmanuel Mudiay,2017,Regular_Season,47.45
40126,Ian Clark,2017,Regular_Season,52.88
40127,Kyle O'Quinn,2017,Regular_Season,62.52
40128,Marcus Smart,2017,Regular_Season,47.95
40129,Garrett Temple,2017,Regular_Season,53.59
40130,Rajon Rondo,2017,Regular_Season,52.21
40131,Dragan Bender,2017,Regular_Season,52.42
40132,Justise Winslow,2017,Regular_Season,49.55
40133,Tomas Satoransky,2017,Regular_Season,61.47
40134,Mason Plumlee,2017,Regular_Season,58.64
40135,Greg Monroe,2017,Regular_Season,59.77
40136,Skal Labissiere,2017,Regular_Season,51.28
40137,Tony Snell,2017,Regular_Season,57.83
40138,James Ennis,2017,Regular_Season,58.85
40139,Mario Chalmers,2017,Regular_Season,50.33
40140,P.J. Tucker,2017,Regular_Season,53.7
40141,Gerald Green,2017,Regular_Season,56.55
40142,Josh Hart,2017,Regular_Season,59.56
40143,David West,2017,Regular_Season,59.96
40144,Alec Burks,2017,Regular_Season,52.71
40145,Jodie Meeks,2017,Regular_Season,54.78
40146,Aron Baynes,2017,Regular_Season,50.17
40147,T.J. McConnell,2017,Regular_Season,54.55
40148,Kosta Koufos,2017,Regular_Season,56.58
40149,Bam Adebayo,2017,Regular_Season,56.95
40150,Shelvin Mack,2017,Regular_Season,51.79
40151,Gorgui Dieng,2017,Regular_Season,54.29
40152,Bismack Biyombo,2017,Regular_Season,55.57
40153,Jarrett Jack,2017,Regular_Season,48.95
40154,Frank Ntilikina,2017,Regular_Season,43.69
40155,Luc Mbah a Moute,2017,Regular_Season,59.46
40156,Davis Bertans,2017,Regular_Season,58.83
40157,Nemanja Bjelica,2017,Regular_Season,58.09
40158,Justin Jackson,2017,Regular_Season,52.09
40159,Isaiah Taylor,2017,Regular_Season,49.22
40160,Tyler Zeller,2017,Regular_Season,59.79
40161,Pat Connaughton,2017,Regular_Season,53.86
40162,Ogugua Anunoby,2017,Regular_Season,58.67
40163,Jonas Jerebko,2017,Regular_Season,58.59
40164,Trevor Booker,2017,Regular_Season,55.74
40165,Tony Parker,2017,Regular_Season,49.84
40166,Malik Monk,2017,Regular_Season,47.65
40167,Dante Cunningham,2017,Regular_Season,53.89
40168,Tyus Jones,2017,Regular_Season,57.2
40169,Ed Davis,2017,Regular_Season,60.73
40170,Quincy Acy,2017,Regular_Season,52.5
40171,Wesley Johnson,2017,Regular_Season,51.2
40172,Shaun Livingston,2017,Regular_Season,53.27
40173,Maxi Kleber,2017,Regular_Season,57.62
40174,Maurice Harkless,2017,Regular_Season,59.6
40175,Norman Powell,2017,Regular_Season,49.21
40176,Andre Iguodala,2017,Regular_Season,53.59
40177,Corey Brewer,2017,Regular_Season,53.43
40178,Zaza Pachulia,2017,Regular_Season,61.16
40179,Joe Johnson,2017,Regular_Season,48.97
40180,Ian Mahinmi,2017,Regular_Season,60.13
40181,Deyonta Davis,2017,Regular_Season,62.05
40182,Langston Galloway,2017,Regular_Season,50.27
40183,Thon Maker,2017,Regular_Season,49.87
40184,Alex Abrines,2017,Regular_Season,56.71
40185,Royce O'Neale,2017,Regular_Season,54.03
40186,Amir Johnson,2017,Regular_Season,57.5
40187,Maybyner Nene,2017,Regular_Season,59.42
40188,Daniel Theis,2017,Regular_Season,61.61
40189,Patrick Patterson,2017,Regular_Season,55.55
40190,Vince Carter,2017,Regular_Season,52.29
40191,JaVale McGee,2017,Regular_Season,64.08
40192,Tristan Thompson,2017,Regular_Season,56.9
40193,Sam Dekker,2017,Regular_Season,53.41
40194,Lance Thomas,2017,Regular_Season,51.32
40195,Zach Collins,2017,Regular_Season,47.48
40196,Sindarius Thornwell,2017,Regular_Season,51.89
40197,Treveon Graham,2017,Regular_Season,55.27
40198,Kevon Looney,2017,Regular_Season,58.84
40199,Jordan Bell,2017,Regular_Season,64.1
40200,Jose Calderon,2017,Regular_Season,64.33
40201,Cheick Diallo,2017,Regular_Season,61.94
40202,Cedi Osman,2017,Regular_Season,57.7
40203,Shane Larkin,2017,Regular_Season,49.09
40204,Wesley Iwundu,2017,Regular_Season,47.97
40205,Patrick McCaw,2017,Regular_Season,47.72
40206,Salah Mejri,2017,Regular_Season,64.44
40207,Malik Beasley,2017,Regular_Season,50.9
40208,Semi Ojeleye,2017,Regular_Season,47.32
40209,Terrance Ferguson,2017,Regular_Season,54.5
40210,Tarik Black,2017,Regular_Season,58.17
40211,Tim Frazier,2017,Regular_Season,47.52
40212,Ekpe Udoh,2017,Regular_Season,56.0
40213,Josh Huestis,2017,Regular_Season,41.67
40214,Brandon Paul,2017,Regular_Season,50.37
40215,Abdel Nader,2017,Regular_Season,43.93
40216,Eric Moreland,2017,Regular_Season,53.06
40217,DeAndre Liggins,2017,Regular_Season,46.67
40218,LeBron James,2017,Playoffs,61.95
40219,Kevin Durant,2017,Playoffs,60.57
40220,James Harden,2017,Playoffs,54.79
40221,Klay Thompson,2017,Playoffs,57.92
40222,Stephen Curry,2017,Playoffs,58.98
40223,Jayson Tatum,2017,Playoffs,57.79
40224,Jaylen Brown,2017,Playoffs,56.25
40225,Chris Paul,2017,Playoffs,56.54
40226,Terry Rozier,2017,Playoffs,53.85
40227,Kevin Love,2017,Playoffs,51.12
40228,Al Horford,2017,Playoffs,63.08
40229,Anthony Davis,2017,Playoffs,58.36
40230,Donovan Mitchell,2017,Playoffs,51.16
40231,Eric Gordon,2017,Playoffs,52.86
40232,Marcus Morris,2017,Playoffs,47.4
40233,DeMar DeRozan,2017,Playoffs,51.05
40234,Draymond Green,2017,Playoffs,52.91
40235,Clint Capela,2017,Playoffs,64.21
40236,Jrue Holiday,2017,Playoffs,58.13
40237,J.R. Smith,2017,Playoffs,48.56
40238,Kyle Korver,2017,Playoffs,60.39
40239,J.J. Redick,2017,Playoffs,59.29
40240,Giannis Antetokounmpo,2017,Playoffs,61.98
40241,Russell Westbrook,2017,Playoffs,49.27
40242,George Hill,2017,Playoffs,56.7
