,Player,Season,Stage,Turnovers/Fouls,per_game
12960,Mason Plumlee,2014,Regular_Season,Fouls,2.52
12961,P.J. Tucker,2014,Regular_Season,Fouls,2.29
12962,Gorgui Dieng,2014,Regular_Season,Fouls,2.58
12963,Boris Diaw,2014,Regular_Season,Fouls,1.83
12964,Bojan Bogdanovic,2014,Regular_Season,Fouls,1.33
12965,Amir Johnson,2014,Regular_Season,Fouls,3.0
12966,Tristan Thompson,2014,Regular_Season,Fouls,2.3
12967,Rudy Gobert,2014,Regular_Season,Fouls,2.13
12968,Devin Harris,2014,Regular_Season,Fouls,1.93
12969,Nicolas Batum,2014,Regular_Season,Fouls,1.49
12970,Ed Davis,2014,Regular_Season,Fouls,2.56
12971,Jason Smith,2014,Regular_Season,Fouls,2.5
12972,Patrick Patterson,2014,Regular_Season,Fouls,1.84
12973,Taj Gibson,2014,Regular_Season,Fouls,2.61
12974,Chris Kaman,2014,Regular_Season,Fouls,1.89
12975,Jae Crowder,2014,Regular_Season,Fouls,1.67
12976,Hollis Thompson,2014,Regular_Season,Fouls,1.99
12977,Derrick Williams,2014,Regular_Season,Fouls,0.91
12978,Rajon Rondo,2014,Regular_Season,Fouls,2.25
12979,Zaza Pachulia,2014,Regular_Season,Fouls,2.33
12980,Beno Udrih,2014,Regular_Season,Fouls,1.11
12981,Andre Iguodala,2014,Regular_Season,Fouls,1.3
12982,Jerryd Bayless,2014,Regular_Season,Fouls,2.12
12983,Mike Dunleavy,2014,Regular_Season,Fouls,1.95
12984,Henry Sims,2014,Regular_Season,Fouls,1.85
12985,J.J. Barea,2014,Regular_Season,Fouls,1.35
12986,Rasual Butler,2014,Regular_Season,Fouls,1.31
12987,Marvin Williams,2014,Regular_Season,Fouls,1.87
12988,Norris Cole,2014,Regular_Season,Fouls,1.65
12989,Trevor Booker,2014,Regular_Season,Fouls,1.82
12990,Omer Asik,2014,Regular_Season,Fouls,1.89
12991,James Johnson,2014,Regular_Season,Fouls,2.21
12992,J.J. Hickson,2014,Regular_Season,Fouls,1.86
12993,Channing Frye,2014,Regular_Season,Fouls,2.55
12994,Alan Anderson,2014,Regular_Season,Fouls,2.0
12995,Brandan Wright,2014,Regular_Season,Fouls,1.36
12996,Jason Terry,2014,Regular_Season,Fouls,1.51
12997,Tony Allen,2014,Regular_Season,Fouls,2.63
12998,Quincy Pondexter,2014,Regular_Season,Fouls,2.0
12999,Steven Adams,2014,Regular_Season,Fouls,3.17
13000,Cory Joseph,2014,Regular_Season,Fouls,1.33
13001,Austin Rivers,2014,Regular_Season,Fouls,1.92
13002,Mike Scott,2014,Regular_Season,Fouls,1.22
13003,Marcus Smart,2014,Regular_Season,Fouls,2.63
13004,Kevin Seraphin,2014,Regular_Season,Fouls,2.49
13005,Jared Dudley,2014,Regular_Season,Fouls,1.57
13006,Carl Landry,2014,Regular_Season,Fouls,1.89
13007,Iman Shumpert,2014,Regular_Season,Fouls,2.23
13008,Jason Thompson,2014,Regular_Season,Fouls,2.95
13009,Joakim Noah,2014,Regular_Season,Fouls,3.03
13010,Anthony Tolliver,2014,Regular_Season,Fouls,1.8
13011,Brian Roberts,2014,Regular_Season,Fouls,1.04
13012,Kyle Singler,2014,Regular_Season,Fouls,1.91
13013,John Henson,2014,Regular_Season,Fouls,2.27
13014,Shane Larkin,2014,Regular_Season,Fouls,1.97
13015,Leandro Barbosa,2014,Regular_Season,Fouls,1.32
13016,Shaun Livingston,2014,Regular_Season,Fouls,1.41
13017,Aron Baynes,2014,Regular_Season,Fouls,2.31
13018,Caron Butler,2014,Regular_Season,Fouls,1.54
13019,Jonas Jerebko,2014,Regular_Season,Fouls,1.8
13020,Otto Porter,2014,Regular_Season,Fouls,1.31
13021,Alexis Ajinca,2014,Regular_Season,Fouls,2.22
13022,Tony Snell,2014,Regular_Season,Fouls,1.19
13023,Richard Jefferson,2014,Regular_Season,Fouls,1.55
13024,Spencer Hawes,2014,Regular_Season,Fouls,2.37
13025,Andrew Bogut,2014,Regular_Season,Fouls,2.81
13026,Kosta Koufos,2014,Regular_Season,Fouls,1.83
13027,Al-Farouq Aminu,2014,Regular_Season,Fouls,1.85
13028,Ramon Sessions,2014,Regular_Season,Fouls,1.14
13029,Joe Ingles,2014,Regular_Season,Fouls,1.57
13030,Dante Exum,2014,Regular_Season,Fouls,1.79
13031,Kent Bazemore,2014,Regular_Season,Fouls,1.69
13032,JaKarr Sampson,2014,Regular_Season,Fouls,1.82
13033,Vince Carter,2014,Regular_Season,Fouls,1.55
13034,Kirk Hinrich,2014,Regular_Season,Fouls,2.18
13035,Pero Antic,2014,Regular_Season,Fouls,2.1
13036,Andre Miller,2014,Regular_Season,Fouls,1.27
13037,Steve Blake,2014,Regular_Season,Fouls,1.46
13038,Dante Cunningham,2014,Regular_Season,Fouls,1.53
13039,Matt Dellavedova,2014,Regular_Season,Fouls,2.27
13040,Nik Stauskas,2014,Regular_Season,Fouls,1.26
13041,Miles Plumlee,2014,Regular_Season,Fouls,1.52
13042,Glen Davis,2014,Regular_Season,Fouls,1.78
13043,Pablo Prigioni,2014,Regular_Season,Fouls,1.31
13044,Tyler Hansbrough,2014,Regular_Season,Fouls,1.91
13045,Matt Bonner,2014,Regular_Season,Fouls,0.9
13046,James Jones,2014,Regular_Season,Fouls,1.18
13047,Kendrick Perkins,2014,Regular_Season,Fouls,2.38
13048,Hedo Turkoglu,2014,Regular_Season,Fouls,1.06
13049,Joey Dorsey,2014,Regular_Season,Fouls,2.28
13050,LeBron James,2014,Playoffs,Fouls,2.9
13051,Stephen Curry,2014,Playoffs,Fouls,2.24
13052,James Harden,2014,Playoffs,Fouls,2.88
13053,Klay Thompson,2014,Playoffs,Fouls,3.05
13054,Blake Griffin,2014,Playoffs,Fouls,3.07
13055,Draymond Green,2014,Playoffs,Fouls,4.24
13056,Dwight Howard,2014,Playoffs,Fouls,3.53
13057,Jimmy Butler,2014,Playoffs,Fouls,2.25
13058,Jeff Teague,2014,Playoffs,Fouls,2.12
13059,Chris Paul,2014,Playoffs,Fouls,3.08
13060,Kyrie Irving,2014,Playoffs,Fouls,2.23
13061,Derrick Rose,2014,Playoffs,Fouls,1.83
13062,Paul Millsap,2014,Playoffs,Fouls,3.25
13063,Bradley Beal,2014,Playoffs,Fouls,1.9
13064,DeMarre Carroll,2014,Playoffs,Fouls,2.25
13065,Al Horford,2014,Playoffs,Fouls,2.12
13066,J.R. Smith,2014,Playoffs,Fouls,3.0
13067,Josh Smith,2014,Playoffs,Fouls,2.41
13068,Trevor Ariza,2014,Playoffs,Fouls,3.0
13069,Harrison Barnes,2014,Playoffs,Fouls,2.14
13070,Andre Iguodala,2014,Playoffs,Fouls,2.0
13071,Marc Gasol,2014,Playoffs,Fouls,3.0
13072,Timofey Mozgov,2014,Playoffs,Fouls,2.85
13073,J.J. Redick,2014,Playoffs,Fouls,2.57
13074,Tristan Thompson,2014,Playoffs,Fouls,2.5
13075,Corey Brewer,2014,Playoffs,Fouls,2.82
13076,DeAndre Jordan,2014,Playoffs,Fouls,3.0
13077,Iman Shumpert,2014,Playoffs,Fouls,2.5
13078,Jamal Crawford,2014,Playoffs,Fouls,2.43
13079,Terrence Jones,2014,Playoffs,Fouls,1.82
13080,Zach Randolph,2014,Playoffs,Fouls,3.36
13081,Kyle Korver,2014,Playoffs,Fouls,1.93
13082,Jason Terry,2014,Playoffs,Fouls,2.71
13083,Courtney Lee,2014,Playoffs,Fouls,2.18
13084,Paul Pierce,2014,Playoffs,Fouls,3.3
13085,Pau Gasol,2014,Playoffs,Fouls,1.8
13086,Dennis Schroder,2014,Playoffs,Fouls,1.75
13087,Matt Dellavedova,2014,Playoffs,Fouls,2.6
13088,Kawhi Leonard,2014,Playoffs,Fouls,2.57
13089,Mike Dunleavy,2014,Playoffs,Fouls,2.58
13090,Monta Ellis,2014,Playoffs,Fouls,3.6
13091,Anthony Davis,2014,Playoffs,Fouls,3.0
13092,Tim Duncan,2014,Playoffs,Fouls,3.71
13093,Marcin Gortat,2014,Playoffs,Fouls,2.9
13094,John Wall,2014,Playoffs,Fouls,1.86
13095,Brook Lopez,2014,Playoffs,Fouls,3.0
13096,Austin Rivers,2014,Playoffs,Fouls,2.0
13097,Mike Conley,2014,Playoffs,Fouls,1.25
13098,LaMarcus Aldridge,2014,Playoffs,Fouls,3.2
13099,Damian Lillard,2014,Playoffs,Fouls,3.0
13100,Matt Barnes,2014,Playoffs,Fouls,3.86
13101,Dirk Nowitzki,2014,Playoffs,Fouls,3.2
13102,Shaun Livingston,2014,Playoffs,Fouls,1.52
13103,Leandro Barbosa,2014,Playoffs,Fouls,1.14
13104,Otto Porter,2014,Playoffs,Fouls,1.6
13105,Joe Johnson,2014,Playoffs,Fouls,2.67
13106,Jeff Green,2014,Playoffs,Fouls,1.64
13107,Khris Middleton,2014,Playoffs,Fouls,2.33
13108,Andrew Bogut,2014,Playoffs,Fouls,3.63
13109,Taj Gibson,2014,Playoffs,Fouls,2.08
13110,Kent Bazemore,2014,Playoffs,Fouls,1.56
13111,James Jones,2014,Playoffs,Fouls,2.1
13112,C.J. McCollum,2014,Playoffs,Fouls,2.6
13113,Boris Diaw,2014,Playoffs,Fouls,3.43
13114,DeMar DeRozan,2014,Playoffs,Fouls,3.0
13115,Maybyner Nene,2014,Playoffs,Fouls,3.2
13116,Beno Udrih,2014,Playoffs,Fouls,1.6
13117,Tony Parker,2014,Playoffs,Fouls,2.0
13118,Ramon Sessions,2014,Playoffs,Fouls,1.4
13119,Jarrett Jack,2014,Playoffs,Fouls,2.33
13120,Eric Gordon,2014,Playoffs,Fouls,2.75
13121,Michael Carter-Williams,2014,Playoffs,Fouls,2.33
13122,Deron Williams,2014,Playoffs,Fouls,3.0
13123,Nicolas Batum,2014,Playoffs,Fouls,2.2
13124,Patty Mills,2014,Playoffs,Fouls,2.14
13125,Festus Ezeli,2014,Playoffs,Fouls,1.25
13126,Isaiah Thomas,2014,Playoffs,Fouls,2.5
13127,Joakim Noah,2014,Playoffs,Fouls,3.08
13128,Vince Carter,2014,Playoffs,Fouls,1.55
13129,Giannis Antetokounmpo,2014,Playoffs,Fouls,3.0
13130,Drew Gooden,2014,Playoffs,Fouls,2.1
13131,Tony Allen,2014,Playoffs,Fouls,2.7
13132,Alan Anderson,2014,Playoffs,Fouls,1.5
13133,Marco Belinelli,2014,Playoffs,Fouls,1.43
13134,Thaddeus Young,2014,Playoffs,Fouls,2.5
13135,Pero Antic,2014,Playoffs,Fouls,2.53
13136,Nikola Mirotic,2014,Playoffs,Fouls,2.0
13137,Bojan Bogdanovic,2014,Playoffs,Fouls,2.0
13138,J.J. Barea,2014,Playoffs,Fouls,3.4
13139,Danny Green,2014,Playoffs,Fouls,1.71
