,Player,Season,Stage,Rebound_type,Rebounds_per_game
13474,Kentavious Caldwell-Pope,2015,Playoffs,Defensive Rebounds,3.75
13475,Jeff Green,2015,Playoffs,Defensive Rebounds,2.67
13476,Blake Griffin,2015,Playoffs,Defensive Rebounds,7.0
13477,Courtney Lee,2015,Playoffs,Defensive Rebounds,2.14
13478,Thabo Sefolosha,2015,Playoffs,Defensive Rebounds,3.3
13479,Tim Duncan,2015,Playoffs,Defensive Rebounds,3.8
13480,Cody Zeller,2015,Playoffs,Defensive Rebounds,4.0
13481,Tobias Harris,2015,Playoffs,Defensive Rebounds,8.0
13482,David West,2015,Playoffs,Defensive Rebounds,2.4
13483,Reggie Jackson,2015,Playoffs,Defensive Rebounds,2.75
13484,Jae Crowder,2015,Playoffs,Defensive Rebounds,5.67
13485,Ian Mahinmi,2015,Playoffs,Defensive Rebounds,3.43
13486,Nicolas Batum,2015,Playoffs,Defensive Rebounds,3.2
13487,Jonas Jerebko,2015,Playoffs,Defensive Rebounds,5.67
13488,Solomon Hill,2015,Playoffs,Defensive Rebounds,3.29
13489,Zach Randolph,2015,Playoffs,Defensive Rebounds,5.0
13490,Michael Beasley,2015,Playoffs,Defensive Rebounds,3.4
13491,Lance Stephenson,2015,Playoffs,Defensive Rebounds,1.25
13492,Amir Johnson,2015,Playoffs,Defensive Rebounds,5.33
13493,Frank Kaminsky,2015,Playoffs,Defensive Rebounds,3.86
13494,Boris Diaw,2015,Playoffs,Defensive Rebounds,1.89
13495,Justin Anderson,2015,Playoffs,Defensive Rebounds,2.2
13496,Vince Carter,2015,Playoffs,Defensive Rebounds,2.5
13497,Rodney Stuckey,2015,Playoffs,Defensive Rebounds,2.0
13498,Donatas Motiejunas,2015,Playoffs,Defensive Rebounds,3.2
13499,Matt Barnes,2015,Playoffs,Defensive Rebounds,6.0
13500,Randy Foye,2015,Playoffs,Defensive Rebounds,1.12
13501,Gerald Green,2015,Playoffs,Defensive Rebounds,1.25
13502,Devin Harris,2015,Playoffs,Defensive Rebounds,2.6
13503,Josh McRoberts,2015,Playoffs,Defensive Rebounds,1.9
13504,Anthony Morrow,2015,Playoffs,Defensive Rebounds,0.14
13505,Marvin Williams,2015,Playoffs,Defensive Rebounds,5.86
13506,Jason Terry,2015,Playoffs,Defensive Rebounds,2.0
13507,Zaza Pachulia,2015,Playoffs,Defensive Rebounds,3.4
13508,Trevor Ariza,2015,Playoffs,Defensive Rebounds,2.8
13509,Stanley Johnson,2015,Playoffs,Defensive Rebounds,4.0
13510,Jared Sullinger,2015,Playoffs,Defensive Rebounds,2.83
13511,James Johnson,2015,Playoffs,Defensive Rebounds,1.2
13512,Amar'e Stoudemire,2015,Playoffs,Defensive Rebounds,1.11
13513,Tony Allen,2015,Playoffs,Defensive Rebounds,1.25
13514,Patrick Beverley,2015,Playoffs,Defensive Rebounds,3.6
13515,Luis Scola,2015,Playoffs,Defensive Rebounds,1.45
13516,JaMychal Green,2015,Playoffs,Defensive Rebounds,2.5
13517,Jordan Farmar,2015,Playoffs,Defensive Rebounds,1.5
13518,J.J. Barea,2015,Playoffs,Defensive Rebounds,1.5
13519,Terry Rozier,2015,Playoffs,Defensive Rebounds,2.8
13520,Dwight Powell,2015,Playoffs,Defensive Rebounds,2.0
13521,Mike Muscala,2015,Playoffs,Defensive Rebounds,1.11
13522,C.J. Miles,2015,Playoffs,Defensive Rebounds,2.86
13523,Cole Aldrich,2015,Playoffs,Defensive Rebounds,3.67
13524,Kyle Anderson,2015,Playoffs,Defensive Rebounds,2.2
13525,Brandon Rush,2015,Playoffs,Defensive Rebounds,1.64
13526,Corey Brewer,2015,Playoffs,Defensive Rebounds,0.8
13527,Udonis Haslem,2015,Playoffs,Defensive Rebounds,2.22
13528,Tyler Johnson,2015,Playoffs,Defensive Rebounds,1.0
13529,Anderson Varejao,2015,Playoffs,Defensive Rebounds,0.53
13530,Tim Hardaway Jr.,2015,Playoffs,Defensive Rebounds,1.0
13531,Mo Williams,2015,Playoffs,Defensive Rebounds,0.46
13532,Salah Mejri,2015,Playoffs,Defensive Rebounds,2.0
13533,Xavier Munford,2015,Playoffs,Defensive Rebounds,2.0
13534,Cameron Payne,2015,Playoffs,Defensive Rebounds,0.4
13535,Wesley Johnson,2015,Playoffs,Defensive Rebounds,2.17
13536,Ty Lawson,2015,Playoffs,Defensive Rebounds,0.86
13537,Chris Andersen,2015,Playoffs,Defensive Rebounds,4.5
13538,Timofey Mozgov,2015,Playoffs,Defensive Rebounds,1.23
13539,Nick Collison,2015,Playoffs,Defensive Rebounds,0.89
13540,Luc Mbah a Moute,2015,Playoffs,Defensive Rebounds,1.6
13541,Russell Westbrook,2016,Regular_Season,Defensive Rebounds,8.98
13542,James Harden,2016,Regular_Season,Defensive Rebounds,6.96
13543,Isaiah Thomas,2016,Regular_Season,Defensive Rebounds,2.13
13544,Anthony Davis,2016,Regular_Season,Defensive Rebounds,9.49
13545,Karl-Anthony Towns,2016,Regular_Season,Defensive Rebounds,8.67
13546,Damian Lillard,2016,Regular_Season,Defensive Rebounds,4.29
13547,DeMar DeRozan,2016,Regular_Season,Defensive Rebounds,4.27
13548,Stephen Curry,2016,Regular_Season,Defensive Rebounds,3.7
13549,LeBron James,2016,Regular_Season,Defensive Rebounds,7.32
13550,DeMarcus Cousins,2016,Regular_Season,Defensive Rebounds,8.92
13551,Andrew Wiggins,2016,Regular_Season,Defensive Rebounds,2.76
13552,Kawhi Leonard,2016,Regular_Season,Defensive Rebounds,4.73
13553,C.J. McCollum,2016,Regular_Season,Defensive Rebounds,2.86
13554,Giannis Antetokounmpo,2016,Regular_Season,Defensive Rebounds,6.98
13555,Kemba Walker,2016,Regular_Season,Defensive Rebounds,3.33
13556,Jimmy Butler,2016,Regular_Season,Defensive Rebounds,4.49
13557,Kyrie Irving,2016,Regular_Season,Defensive Rebounds,2.47
13558,John Wall,2016,Regular_Season,Defensive Rebounds,3.42
13559,Bradley Beal,2016,Regular_Season,Defensive Rebounds,2.43
13560,Paul George,2016,Regular_Season,Defensive Rebounds,5.79
13561,Klay Thompson,2016,Regular_Season,Defensive Rebounds,3.03
13562,Devin Booker,2016,Regular_Season,Defensive Rebounds,2.6
13563,Carmelo Anthony,2016,Regular_Season,Defensive Rebounds,5.08
13564,Gordon Hayward,2016,Regular_Season,Defensive Rebounds,4.73
13565,Kevin Durant,2016,Regular_Season,Defensive Rebounds,7.65
13566,Brook Lopez,2016,Regular_Season,Defensive Rebounds,3.76
13567,Harrison Barnes,2016,Regular_Season,Defensive Rebounds,3.81
13568,Goran Dragic,2016,Regular_Season,Defensive Rebounds,2.97
13569,Marc Gasol,2016,Regular_Season,Defensive Rebounds,5.46
13570,Lou Williams,2016,Regular_Season,Defensive Rebounds,2.17
13571,Mike Conley,2016,Regular_Season,Defensive Rebounds,3.04
13572,Dennis Schroder,2016,Regular_Season,Defensive Rebounds,2.61
13573,Eric Bledsoe,2016,Regular_Season,Defensive Rebounds,4.06
13574,Kyle Lowry,2016,Regular_Season,Defensive Rebounds,3.97
13575,Tobias Harris,2016,Regular_Season,Defensive Rebounds,4.3
13576,Blake Griffin,2016,Regular_Season,Defensive Rebounds,6.31
13577,Hassan Whiteside,2016,Regular_Season,Defensive Rebounds,10.32
13578,Jeff Teague,2016,Regular_Season,Defensive Rebounds,3.62
13579,Paul Millsap,2016,Regular_Season,Defensive Rebounds,6.12
13580,LaMarcus Aldridge,2016,Regular_Season,Defensive Rebounds,4.88
13581,Nikola Jokic,2016,Regular_Season,Defensive Rebounds,6.93
13582,Eric Gordon,2016,Regular_Season,Defensive Rebounds,2.29
13583,Jordan Clarkson,2016,Regular_Season,Defensive Rebounds,2.4
13584,Kristaps Porzingis,2016,Regular_Season,Defensive Rebounds,5.52
13585,Myles Turner,2016,Regular_Season,Defensive Rebounds,5.56
13586,Serge Ibaka,2016,Regular_Season,Defensive Rebounds,5.18
13587,J.J. Redick,2016,Regular_Season,Defensive Rebounds,2.05
13588,Evan Fournier,2016,Regular_Season,Defensive Rebounds,2.43
13589,Nicolas Batum,2016,Regular_Season,Defensive Rebounds,5.65
13590,Derrick Rose,2016,Regular_Season,Defensive Rebounds,2.81
13591,Danilo Gallinari,2016,Regular_Season,Defensive Rebounds,4.54
13592,Tim Hardaway Jr.,2016,Regular_Season,Defensive Rebounds,2.39
13593,Kevin Love,2016,Regular_Season,Defensive Rebounds,8.63
13594,Rudy Gobert,2016,Regular_Season,Defensive Rebounds,8.9
13595,Wilson Chandler,2016,Regular_Season,Defensive Rebounds,5.03
13596,Bojan Bogdanovic,2016,Regular_Season,Defensive Rebounds,2.96
13597,Andre Drummond,2016,Regular_Season,Defensive Rebounds,9.51
13598,Marcus Morris,2016,Regular_Season,Defensive Rebounds,3.66
13599,Chris Paul,2016,Regular_Season,Defensive Rebounds,4.33
13600,Nikola Vucevic,2016,Regular_Season,Defensive Rebounds,8.04
13601,Dwyane Wade,2016,Regular_Season,Defensive Rebounds,3.45
13602,Otto Porter,2016,Regular_Season,Defensive Rebounds,4.95
13603,Ersan Ilyasova,2016,Regular_Season,Defensive Rebounds,4.46
13604,Victor Oladipo,2016,Regular_Season,Defensive Rebounds,3.76
13605,Markieff Morris,2016,Regular_Season,Defensive Rebounds,5.08
13606,Kentavious Caldwell-Pope,2016,Regular_Season,Defensive Rebounds,2.54
13607,Elfrid Payton,2016,Regular_Season,Defensive Rebounds,3.63
13608,Dario Saric,2016,Regular_Season,Defensive Rebounds,4.95
13609,Enes Kanter,2016,Regular_Season,Defensive Rebounds,3.99
13610,DeAndre Jordan,2016,Regular_Season,Defensive Rebounds,10.07
13611,Jrue Holiday,2016,Regular_Season,Defensive Rebounds,3.25
13612,Zach Randolph,2016,Regular_Season,Defensive Rebounds,5.7
13613,Aaron Gordon,2016,Regular_Season,Defensive Rebounds,3.61
13614,Jamal Crawford,2016,Regular_Season,Defensive Rebounds,1.37
13615,Dwight Howard,2016,Regular_Season,Defensive Rebounds,8.7
13616,Tyler Johnson,2016,Regular_Season,Defensive Rebounds,3.33
13617,Jae Crowder,2016,Regular_Season,Defensive Rebounds,5.1
13618,Wesley Matthews,2016,Regular_Season,Defensive Rebounds,3.3
13619,D'Angelo Russell,2016,Regular_Season,Defensive Rebounds,3.02
13620,Ryan Anderson,2016,Regular_Season,Defensive Rebounds,3.03
13621,Julius Randle,2016,Regular_Season,Defensive Rebounds,6.57
13622,James Johnson,2016,Regular_Season,Defensive Rebounds,4.08
13623,Jonas Valanciunas,2016,Regular_Season,Defensive Rebounds,6.66
13624,Al Horford,2016,Regular_Season,Defensive Rebounds,5.44
13625,Greg Monroe,2016,Regular_Season,Defensive Rebounds,4.51
13626,T.J. Warren,2016,Regular_Season,Defensive Rebounds,3.24
13627,Trevor Ariza,2016,Regular_Season,Defensive Rebounds,5.05
13628,Sean Kilpatrick,2016,Regular_Season,Defensive Rebounds,3.69
13629,Steven Adams,2016,Regular_Season,Defensive Rebounds,4.15
13630,Darren Collison,2016,Regular_Season,Defensive Rebounds,1.9
13631,Seth Curry,2016,Regular_Season,Defensive Rebounds,2.2
13632,Avery Bradley,2016,Regular_Season,Defensive Rebounds,4.89
13633,Austin Rivers,2016,Regular_Season,Defensive Rebounds,1.91
13634,Marcin Gortat,2016,Regular_Season,Defensive Rebounds,7.45
13635,Frank Kaminsky,2016,Regular_Season,Defensive Rebounds,3.72
13636,Buddy Hield,2016,Regular_Season,Defensive Rebounds,2.85
13637,Robert Covington,2016,Regular_Season,Defensive Rebounds,5.13
13638,Terrence Ross,2016,Regular_Season,Defensive Rebounds,2.41
13639,Marvin Williams,2016,Regular_Season,Defensive Rebounds,5.41
13640,Taj Gibson,2016,Regular_Season,Defensive Rebounds,4.19
13641,Allen Crabbe,2016,Regular_Season,Defensive Rebounds,2.62
13642,Mason Plumlee,2016,Regular_Season,Defensive Rebounds,5.37
13643,Robin Lopez,2016,Regular_Season,Defensive Rebounds,3.41
13644,Ricky Rubio,2016,Regular_Season,Defensive Rebounds,3.16
13645,Marcus Smart,2016,Regular_Season,Defensive Rebounds,2.87
13646,Courtney Lee,2016,Regular_Season,Defensive Rebounds,2.68
13647,Will Barton,2016,Regular_Season,Defensive Rebounds,3.35
13648,Clint Capela,2016,Regular_Season,Defensive Rebounds,5.35
13649,Gorgui Dieng,2016,Regular_Season,Defensive Rebounds,5.6
13650,C.J. Miles,2016,Regular_Season,Defensive Rebounds,2.62
13651,Thaddeus Young,2016,Regular_Season,Defensive Rebounds,4.28
13652,Jamal Murray,2016,Regular_Season,Defensive Rebounds,2.11
13653,Kent Bazemore,2016,Regular_Season,Defensive Rebounds,2.55
13654,Pau Gasol,2016,Regular_Season,Defensive Rebounds,6.16
13655,Nick Young,2016,Regular_Season,Defensive Rebounds,1.88
13656,Marco Belinelli,2016,Regular_Season,Defensive Rebounds,2.22
13657,Draymond Green,2016,Regular_Season,Defensive Rebounds,6.59
13658,Maurice Harkless,2016,Regular_Season,Defensive Rebounds,2.81
13659,Shabazz Muhammad,2016,Regular_Season,Defensive Rebounds,1.74
13660,Malcolm Brogdon,2016,Regular_Season,Defensive Rebounds,2.21
13661,Jon Leuer,2016,Regular_Season,Defensive Rebounds,4.0
13662,Patty Mills,2016,Regular_Season,Defensive Rebounds,1.46
13663,Ish Smith,2016,Regular_Season,Defensive Rebounds,2.64
13664,Nik Stauskas,2016,Regular_Season,Defensive Rebounds,2.56
13665,Marquese Chriss,2016,Regular_Season,Defensive Rebounds,3.07
13666,Rodney Hood,2016,Regular_Season,Defensive Rebounds,3.15
13667,Nikola Mirotic,2016,Regular_Season,Defensive Rebounds,4.61
13668,Michael Kidd-Gilchrist,2016,Regular_Season,Defensive Rebounds,5.05
13669,Cory Joseph,2016,Regular_Season,Defensive Rebounds,2.3
13670,Brandon Ingram,2016,Regular_Season,Defensive Rebounds,3.24
13671,Joe Johnson,2016,Regular_Season,Defensive Rebounds,2.69
13672,Marreese Speights,2016,Regular_Season,Defensive Rebounds,3.48
13673,Trevor Booker,2016,Regular_Season,Defensive Rebounds,6.03
13674,Deron Williams,2016,Regular_Season,Defensive Rebounds,2.08
13675,E'Twaun Moore,2016,Regular_Season,Defensive Rebounds,1.63
13676,JaMychal Green,2016,Regular_Season,Defensive Rebounds,4.9
13677,Jameer Nelson,2016,Regular_Season,Defensive Rebounds,2.19
13678,Tony Snell,2016,Regular_Season,Defensive Rebounds,2.82
13679,Ty Lawson,2016,Regular_Season,Defensive Rebounds,1.96
13680,Kelly Olynyk,2016,Regular_Season,Defensive Rebounds,3.84
13681,Kyle Korver,2016,Regular_Season,Defensive Rebounds,2.67
13682,Channing Frye,2016,Regular_Season,Defensive Rebounds,3.42
13683,Rondae Hollis-Jefferson,2016,Regular_Season,Defensive Rebounds,4.56
13684,Jusuf Nurkic,2016,Regular_Season,Defensive Rebounds,4.82
13685,Gerald Henderson,2016,Regular_Season,Defensive Rebounds,2.1
13686,Wayne Ellington,2016,Regular_Season,Defensive Rebounds,1.84
13687,Tony Allen,2016,Regular_Season,Defensive Rebounds,3.17
13688,Patrick Beverley,2016,Regular_Season,Defensive Rebounds,4.45
13689,Cody Zeller,2016,Regular_Season,Defensive Rebounds,4.35
13690,DeMarre Carroll,2016,Regular_Season,Defensive Rebounds,2.94
13691,Tony Parker,2016,Regular_Season,Defensive Rebounds,1.65
13692,Jeff Green,2016,Regular_Season,Defensive Rebounds,2.54
13693,Norman Powell,2016,Regular_Season,Defensive Rebounds,1.88
13694,Tristan Thompson,2016,Regular_Season,Defensive Rebounds,5.5
13695,Monta Ellis,2016,Regular_Season,Defensive Rebounds,2.5
13696,Justin Holiday,2016,Regular_Season,Defensive Rebounds,2.41
13697,D.J. Augustin,2016,Regular_Season,Defensive Rebounds,1.31
13698,Alex Len,2016,Regular_Season,Defensive Rebounds,4.6
13699,Willie Cauley-Stein,2016,Regular_Season,Defensive Rebounds,3.39
13700,Maybyner Nene,2016,Regular_Season,Defensive Rebounds,2.79
13701,Jeremy Lamb,2016,Regular_Season,Defensive Rebounds,3.77
13702,Doug McDermott,2016,Regular_Season,Defensive Rebounds,2.41
13703,Kenneth Faried,2016,Regular_Season,Defensive Rebounds,4.57
13704,Willy Hernangomez,2016,Regular_Season,Defensive Rebounds,4.61
13705,Vince Carter,2016,Regular_Season,Defensive Rebounds,2.62
13706,Evan Turner,2016,Regular_Season,Defensive Rebounds,3.25
13707,Langston Galloway,2016,Regular_Season,Defensive Rebounds,1.74
13708,Joe Ingles,2016,Regular_Season,Defensive Rebounds,2.9
13709,Brandon Jennings,2016,Regular_Season,Defensive Rebounds,2.06
13710,Matt Dellavedova,2016,Regular_Season,Defensive Rebounds,1.62
13711,David Lee,2016,Regular_Season,Defensive Rebounds,3.7
13712,Andre Iguodala,2016,Regular_Season,Defensive Rebounds,3.33
13713,Iman Shumpert,2016,Regular_Season,Defensive Rebounds,2.36
13714,Solomon Hill,2016,Regular_Season,Defensive Rebounds,3.2
13715,T.J. McConnell,2016,Regular_Season,Defensive Rebounds,2.62
13716,Troy Daniels,2016,Regular_Season,Defensive Rebounds,1.16
13717,Isaiah Whitehead,2016,Regular_Season,Defensive Rebounds,2.08
13718,P.J. Tucker,2016,Regular_Season,Defensive Rebounds,4.37
13719,Rajon Rondo,2016,Regular_Season,Defensive Rebounds,4.09
13720,Raymond Felton,2016,Regular_Season,Defensive Rebounds,2.31
13721,Al Jefferson,2016,Regular_Season,Defensive Rebounds,3.08
13722,Al-Farouq Aminu,2016,Regular_Season,Defensive Rebounds,6.13
13723,Justin Anderson,2016,Regular_Season,Defensive Rebounds,2.35
13724,Sergio Rodriguez,2016,Regular_Season,Defensive Rebounds,2.0
13725,Michael Beasley,2016,Regular_Season,Defensive Rebounds,2.73
13726,Matt Barnes,2016,Regular_Season,Defensive Rebounds,4.24
13727,Montrezl Harrell,2016,Regular_Season,Defensive Rebounds,2.38
13728,Ian Clark,2016,Regular_Season,Defensive Rebounds,1.29
13729,Andre Roberson,2016,Regular_Season,Defensive Rebounds,3.86
13730,Amir Johnson,2016,Regular_Season,Defensive Rebounds,3.1
13731,Manu Ginobili,2016,Regular_Season,Defensive Rebounds,1.87
13732,Dwight Powell,2016,Regular_Season,Defensive Rebounds,2.77
13733,Jaylen Brown,2016,Regular_Season,Defensive Rebounds,2.24
13734,Arron Afflalo,2016,Regular_Season,Defensive Rebounds,1.9
13735,Garrett Temple,2016,Regular_Season,Defensive Rebounds,2.34
13736,Sam Dekker,2016,Regular_Season,Defensive Rebounds,2.47
13737,"Kelly Oubre, Jr.",2016,Regular_Season,Defensive Rebounds,2.53
13738,Danny Green,2016,Regular_Season,Defensive Rebounds,2.84
13739,Rodney McGruder,2016,Regular_Season,Defensive Rebounds,2.08
13740,Kyle O'Quinn,2016,Regular_Season,Defensive Rebounds,3.57
13741,Ben McLemore,2016,Regular_Season,Defensive Rebounds,1.8
13742,Luc Mbah a Moute,2016,Regular_Season,Defensive Rebounds,1.58
13743,Bismack Biyombo,2016,Regular_Season,Defensive Rebounds,5.06
13744,Jonathon Simmons,2016,Regular_Season,Defensive Rebounds,1.79
13745,Domantas Sabonis,2016,Regular_Season,Defensive Rebounds,2.99
13746,Derrick Favors,2016,Regular_Season,Defensive Rebounds,4.26
13747,JaVale McGee,2016,Regular_Season,Defensive Rebounds,1.87
13748,Kosta Koufos,2016,Regular_Season,Defensive Rebounds,4.01
13749,Tim Frazier,2016,Regular_Season,Defensive Rebounds,2.14
13750,Anthony Tolliver,2016,Regular_Season,Defensive Rebounds,2.86
13751,Mirza Teletovic,2016,Regular_Season,Defensive Rebounds,2.16
13752,"Larry Nance, Jr.",2016,Regular_Season,Defensive Rebounds,3.95
13753,Richard Jefferson,2016,Regular_Season,Defensive Rebounds,2.22
13754,Patrick Patterson,2016,Regular_Season,Defensive Rebounds,3.55
13755,Timothe Luwawu-Cabarrot,2016,Regular_Season,Defensive Rebounds,1.8
13756,Thabo Sefolosha,2016,Regular_Season,Defensive Rebounds,3.48
13757,Tyler Ulis,2016,Regular_Season,Defensive Rebounds,1.23
13758,Justin Hamilton,2016,Regular_Season,Defensive Rebounds,2.98
13759,Trey Lyles,2016,Regular_Season,Defensive Rebounds,2.63
13760,Bobby Portis,2016,Regular_Season,Defensive Rebounds,3.45
13761,Jerami Grant,2016,Regular_Season,Defensive Rebounds,2.09
13762,Devin Harris,2016,Regular_Season,Defensive Rebounds,1.77
13763,Mike Muscala,2016,Regular_Season,Defensive Rebounds,2.34
13764,Dante Cunningham,2016,Regular_Season,Defensive Rebounds,3.35
13765,Jared Dudley,2016,Regular_Season,Defensive Rebounds,3.03
13766,Spencer Dinwiddie,2016,Regular_Season,Defensive Rebounds,2.32
13767,Shelvin Mack,2016,Regular_Season,Defensive Rebounds,1.91
13768,James Ennis,2016,Regular_Season,Defensive Rebounds,2.97
13769,Zaza Pachulia,2016,Regular_Season,Defensive Rebounds,3.86
13770,Andrew Harrison,2016,Regular_Season,Defensive Rebounds,1.57
13771,Mindaugas Kuzminskas,2016,Regular_Season,Defensive Rebounds,1.16
13772,Jason Smith,2016,Regular_Season,Defensive Rebounds,2.62
13773,Glenn Robinson,2016,Regular_Season,Defensive Rebounds,2.74
13774,Leandro Barbosa,2016,Regular_Season,Defensive Rebounds,1.33
13775,Dante Exum,2016,Regular_Season,Defensive Rebounds,1.55
13776,Terry Rozier,2016,Regular_Season,Defensive Rebounds,2.53
13777,Alex Abrines,2016,Regular_Season,Defensive Rebounds,1.0
13778,Nemanja Bjelica,2016,Regular_Season,Defensive Rebounds,2.88
13779,Meyers Leonard,2016,Regular_Season,Defensive Rebounds,2.84
13780,John Henson,2016,Regular_Season,Defensive Rebounds,3.5
13781,Malcolm Delaney,2016,Regular_Season,Defensive Rebounds,1.55
13782,Shaun Livingston,2016,Regular_Season,Defensive Rebounds,1.62
13783,Dewayne Dedmon,2016,Regular_Season,Defensive Rebounds,4.83
13784,Tarik Black,2016,Regular_Season,Defensive Rebounds,2.97
13785,Joffrey Lauvergne,2016,Regular_Season,Defensive Rebounds,2.56
13786,Willie Reed,2016,Regular_Season,Defensive Rebounds,2.86
13787,Corey Brewer,2016,Regular_Season,Defensive Rebounds,1.63
13788,Jerian Grant,2016,Regular_Season,Defensive Rebounds,1.49
13789,Aron Baynes,2016,Regular_Season,Defensive Rebounds,2.96
13790,Randy Foye,2016,Regular_Season,Defensive Rebounds,2.12
13791,J.R. Smith,2016,Regular_Season,Defensive Rebounds,2.34
13792,Dorian Finney-Smith,2016,Regular_Season,Defensive Rebounds,2.06
13793,Stanley Johnson,2016,Regular_Season,Defensive Rebounds,1.99
13794,Boris Diaw,2016,Regular_Season,Defensive Rebounds,1.53
13795,Taurean Prince,2016,Regular_Season,Defensive Rebounds,2.24
13796,Noah Vonleh,2016,Regular_Season,Defensive Rebounds,3.46
13797,Luke Babbitt,2016,Regular_Season,Defensive Rebounds,1.9
13798,Aaron Brooks,2016,Regular_Season,Defensive Rebounds,0.78
13799,Mario Hezonja,2016,Regular_Season,Defensive Rebounds,1.94
13800,David West,2016,Regular_Season,Defensive Rebounds,2.29
13801,Cristiano Felicio,2016,Regular_Season,Defensive Rebounds,2.83
13802,Jason Terry,2016,Regular_Season,Defensive Rebounds,1.23
13803,Juancho Hernangomez,2016,Regular_Season,Defensive Rebounds,2.32
13804,Derrick Williams,2016,Regular_Season,Defensive Rebounds,2.22
13805,Davis Bertans,2016,Regular_Season,Defensive Rebounds,1.13
13806,Jonas Jerebko,2016,Regular_Season,Defensive Rebounds,2.73
