,Player,Season,Stage,Blocks/Steals,per_game
9814,Brendan Haywood,2005,Regular_Season,Steals,0.38
9815,Devin Harris,2005,Regular_Season,Steals,0.95
9816,Damon Jones,2005,Regular_Season,Steals,0.45
9817,Cliff Robinson,2005,Regular_Season,Steals,0.55
9818,Sarunas Jasikevicius,2005,Regular_Season,Steals,0.53
9819,Kwame Brown,2005,Regular_Season,Steals,0.38
9820,Damien Wilkins,2005,Regular_Season,Steals,0.88
9821,Mike Sweetney,2005,Regular_Season,Steals,0.29
9822,Joey Graham,2005,Regular_Season,Steals,0.46
9823,Jarrett Jack,2005,Regular_Season,Steals,0.52
9824,Alonzo Mourning,2005,Regular_Season,Steals,0.2
9825,Nazr Mohammed,2005,Regular_Season,Steals,0.26
9826,Greg Buckner,2005,Regular_Season,Steals,1.19
9827,Jared Jeffries,2005,Regular_Season,Steals,0.75
9828,James Posey,2005,Regular_Season,Steals,0.81
9829,Erick Dampier,2005,Regular_Season,Steals,0.33
9830,Lorenzen Wright,2005,Regular_Season,Steals,0.67
9831,Carlos Arroyo,2005,Regular_Season,Steals,0.49
9832,Devean George,2005,Regular_Season,Steals,0.93
9833,Milt Palacio,2005,Regular_Season,Steals,0.66
9834,Brent Barry,2005,Regular_Season,Steals,0.53
9835,Tyson Chandler,2005,Regular_Season,Steals,0.52
9836,Jarron Collins,2005,Regular_Season,Steals,0.46
9837,Maurice Evans,2005,Regular_Season,Steals,0.51
9838,Eric Snow,2005,Regular_Season,Steals,0.93
9839,David Harrison,2005,Regular_Season,Steals,0.34
9840,Dan Gadzuric,2005,Regular_Season,Steals,0.34
9841,Reggie Evans,2005,Regular_Season,Steals,0.6
9842,Francisco Garcia,2005,Regular_Season,Steals,0.61
9843,Rasho Nesterovic,2005,Regular_Season,Steals,0.26
9844,Nick Van Exel,2005,Regular_Season,Steals,0.25
9845,Shaun Livingston,2005,Regular_Season,Steals,0.75
9846,Francisco Elson,2005,Regular_Season,Steals,0.75
9847,Othella Harrington,2005,Regular_Season,Steals,0.1
9848,Adonal Foyle,2005,Regular_Season,Steals,0.57
9849,Luke Walton,2005,Regular_Season,Steals,0.59
9850,Etan Thomas,2005,Regular_Season,Steals,0.28
9851,Justin Reed,2005,Regular_Season,Steals,0.32
9852,Robert Horry,2005,Regular_Season,Steals,0.68
9853,Sasha Vujacic,2005,Regular_Season,Steals,0.59
9854,Eddie Griffin,2005,Regular_Season,Steals,0.19
9855,Malik Rose,2005,Regular_Season,Steals,0.6
9856,Quinton Ross,2005,Regular_Season,Steals,0.76
9857,Dahntay Jones,2005,Regular_Season,Steals,0.54
9858,Hakim Warrick,2005,Regular_Season,Steals,0.21
9859,Jacque Vaughn,2005,Regular_Season,Steals,0.52
9860,Royal Ivey,2005,Regular_Season,Steals,0.33
9861,Jason Collins,2005,Regular_Season,Steals,0.65
9862,Orien Greene,2005,Regular_Season,Steals,0.96
9863,Daniel Ewing,2005,Regular_Season,Steals,0.56
9864,Carlos Delfino,2005,Regular_Season,Steals,0.31
9865,Adrian Griffin,2005,Regular_Season,Steals,0.98
9866,Jason Hart,2005,Regular_Season,Steals,0.47
9867,Brian Scalabrine,2005,Regular_Season,Steals,0.3
9868,Kevin Ollie,2005,Regular_Season,Steals,0.47
9869,DeSagana Diop,2005,Regular_Season,Steals,0.54
9870,Darrell Armstrong,2005,Regular_Season,Steals,0.44
9871,Michael Ruffin,2005,Regular_Season,Steals,0.43
9872,Dwyane Wade,2005,Playoffs,Steals,2.22
9873,Dirk Nowitzki,2005,Playoffs,Steals,1.09
9874,Shaquille O'Neal,2005,Playoffs,Steals,0.48
9875,Jason Terry,2005,Playoffs,Steals,1.18
9876,Shawn Marion,2005,Playoffs,Steals,1.85
9877,Steve Nash,2005,Playoffs,Steals,0.4
9878,LeBron James,2005,Playoffs,Steals,1.38
9879,Josh Howard,2005,Playoffs,Steals,1.0
9880,Boris Diaw,2005,Playoffs,Steals,0.9
9881,Richard Hamilton,2005,Playoffs,Steals,0.94
9882,Tim Duncan,2005,Playoffs,Steals,0.85
9883,Vince Carter,2005,Playoffs,Steals,1.82
9884,Chauncey Billups,2005,Playoffs,Steals,1.22
9885,Antoine Walker,2005,Playoffs,Steals,1.0
9886,Elton Brand,2005,Playoffs,Steals,0.92
9887,Tim Thomas,2005,Playoffs,Steals,0.9
9888,Jerry Stackhouse,2005,Playoffs,Steals,0.55
9889,Tayshaun Prince,2005,Playoffs,Steals,0.67
9890,Leandro Barbosa,2005,Playoffs,Steals,0.75
9891,Tony Parker,2005,Playoffs,Steals,1.0
9892,Rasheed Wallace,2005,Playoffs,Steals,0.56
9893,Richard Jefferson,2005,Playoffs,Steals,0.91
9894,Manu Ginobili,2005,Playoffs,Steals,1.46
9895,Raja Bell,2005,Playoffs,Steals,0.65
9896,Sam Cassell,2005,Playoffs,Steals,0.67
9897,Devin Harris,2005,Playoffs,Steals,0.78
9898,Jason Williams,2005,Playoffs,Steals,0.65
9899,Gilbert Arenas,2005,Playoffs,Steals,2.17
9900,Kobe Bryant,2005,Playoffs,Steals,1.14
9901,Udonis Haslem,2005,Playoffs,Steals,0.59
9902,Corey Maggette,2005,Playoffs,Steals,0.58
9903,Nenad Krstic,2005,Playoffs,Steals,0.45
9904,James Posey,2005,Playoffs,Steals,0.77
9905,Cuttino Mobley,2005,Playoffs,Steals,0.67
9906,Bonzi Wells,2005,Playoffs,Steals,0.83
9907,Antonio McDyess,2005,Playoffs,Steals,0.44
9908,Michael Finley,2005,Playoffs,Steals,0.62
9909,Michael Redd,2005,Playoffs,Steals,0.8
9910,Zydrunas Ilgauskas,2005,Playoffs,Steals,0.38
9911,Lamar Odom,2005,Playoffs,Steals,0.43
9912,Andres Nocioni,2005,Playoffs,Steals,0.83
9913,Gary Payton,2005,Playoffs,Steals,1.0
9914,Jason Kidd,2005,Playoffs,Steals,1.55
9915,Jermaine O'Neal,2005,Playoffs,Steals,0.5
9916,Ben Gordon,2005,Playoffs,Steals,1.0
9917,Donyell Marshall,2005,Playoffs,Steals,0.54
9918,Kirk Hinrich,2005,Playoffs,Steals,1.33
9919,Anthony Johnson,2005,Playoffs,Steals,1.0
9920,Chris Kaman,2005,Playoffs,Steals,0.45
9921,Antawn Jamison,2005,Playoffs,Steals,1.0
9922,Drew Gooden,2005,Playoffs,Steals,0.23
9923,Flip Murray,2005,Playoffs,Steals,0.69
9924,Carmelo Anthony,2005,Playoffs,Steals,0.8
9925,Brent Barry,2005,Playoffs,Steals,0.69
9926,Mike Bibby,2005,Playoffs,Steals,1.5
9927,Larry Hughes,2005,Playoffs,Steals,2.22
9928,Vladimir Radmanovic,2005,Playoffs,Steals,0.58
9929,Erick Dampier,2005,Playoffs,Steals,0.58
9930,Quinton Ross,2005,Playoffs,Steals,0.58
9931,Shaun Livingston,2005,Playoffs,Steals,0.58
9932,Caron Butler,2005,Playoffs,Steals,2.2
9933,Kwame Brown,2005,Playoffs,Steals,0.29
9934,Anderson Varejao,2005,Playoffs,Steals,0.69
9935,Metta World Peace,2005,Playoffs,Steals,1.6
9936,James Jones,2005,Playoffs,Steals,0.25
9937,Eric Snow,2005,Playoffs,Steals,0.85
9938,Luke Walton,2005,Playoffs,Steals,1.0
9939,Ben Wallace,2005,Playoffs,Steals,1.33
9940,Andre Miller,2005,Playoffs,Steals,1.0
9941,Pau Gasol,2005,Playoffs,Steals,0.5
9942,Alonzo Mourning,2005,Playoffs,Steals,0.24
9943,Bruce Bowen,2005,Playoffs,Steals,0.85
9944,Stephen Jackson,2005,Playoffs,Steals,0.67
9945,Antonio Daniels,2005,Playoffs,Steals,0.5
9946,Kevin Martin,2005,Playoffs,Steals,0.5
9947,Lindsey Hunter,2005,Playoffs,Steals,0.83
9948,Adrian Griffin,2005,Playoffs,Steals,0.75
9949,Marquis Daniels,2005,Playoffs,Steals,0.25
9950,T.J. Ford,2005,Playoffs,Steals,0.6
9951,Lamond Murray,2005,Playoffs,Steals,0.27
9952,Greg Buckner,2005,Playoffs,Steals,0.6
9953,Smush Parker,2005,Playoffs,Steals,2.14
9954,Luol Deng,2005,Playoffs,Steals,0.83
9955,DeSagana Diop,2005,Playoffs,Steals,0.64
9956,Marcus Camby,2005,Playoffs,Steals,0.8
9957,Robert Horry,2005,Playoffs,Steals,0.38
9958,Brad Miller,2005,Playoffs,Steals,1.17
9959,Earl Boykins,2005,Playoffs,Steals,0.8
9960,Shareef Abdur-Rahim,2005,Playoffs,Steals,0.33
9961,Maurice Evans,2005,Playoffs,Steals,0.06
9962,Keith Van Horn,2005,Playoffs,Steals,0.0
