,Player,Season,Stage,2PT_3PT_eFG,per_game
10967,Jason Terry,2004,Playoffs,3PT_%,49.09
10968,Jason Terry,2004,Regular_Season,3PT_%,42.04
10969,Jason Terry,2005,Playoffs,3PT_%,30.69
10970,Jason Terry,2005,Regular_Season,3PT_%,41.11
10971,Jason Terry,2006,Playoffs,3PT_%,28.12
10972,Jason Terry,2006,Regular_Season,3PT_%,43.78
10973,Jason Terry,2007,Playoffs,3PT_%,43.75
10974,Jason Terry,2007,Regular_Season,3PT_%,37.47
10975,Jason Terry,2008,Playoffs,3PT_%,37.29
10976,Jason Terry,2008,Regular_Season,3PT_%,36.62
10977,Jason Terry,2009,Playoffs,3PT_%,40.0
10978,Jason Terry,2009,Regular_Season,3PT_%,36.46
10979,Jason Terry,2010,Playoffs,3PT_%,44.21
10980,Jason Terry,2010,Regular_Season,3PT_%,36.18
10981,Jason Terry,2011,Playoffs,3PT_%,50.0
10982,Jason Terry,2011,Regular_Season,3PT_%,37.81
10983,Jason Terry,2012,Playoffs,3PT_%,44.12
10984,Jason Terry,2012,Regular_Season,3PT_%,37.16
10985,Jason Terry,2014,Playoffs,3PT_%,35.37
10986,Jason Terry,2014,Regular_Season,3PT_%,39.01
10987,Jason Terry,2015,Playoffs,3PT_%,31.58
10988,Jason Terry,2015,Regular_Season,3PT_%,35.63
10989,Jason Terry,2016,Playoffs,3PT_%,20.0
10990,Jason Terry,2016,Regular_Season,3PT_%,42.69
10991,Jason Thompson,2008,Regular_Season,3PT_%,0.0
10992,Jason Thompson,2009,Regular_Season,3PT_%,10.0
10993,Jason Thompson,2010,Regular_Season,3PT_%,0.0
10994,Jason Thompson,2011,Regular_Season,3PT_%,0.0
10995,Jason Thompson,2012,Regular_Season,3PT_%,0.0
10996,Jason Thompson,2013,Regular_Season,3PT_%,
10997,Jason Thompson,2014,Regular_Season,3PT_%,0.0
10998,Jason Williams,1999,Playoffs,3PT_%,32.0
10999,Jason Williams,1999,Regular_Season,3PT_%,28.71
11000,Jason Williams,2000,Playoffs,3PT_%,36.67
11001,Jason Williams,2000,Regular_Season,3PT_%,31.51
11002,Jason Williams,2002,Regular_Season,3PT_%,35.4
11003,Jason Williams,2003,Playoffs,3PT_%,28.57
11004,Jason Williams,2003,Regular_Season,3PT_%,32.97
11005,Jason Williams,2004,Playoffs,3PT_%,47.62
11006,Jason Williams,2004,Regular_Season,3PT_%,32.42
11007,Jason Williams,2005,Playoffs,3PT_%,27.37
11008,Jason Williams,2005,Regular_Season,3PT_%,37.15
11009,Jason Williams,2006,Playoffs,3PT_%,29.41
11010,Jason Williams,2009,Playoffs,3PT_%,25.0
11011,Jason Williams,2009,Regular_Season,3PT_%,38.01
11012,Jaxson Hayes,2019,Regular_Season,3PT_%,25.0
11013,Jay Williams,2002,Regular_Season,3PT_%,32.18
11014,Jaylen Brown,2016,Playoffs,3PT_%,21.74
11015,Jaylen Brown,2016,Regular_Season,3PT_%,34.07
11016,Jaylen Brown,2017,Playoffs,3PT_%,39.29
11017,Jaylen Brown,2017,Regular_Season,3PT_%,39.54
11018,Jaylen Brown,2018,Playoffs,3PT_%,35.0
11019,Jaylen Brown,2018,Regular_Season,3PT_%,34.42
11020,Jaylen Brown,2019,Playoffs,3PT_%,35.83
11021,Jaylen Brown,2019,Regular_Season,3PT_%,38.17
11022,Jayson Tatum,2017,Playoffs,3PT_%,32.39
11023,Jayson Tatum,2017,Regular_Season,3PT_%,43.39
11024,Jayson Tatum,2018,Playoffs,3PT_%,32.26
11025,Jayson Tatum,2018,Regular_Season,3PT_%,37.3
11026,Jayson Tatum,2019,Playoffs,3PT_%,37.3
11027,Jayson Tatum,2019,Regular_Season,3PT_%,40.3
11028,Jeff Ayres,2012,Playoffs,3PT_%,0.0
11029,Jeff Ayres,2013,Playoffs,3PT_%,
11030,Jeff Ayres,2013,Regular_Season,3PT_%,
11031,Jeff Foster,2000,Regular_Season,3PT_%,28.57
11032,Jeff Foster,2001,Playoffs,3PT_%,50.0
11033,Jeff Foster,2001,Regular_Season,3PT_%,13.33
11034,Jeff Foster,2002,Regular_Season,3PT_%,0.0
11035,Jeff Foster,2003,Playoffs,3PT_%,0.0
11036,Jeff Foster,2003,Regular_Season,3PT_%,0.0
11037,Jeff Foster,2004,Playoffs,3PT_%,
11038,Jeff Foster,2004,Regular_Season,3PT_%,0.0
11039,Jeff Foster,2005,Playoffs,3PT_%,
11040,Jeff Foster,2006,Regular_Season,3PT_%,0.0
11041,Jeff Foster,2007,Regular_Season,3PT_%,0.0
11042,Jeff Foster,2008,Regular_Season,3PT_%,28.57
11043,Jeff Foster,2010,Playoffs,3PT_%,
11044,Jeff Green,2007,Regular_Season,3PT_%,27.63
11045,Jeff Green,2008,Regular_Season,3PT_%,38.87
11046,Jeff Green,2009,Playoffs,3PT_%,29.63
11047,Jeff Green,2009,Regular_Season,3PT_%,33.33
11048,Jeff Green,2010,Playoffs,3PT_%,43.75
11049,Jeff Green,2010,Regular_Season,3PT_%,30.33
11050,Jeff Green,2012,Playoffs,3PT_%,45.45
11051,Jeff Green,2012,Regular_Season,3PT_%,38.46
11052,Jeff Green,2013,Regular_Season,3PT_%,34.09
11053,Jeff Green,2014,Playoffs,3PT_%,22.22
11054,Jeff Green,2014,Regular_Season,3PT_%,33.22
11055,Jeff Green,2015,Playoffs,3PT_%,40.0
11056,Jeff Green,2015,Regular_Season,3PT_%,31.46
11057,Jeff Green,2016,Regular_Season,3PT_%,27.46
11058,Jeff Green,2017,Playoffs,3PT_%,30.0
11059,Jeff Green,2017,Regular_Season,3PT_%,31.18
11060,Jeff Green,2018,Regular_Season,3PT_%,34.69
11061,Jeff Green,2019,Playoffs,3PT_%,42.59
11062,Jeff Green,2019,Regular_Season,3PT_%,33.88
11063,Jeff Hornacek,1999,Playoffs,3PT_%,40.91
11064,Jeff Hornacek,1999,Regular_Season,3PT_%,47.83
11065,Jeff McInnis,2000,Regular_Season,3PT_%,36.11
11066,Jeff McInnis,2001,Regular_Season,3PT_%,32.05
11067,Jeff McInnis,2002,Playoffs,3PT_%,0.0
11068,Jeff McInnis,2002,Regular_Season,3PT_%,17.14
11069,Jeff McInnis,2003,Regular_Season,3PT_%,36.22
11070,Jeff McInnis,2004,Regular_Season,3PT_%,34.47
11071,Jeff Teague,2009,Regular_Season,3PT_%,21.88
11072,Jeff Teague,2010,Playoffs,3PT_%,14.29
11073,Jeff Teague,2010,Regular_Season,3PT_%,37.5
11074,Jeff Teague,2011,Playoffs,3PT_%,41.18
11075,Jeff Teague,2011,Regular_Season,3PT_%,34.23
11076,Jeff Teague,2012,Playoffs,3PT_%,30.0
11077,Jeff Teague,2012,Regular_Season,3PT_%,35.89
11078,Jeff Teague,2013,Playoffs,3PT_%,33.33
11079,Jeff Teague,2013,Regular_Season,3PT_%,32.89
11080,Jeff Teague,2014,Playoffs,3PT_%,32.31
11081,Jeff Teague,2014,Regular_Season,3PT_%,34.3
11082,Jeff Teague,2015,Playoffs,3PT_%,25.0
11083,Jeff Teague,2015,Regular_Season,3PT_%,40.0
11084,Jeff Teague,2016,Playoffs,3PT_%,52.94
11085,Jeff Teague,2016,Regular_Season,3PT_%,35.71
11086,Jeff Teague,2017,Playoffs,3PT_%,38.89
11087,Jeff Teague,2017,Regular_Season,3PT_%,36.84
11088,Jeff Teague,2019,Regular_Season,3PT_%,36.75
11089,Jeffery Taylor,2012,Regular_Season,3PT_%,34.42
11090,Jelani McCoy,2000,Regular_Season,3PT_%,
11091,Jerami Grant,2015,Regular_Season,3PT_%,23.97
11092,Jerami Grant,2016,Playoffs,3PT_%,33.33
11093,Jerami Grant,2016,Regular_Season,3PT_%,37.07
11094,Jerami Grant,2017,Playoffs,3PT_%,25.0
11095,Jerami Grant,2017,Regular_Season,3PT_%,29.09
11096,Jerami Grant,2018,Playoffs,3PT_%,45.0
11097,Jerami Grant,2018,Regular_Season,3PT_%,39.25
11098,Jerami Grant,2019,Playoffs,3PT_%,32.63
11099,Jerami Grant,2019,Regular_Season,3PT_%,38.89
11100,Jeremy Lamb,2013,Playoffs,3PT_%,14.29
11101,Jeremy Lamb,2013,Regular_Season,3PT_%,35.63
11102,Jeremy Lamb,2016,Regular_Season,3PT_%,28.08
11103,Jeremy Lamb,2017,Regular_Season,3PT_%,37.01
11104,Jeremy Lamb,2018,Regular_Season,3PT_%,34.85
11105,Jeremy Lamb,2019,Regular_Season,3PT_%,33.54
11106,Jeremy Lin,2012,Playoffs,3PT_%,16.67
11107,Jeremy Lin,2012,Regular_Season,3PT_%,33.85
11108,Jeremy Lin,2013,Playoffs,3PT_%,21.74
11109,Jeremy Lin,2013,Regular_Season,3PT_%,35.81
11110,Jeremy Lin,2014,Regular_Season,3PT_%,36.93
11111,Jeremy Lin,2015,Playoffs,3PT_%,21.43
11112,Jeremy Lin,2015,Regular_Season,3PT_%,33.63
11113,Jeremy Lin,2018,Regular_Season,3PT_%,29.41
11114,Jerian Grant,2015,Regular_Season,3PT_%,22.0
11115,Jerian Grant,2016,Regular_Season,3PT_%,36.57
11116,Jerian Grant,2017,Regular_Season,3PT_%,32.62
11117,Jerian Grant,2018,Regular_Season,3PT_%,36.36
11118,Jermaine O'Neal,1999,Regular_Season,3PT_%,0.0
11119,Jermaine O'Neal,2000,Playoffs,3PT_%,0.0
11120,Jermaine O'Neal,2000,Regular_Season,3PT_%,0.0
11121,Jermaine O'Neal,2001,Playoffs,3PT_%,0.0
11122,Jermaine O'Neal,2001,Regular_Season,3PT_%,7.14
11123,Jermaine O'Neal,2002,Playoffs,3PT_%,0.0
11124,Jermaine O'Neal,2002,Regular_Season,3PT_%,33.33
11125,Jermaine O'Neal,2003,Playoffs,3PT_%,0.0
11126,Jermaine O'Neal,2003,Regular_Season,3PT_%,11.11
11127,Jermaine O'Neal,2004,Playoffs,3PT_%,0.0
11128,Jermaine O'Neal,2005,Playoffs,3PT_%,0.0
11129,Jermaine O'Neal,2008,Playoffs,3PT_%,
11130,Jermaine O'Neal,2008,Regular_Season,3PT_%,0.0
11131,Jermaine O'Neal,2009,Playoffs,3PT_%,
11132,Jermaine O'Neal,2009,Regular_Season,3PT_%,0.0
11133,Jermaine O'Neal,2010,Playoffs,3PT_%,
11134,Jermaine O'Neal,2013,Playoffs,3PT_%,
11135,Jerome James,2001,Playoffs,3PT_%,
11136,Jerome James,2004,Playoffs,3PT_%,
11137,Jerome James,2004,Regular_Season,3PT_%,0.0
11138,Jerome Kersey,1999,Regular_Season,3PT_%,0.0
11139,Jerome Moiso,2002,Playoffs,3PT_%,
11140,Jerome Robinson,2019,Regular_Season,3PT_%,32.03
11141,Jerome Williams,1999,Playoffs,3PT_%,
11142,Jerome Williams,1999,Regular_Season,3PT_%,0.0
11143,Jerome Williams,2000,Playoffs,3PT_%,
11144,Jerome Williams,2000,Regular_Season,3PT_%,0.0
11145,Jerome Williams,2001,Playoffs,3PT_%,
11146,Jerome Williams,2001,Regular_Season,3PT_%,
11147,Jerome Williams,2002,Regular_Season,3PT_%,16.67
11148,Jerome Williams,2004,Regular_Season,3PT_%,0.0
11149,Jerry Stackhouse,1999,Playoffs,3PT_%,42.86
11150,Jerry Stackhouse,1999,Regular_Season,3PT_%,28.82
11151,Jerry Stackhouse,2000,Regular_Season,3PT_%,35.1
11152,Jerry Stackhouse,2001,Playoffs,3PT_%,33.96
11153,Jerry Stackhouse,2001,Regular_Season,3PT_%,28.67
11154,Jerry Stackhouse,2002,Regular_Season,3PT_%,28.98
11155,Jerry Stackhouse,2004,Playoffs,3PT_%,40.0
11156,Jerry Stackhouse,2005,Playoffs,3PT_%,33.85
11157,Jerry Stackhouse,2005,Regular_Season,3PT_%,27.69
11158,Jerry Stackhouse,2006,Playoffs,3PT_%,35.48
11159,Jerry Stackhouse,2006,Regular_Season,3PT_%,38.27
11160,Jerry Stackhouse,2007,Playoffs,3PT_%,16.67
11161,Jerry Stackhouse,2009,Playoffs,3PT_%,33.33
11162,Jerryd Bayless,2009,Playoffs,3PT_%,40.0
11163,Jerryd Bayless,2009,Regular_Season,3PT_%,31.52
11164,Jerryd Bayless,2010,Regular_Season,3PT_%,33.56
11165,Jerryd Bayless,2012,Playoffs,3PT_%,30.51
11166,Jerryd Bayless,2012,Regular_Season,3PT_%,35.32
11167,Jerryd Bayless,2013,Regular_Season,3PT_%,35.85
11168,Jerryd Bayless,2014,Playoffs,3PT_%,28.57
11169,Jerryd Bayless,2014,Regular_Season,3PT_%,30.83
11170,Jeryl Sasser,2002,Regular_Season,3PT_%,29.55
11171,Jevon Carter,2019,Regular_Season,3PT_%,42.47
11172,Jim Jackson,1999,Regular_Season,3PT_%,38.61
11173,Jim Jackson,2002,Playoffs,3PT_%,46.43
11174,Jim Jackson,2002,Regular_Season,3PT_%,45.07
11175,Jim Jackson,2003,Playoffs,3PT_%,27.59
11176,Jim Jackson,2003,Regular_Season,3PT_%,40.0
11177,Jim Jackson,2004,Playoffs,3PT_%,51.61
11178,Jim Jackson,2004,Regular_Season,3PT_%,41.36
11179,Jimmer Fredette,2011,Regular_Season,3PT_%,36.11
11180,Jimmy Butler,2012,Playoffs,3PT_%,40.54
11181,Jimmy Butler,2012,Regular_Season,3PT_%,38.1
11182,Jimmy Butler,2013,Playoffs,3PT_%,30.0
11183,Jimmy Butler,2013,Regular_Season,3PT_%,28.33
11184,Jimmy Butler,2014,Playoffs,3PT_%,38.89
11185,Jimmy Butler,2014,Regular_Season,3PT_%,37.82
11186,Jimmy Butler,2016,Playoffs,3PT_%,26.09
11187,Jimmy Butler,2016,Regular_Season,3PT_%,36.69
11188,Jimmy Butler,2017,Playoffs,3PT_%,47.06
11189,Jimmy Butler,2017,Regular_Season,3PT_%,35.0
11190,Jimmy Butler,2018,Playoffs,3PT_%,26.67
11191,Jimmy Butler,2018,Regular_Season,3PT_%,34.72
11192,Jimmy Butler,2019,Playoffs,3PT_%,34.88
11193,Jimmy Butler,2019,Regular_Season,3PT_%,24.37
11194,Jiri Welsch,2003,Playoffs,3PT_%,25.0
11195,Jiri Welsch,2003,Regular_Season,3PT_%,38.12
11196,Jiri Welsch,2004,Regular_Season,3PT_%,30.91
11197,Joakim Noah,2007,Regular_Season,3PT_%,0.0
