,Player,Season,Stage,Assists_per_game
746,Jalen Rose,2000,Playoffs,2.75
747,Bryon Russell,2000,Playoffs,3.0
748,Brian Shaw,2000,Playoffs,2.69
749,Jason Williams,2000,Playoffs,2.88
750,Eddie Robinson,2000,Playoffs,0.9
751,Jason Caffey,2000,Playoffs,0.78
752,Shawn Bradley,2000,Playoffs,0.5
753,Lindsey Hunter,2000,Playoffs,1.89
754,Malik Rose,2000,Playoffs,0.31
755,Terrell Brandon,2000,Playoffs,6.25
756,Glen Rice,2000,Playoffs,0.6
757,Hedo Turkoglu,2000,Playoffs,1.38
758,Cliff Robinson,2000,Playoffs,1.0
759,Shawn Marion,2000,Playoffs,0.75
760,Jason Kidd,2000,Playoffs,13.25
761,George Lynch,2000,Playoffs,1.2
762,Sean Elliott,2000,Playoffs,1.17
763,Eddie Jones,2000,Playoffs,2.33
764,Bobby Jackson,2000,Playoffs,2.25
765,Todd MacCulloch,2000,Playoffs,0.22
766,Wally Szczerbiak,2000,Playoffs,2.5
767,Derek Anderson,2000,Playoffs,2.43
768,Darrell Armstrong,2000,Playoffs,4.75
769,Damon Stoudamire,2000,Playoffs,4.33
770,Donyell Marshall,2000,Playoffs,1.6
771,Howard Eisley,2000,Playoffs,1.89
772,Steve Smith,2000,Playoffs,2.33
773,Rasheed Wallace,2000,Playoffs,2.33
774,John Stockton,2000,Playoffs,11.4
775,Danny Manning,2000,Playoffs,0.6
776,Scot Pollard,2000,Playoffs,0.25
777,Mike Miller,2000,Playoffs,1.75
778,Pat Garrity,2000,Playoffs,0.5
779,Tony Delk,2000,Playoffs,1.0
780,Mark Jackson,2000,Playoffs,5.2
781,Morris Peterson,2000,Playoffs,1.88
782,Austin Croshere,2000,Playoffs,1.5
783,Scottie Pippen,2000,Playoffs,2.33
784,Travis Best,2000,Playoffs,9.25
785,Jermaine O'Neal,2000,Playoffs,1.75
786,Jamaal Magloire,2000,Playoffs,0.3
787,Olden Polynice,2000,Playoffs,0.2
788,Calvin Booth,2000,Playoffs,0.2
789,Matt Geiger,2000,Playoffs,0.58
790,Eddie House,2000,Playoffs,1.67
791,Mario Elie,2000,Playoffs,1.75
792,Jerome Williams,2000,Playoffs,0.82
793,Keon Clark,2000,Playoffs,0.55
794,Alonzo Mourning,2000,Playoffs,1.0
795,Rodney Rogers,2000,Playoffs,0.5
796,Bo Outlaw,2000,Playoffs,2.25
797,Arvydas Sabonis,2000,Playoffs,2.67
798,Raja Bell,2000,Playoffs,0.47
799,Anthony Peeler,2000,Playoffs,1.75
800,Kevin Ollie,2000,Playoffs,1.0
801,Greg Buckner,2000,Playoffs,0.6
802,Steve Kerr,2000,Playoffs,0.67
803,Brian Grant,2000,Playoffs,0.33
804,Tyronn Lue,2000,Playoffs,0.67
805,Darvin Ham,2000,Playoffs,0.36
806,Derrick Coleman,2000,Playoffs,1.2
807,Marcus Camby,2000,Playoffs,1.75
808,Charlie Ward,2000,Playoffs,1.4
809,LaPhonso Ellis,2000,Playoffs,0.0
810,Tom Gugliotta,2000,Playoffs,0.75
811,David Benoit,2000,Playoffs,0.5
812,Rodney Buford,2000,Playoffs,0.2
813,Othella Harrington,2000,Playoffs,0.4
814,Anthony Carter,2000,Playoffs,3.67
815,Dan Majerle,2000,Playoffs,1.67
816,Anthony Mason,2000,Playoffs,1.33
817,Samaki Walker,2000,Playoffs,0.25
818,Jake Tsakalidis,2000,Playoffs,0.0
819,Greg Ostertag,2000,Playoffs,0.2
1021,Paul Pierce,2001,Regular_Season,3.18
1022,Tim Duncan,2001,Regular_Season,3.74
1023,Kobe Bryant,2001,Regular_Season,5.48
1024,Tracy McGrady,2001,Regular_Season,5.26
1025,Allen Iverson,2001,Regular_Season,5.52
1026,Shaquille O'Neal,2001,Regular_Season,2.99
1027,Gary Payton,2001,Regular_Season,8.99
1028,Antoine Walker,2001,Regular_Season,5.02
1029,Karl Malone,2001,Regular_Season,4.26
1030,Dirk Nowitzki,2001,Regular_Season,2.45
1031,Kevin Garnett,2001,Regular_Season,5.21
1032,Jalen Rose,2001,Regular_Season,4.28
1033,Stephon Marbury,2001,Regular_Season,8.12
1034,Shareef Abdur-Rahim,2001,Regular_Season,3.1
1035,Jerry Stackhouse,2001,Regular_Season,5.3
1036,Antawn Jamison,2001,Regular_Season,1.96
1037,Cuttino Mobley,2001,Regular_Season,2.53
1038,Latrell Sprewell,2001,Regular_Season,3.86
1039,Allan Houston,2001,Regular_Season,2.47
1040,Shawn Marion,2001,Regular_Season,2.01
1041,Wally Szczerbiak,2001,Regular_Season,3.13
1042,Rasheed Wallace,2001,Regular_Season,1.92
1043,Peja Stojakovic,2001,Regular_Season,2.46
1044,Jason Terry,2001,Regular_Season,5.69
1045,Ray Allen,2001,Regular_Season,3.93
1046,Baron Davis,2001,Regular_Season,8.51
1047,Vince Carter,2001,Regular_Season,3.98
1048,Eddie Jones,2001,Regular_Season,3.23
1049,Steve Nash,2001,Regular_Season,7.73
1050,Sam Cassell,2001,Regular_Season,6.66
1051,Elton Brand,2001,Regular_Season,2.39
1052,Pau Gasol,2001,Regular_Season,2.72
1053,Michael Finley,2001,Regular_Season,3.33
1054,Jermaine O'Neal,2001,Regular_Season,1.64
1055,Andre Miller,2001,Regular_Season,10.89
1056,Chris Webber,2001,Regular_Season,4.8
1057,Nick Van Exel,2001,Regular_Season,6.64
1058,Reggie Miller,2001,Regular_Season,3.2
1059,Bonzi Wells,2001,Regular_Season,2.76
1060,Jason Kidd,2001,Regular_Season,9.85
1061,Keith Van Horn,2001,Regular_Season,2.02
1062,Rashard Lewis,2001,Regular_Season,1.73
1063,Juwan Howard,2001,Regular_Season,2.09
1064,Jeff McInnis,2001,Regular_Season,6.17
1065,Alonzo Mourning,2001,Regular_Season,1.16
1066,Wesley Person,2001,Regular_Season,2.22
1067,Lamond Murray,2001,Regular_Season,2.21
1068,Cliff Robinson,2001,Regular_Season,2.52
1069,Brent Barry,2001,Regular_Season,5.26
1070,Jason Richardson,2001,Regular_Season,2.95
1071,Kurt Thomas,2001,Regular_Season,1.06
1072,Shane Battier,2001,Regular_Season,2.77
1073,Antonio Davis,2001,Regular_Season,2.01
1074,John Stockton,2001,Regular_Season,8.22
1075,Kerry Kittles,2001,Regular_Season,2.63
1076,Mike Bibby,2001,Regular_Season,5.04
1077,Kenyon Martin,2001,Regular_Season,2.63
1078,Quentin Richardson,2001,Regular_Season,1.58
1079,Elden Campbell,2001,Regular_Season,1.32
1080,Corliss Williamson,2001,Regular_Season,1.21
1081,Raef LaFrentz,2001,Regular_Season,1.14
1082,Brad Miller,2001,Regular_Season,2.0
1083,Chauncey Billups,2001,Regular_Season,5.49
1084,Damon Stoudamire,2001,Regular_Season,6.53
1085,Darrell Armstrong,2001,Regular_Season,5.52
1086,Kenny Thomas,2001,Regular_Season,1.9
1087,Doug Christie,2001,Regular_Season,4.2
1088,Alvin Williams,2001,Regular_Season,5.71
1089,Penny Hardaway,2001,Regular_Season,4.05
1090,Ricky Davis,2001,Regular_Season,2.17
1091,Matt Harpring,2001,Regular_Season,1.32
1092,Chucky Atkins,2001,Regular_Season,3.32
1093,David Robinson,2001,Regular_Season,1.21
1094,David Wesley,2001,Regular_Season,3.52
1095,Troy Hudson,2001,Regular_Season,3.15
1096,Marcus Fizer,2001,Regular_Season,1.59
1097,Desmond Mason,2001,Regular_Season,1.39
1098,Dikembe Mutombo,2001,Regular_Season,1.04
1099,Rodney Rogers,2001,Regular_Season,1.44
1100,Keon Clark,2001,Regular_Season,1.09
1101,Bobby Jackson,2001,Regular_Season,2.02
1102,Larry Hughes,2001,Regular_Season,4.33
1103,Steve Smith,2001,Regular_Season,1.96
1104,Vlade Divac,2001,Regular_Season,3.71
1105,Michael Olowokandi,2001,Regular_Season,1.12
1106,Pat Garrity,2001,Regular_Season,1.24
1107,Andrei Kirilenko,2001,Regular_Season,1.15
1108,Tim Thomas,2001,Regular_Season,1.42
1109,Danny Fortson,2001,Regular_Season,1.66
1110,Lee Nailon,2001,Regular_Season,1.19
1111,Ruben Patterson,2001,Regular_Season,1.43
1112,Chris Whitney,2001,Regular_Season,3.83
1113,Voshon Lenard,2001,Regular_Season,1.83
1114,Hedo Turkoglu,2001,Regular_Season,2.04
1115,Nazr Mohammed,2001,Regular_Season,0.4
1116,Rod Strickland,2001,Regular_Season,6.09
1117,Anthony Mason,2001,Regular_Season,4.22
1118,Derek Fisher,2001,Regular_Season,2.59
1119,James Posey,2001,Regular_Season,2.47
1120,Darius Miles,2001,Regular_Season,2.24
1121,Bob Sura,2001,Regular_Season,3.53
1122,Malik Rose,2001,Regular_Season,0.74
1123,Joe Smith,2001,Regular_Season,1.14
1124,Derek Anderson,2001,Regular_Season,3.09
1125,Antonio Daniels,2001,Regular_Season,2.78
1126,Jamaal Tinsley,2001,Regular_Season,8.09
1127,Richard Jefferson,2001,Regular_Season,1.77
1128,Dale Davis,2001,Regular_Season,1.23
1129,Jon Barry,2001,Regular_Season,3.33
1130,Anthony Peeler,2001,Regular_Season,2.16
1131,Kenny Anderson,2001,Regular_Season,5.3
1132,Tony Parker,2001,Regular_Season,4.34
1133,Jamaal Magloire,2001,Regular_Season,0.38
1134,Rasho Nesterovic,2001,Regular_Season,0.91
1135,Mark Jackson,2001,Regular_Season,7.38
1136,Trenton Hassell,2001,Regular_Season,2.19
1137,Lucious Harris,2001,Regular_Season,1.57
1138,Brian Grant,2001,Regular_Season,1.9
1139,Jumaine Jones,2001,Regular_Season,1.43
1140,P.J. Brown,2001,Regular_Season,1.34
1141,Moochie Norris,2001,Regular_Season,4.91
1142,Rick Fox,2001,Regular_Season,3.45
1143,Eddie Griffin,2001,Regular_Season,0.73
1144,Bryon Russell,2001,Regular_Season,2.06
1145,Eric Piatkowski,2001,Regular_Season,1.58
1146,Ben Wallace,2001,Regular_Season,1.44
1147,Horace Grant,2001,Regular_Season,1.37
1148,Erick Strickland,2001,Regular_Season,2.33
1149,Todd MacCulloch,2001,Regular_Season,1.26
1150,DerMarr Johnson,2001,Regular_Season,1.12
1151,Tony Delk,2001,Regular_Season,2.1
1152,Othella Harrington,2001,Regular_Season,0.48
1153,Aaron Williams,2001,Regular_Season,0.94
1154,Travis Best,2001,Regular_Season,4.38
1155,Joe Johnson,2001,Regular_Season,2.32
1156,Devean George,2001,Regular_Season,1.35
1157,Jonathan Bender,2001,Regular_Season,0.79
1158,Chris Mihm,2001,Regular_Season,0.32
1159,Tyronn Lue,2001,Regular_Season,3.46
1160,Popeye Jones,2001,Regular_Season,1.61
1161,Erick Dampier,2001,Regular_Season,1.19
1162,Robert Horry,2001,Regular_Season,2.86
1163,Jacque Vaughn,2001,Regular_Season,4.26
1164,Jerome Williams,2001,Regular_Season,1.1
1165,Austin Croshere,2001,Regular_Season,1.01
1166,Zeljko Rebraca,2001,Regular_Season,0.51
1167,Tony Battie,2001,Regular_Season,0.47
1168,Scot Pollard,2001,Regular_Season,0.66
1169,Scott Padgett,2001,Regular_Season,1.09
1170,Kelvin Cato,2001,Regular_Season,0.39
1171,Monty Williams,2001,Regular_Season,1.41
1172,Eddy Curry,2001,Regular_Season,0.35
1173,Speedy Claxton,2001,Regular_Season,2.96
1174,Troy Murphy,2001,Regular_Season,0.85
1175,Lindsey Hunter,2001,Regular_Season,1.57
1176,Eric Williams,2001,Regular_Season,1.47
1177,Jeff Foster,2001,Regular_Season,0.85
1178,Kevin Ollie,2001,Regular_Season,3.59
1179,Samaki Walker,2001,Regular_Season,0.93
1180,Shawn Kemp,2001,Regular_Season,0.69
1181,Jarron Collins,2001,Regular_Season,0.83
1182,Tyrone Nesby,2001,Regular_Season,1.3
1183,Tyson Chandler,2001,Regular_Season,0.76
1184,Shandon Anderson,2001,Regular_Season,0.93
1185,Tony Massenburg,2001,Regular_Season,0.36
1186,Eduardo Najera,2001,Regular_Season,0.61
1187,Terry Porter,2001,Regular_Season,2.85
1188,Hanno Mottola,2001,Regular_Season,0.61
1189,Jahidi White,2001,Regular_Season,0.24
1190,Adonal Foyle,2001,Regular_Season,0.52
1191,Bo Outlaw,2001,Regular_Season,1.53
1192,Ryan Bowen,2001,Regular_Season,0.69
1193,Vitaly Potapenko,2001,Regular_Season,0.38
1194,Stacey Augmon,2001,Regular_Season,1.34
1195,Jason Collins,2001,Regular_Season,1.05
1196,Fred Hoiberg,2001,Regular_Season,1.72
1197,Damon Jones,2001,Regular_Season,2.09
1198,Slava Medvedenko,2001,Regular_Season,0.61
1199,Michael Curry,2001,Regular_Season,1.55
1200,Darvin Ham,2001,Regular_Season,1.04
1201,Chris Childs,2001,Regular_Season,5.09
1202,Corie Blount,2001,Regular_Season,0.61
1203,Raja Bell,2001,Regular_Season,0.96
1204,Greg Ostertag,2001,Regular_Season,0.68
1205,Sam Mitchell,2001,Regular_Season,0.61
1206,Don Reid,2001,Regular_Season,0.4
1207,Walter McCarty,2001,Regular_Season,0.73
1208,Ervin Johnson,2001,Regular_Season,0.33
1209,Joel Przybilla,2001,Regular_Season,0.3
1210,Brian Shaw,2001,Regular_Season,1.53
1211,Felipe Lopez,2001,Regular_Season,0.58
1212,Shaquille O'Neal,2001,Playoffs,2.84
1213,Kobe Bryant,2001,Playoffs,4.58
1214,Paul Pierce,2001,Playoffs,4.12
1215,Jason Kidd,2001,Playoffs,9.1
1216,Chris Webber,2001,Playoffs,4.69
1217,Antoine Walker,2001,Playoffs,3.25
1218,Kenyon Martin,2001,Playoffs,2.85
1219,Mike Bibby,2001,Playoffs,5.0
1220,Keith Van Horn,2001,Playoffs,2.05
1221,Tim Duncan,2001,Playoffs,5.0
1222,Kerry Kittles,2001,Playoffs,2.25
1223,Dirk Nowitzki,2001,Playoffs,2.25
1224,Vlade Divac,2001,Playoffs,1.69
1225,Baron Davis,2001,Playoffs,7.89
1226,Michael Finley,2001,Playoffs,2.25
1227,Derek Fisher,2001,Playoffs,2.74
1228,Kenny Anderson,2001,Playoffs,4.75
1229,Rick Fox,2001,Playoffs,3.37
1230,Doug Christie,2001,Playoffs,4.94
1231,Lucious Harris,2001,Playoffs,0.9
1232,Robert Horry,2001,Playoffs,3.21
1233,Jerry Stackhouse,2001,Playoffs,4.3
1234,Bobby Jackson,2001,Playoffs,2.0
1235,Steve Nash,2001,Playoffs,8.75
1236,Tony Parker,2001,Playoffs,4.0
1237,Allen Iverson,2001,Playoffs,4.2
1238,Peja Stojakovic,2001,Playoffs,1.0
1239,Rodney Rogers,2001,Playoffs,2.12
1240,David Wesley,2001,Playoffs,3.44
1241,Richard Jefferson,2001,Playoffs,1.25
1242,Hedo Turkoglu,2001,Playoffs,1.44
1243,Corliss Williamson,2001,Playoffs,1.0
1244,Cliff Robinson,2001,Playoffs,2.9
1245,Aaron Williams,2001,Playoffs,0.8
1246,Malik Rose,2001,Playoffs,1.4
1247,Eric Williams,2001,Playoffs,1.31
1248,Todd MacCulloch,2001,Playoffs,0.7
1249,Tracy McGrady,2001,Playoffs,5.5
1250,Elden Campbell,2001,Playoffs,1.78
1251,Reggie Miller,2001,Playoffs,2.8
1252,Chucky Atkins,2001,Playoffs,3.4
1253,Gary Payton,2001,Playoffs,5.8
1254,Steve Smith,2001,Playoffs,1.7
1255,Jamaal Magloire,2001,Playoffs,0.62
1256,Tony Battie,2001,Playoffs,0.81
1257,Antonio Daniels,2001,Playoffs,1.5
1258,Devean George,2001,Playoffs,0.58
1259,P.J. Brown,2001,Playoffs,1.56
1260,Raef LaFrentz,2001,Playoffs,0.62
1261,Nick Van Exel,2001,Playoffs,3.88
1262,Jermaine O'Neal,2001,Playoffs,1.0
1263,Antonio Davis,2001,Playoffs,1.4
1264,Jon Barry,2001,Playoffs,2.1
1265,Karl Malone,2001,Playoffs,4.5
1266,Rasheed Wallace,2001,Playoffs,1.67
1267,Ben Wallace,2001,Playoffs,1.2
1268,Kevin Garnett,2001,Playoffs,5.0
1269,George Lynch,2001,Playoffs,1.56
1270,Lee Nailon,2001,Playoffs,0.67
1271,Bruce Bowen,2001,Playoffs,1.4
1272,Keon Clark,2001,Playoffs,1.6
1273,Tony Delk,2001,Playoffs,1.14
1274,Vin Baker,2001,Playoffs,0.8
1275,Chauncey Billups,2001,Playoffs,5.67
1276,Derrick Coleman,2001,Playoffs,2.0
1277,Samaki Walker,2001,Playoffs,0.21
1278,Darrell Armstrong,2001,Playoffs,3.25
1279,Alvin Williams,2001,Playoffs,5.6
1280,Wally Szczerbiak,2001,Playoffs,2.0
1281,Metta World Peace,2001,Playoffs,3.2
1282,Chris Childs,2001,Playoffs,7.4
1283,Desmond Mason,2001,Playoffs,1.8
1284,Donyell Marshall,2001,Playoffs,2.75
1285,Michael Curry,2001,Playoffs,1.2
1286,Brad Miller,2001,Playoffs,1.4
1287,Brian Shaw,2001,Playoffs,1.58
1288,Eric Snow,2001,Playoffs,5.4
1289,Aaron McKie,2001,Playoffs,2.4
1290,Matt Harpring,2001,Playoffs,1.4
1291,Troy Hudson,2001,Playoffs,1.5
1292,John Stockton,2001,Playoffs,10.0
1293,Scot Pollard,2001,Playoffs,0.2
1294,Anthony Johnson,2001,Playoffs,1.11
1295,Scottie Pippen,2001,Playoffs,5.67
1296,Jason Collins,2001,Playoffs,0.41
1297,Stacey Augmon,2001,Playoffs,1.44
1298,Morris Peterson,2001,Playoffs,2.2
1299,Dikembe Mutombo,2001,Playoffs,0.6
1300,Walter McCarty,2001,Playoffs,0.29
1301,Derek Anderson,2001,Playoffs,2.33
1302,Damon Jones,2001,Playoffs,2.5
1303,Brent Barry,2001,Playoffs,2.8
1304,Ron Mercer,2001,Playoffs,0.8
1305,Vladimir Radmanovic,2001,Playoffs,1.0
1306,Rashard Lewis,2001,Playoffs,0.67
1307,Eduardo Najera,2001,Playoffs,0.12
1308,Bonzi Wells,2001,Playoffs,4.33
1309,Jerome Williams,2001,Playoffs,1.4
1310,Lindsey Hunter,2001,Playoffs,0.56
1311,Andrei Kirilenko,2001,Playoffs,1.0
1312,Erick Strickland,2001,Playoffs,1.42
1313,Pat Garrity,2001,Playoffs,2.25
1314,Monty Williams,2001,Playoffs,2.25
1315,Rasho Nesterovic,2001,Playoffs,1.0
1316,Terry Porter,2001,Playoffs,0.8
1317,Kevin Ollie,2001,Playoffs,4.6
1318,Hakeem Olajuwon,2001,Playoffs,0.4
1319,Danny Ferry,2001,Playoffs,0.8
1320,Bryon Russell,2001,Playoffs,1.75
1321,Greg Ostertag,2001,Playoffs,0.5
1322,Greg Buckner,2001,Playoffs,0.57
1323,Anthony Peeler,2001,Playoffs,0.67
1324,Patrick Ewing,2001,Playoffs,1.0
1325,Mark Bryant,2001,Playoffs,0.11
1326,Zeljko Rebraca,2001,Playoffs,0.0
1327,Jeff Foster,2001,Playoffs,1.4
1328,Randy Livingston,2001,Playoffs,2.0
1329,Mike Miller,2001,Playoffs,1.25
1330,Horace Grant,2001,Playoffs,2.25
1331,David Robinson,2001,Playoffs,1.25
1332,Jamaal Tinsley,2001,Playoffs,5.0
1333,Robert Traylor,2001,Playoffs,0.38
1334,Jerome James,2001,Playoffs,0.8
1335,Ruben Patterson,2001,Playoffs,0.33
1336,Damon Stoudamire,2001,Playoffs,3.33
1337,Dale Davis,2001,Playoffs,1.33
1338,Ansu Sesay,2001,Playoffs,1.0
1339,Corie Blount,2001,Playoffs,0.4
1679,Kobe Bryant,2002,Regular_Season,5.85
1680,Tracy McGrady,2002,Regular_Season,5.48
1681,Allen Iverson,2002,Regular_Season,5.54
1682,Paul Pierce,2002,Regular_Season,4.42
1683,Dirk Nowitzki,2002,Regular_Season,2.99
1684,Tim Duncan,2002,Regular_Season,3.9
1685,Kevin Garnett,2002,Regular_Season,6.04
1686,Allan Houston,2002,Regular_Season,2.68
1687,Shaquille O'Neal,2002,Regular_Season,3.07
1688,Antawn Jamison,2002,Regular_Season,1.9
1689,Jalen Rose,2002,Regular_Season,4.82
1690,Stephon Marbury,2002,Regular_Season,8.07
1691,Jamal Mashburn,2002,Regular_Season,5.63
1692,Shawn Marion,2002,Regular_Season,2.44
1693,Ray Allen,2002,Regular_Season,4.39
1694,Steve Francis,2002,Regular_Season,6.2
1695,Karl Malone,2002,Regular_Season,4.68
1696,Michael Jordan,2002,Regular_Season,3.79
1697,Gary Payton,2002,Regular_Season,8.29
1698,Ricky Davis,2002,Regular_Season,5.52
1699,Richard Hamilton,2002,Regular_Season,2.54
1700,Shareef Abdur-Rahim,2002,Regular_Season,2.99
1701,Jermaine O'Neal,2002,Regular_Season,2.01
1702,Antoine Walker,2002,Regular_Season,4.78
1703,Pau Gasol,2002,Regular_Season,2.79
1704,Chris Webber,2002,Regular_Season,5.43
1705,Sam Cassell,2002,Regular_Season,5.77
1706,Jerry Stackhouse,2002,Regular_Season,4.51
1707,Gilbert Arenas,2002,Regular_Season,6.27
1708,Jason Kidd,2002,Regular_Season,8.89
1709,Steve Nash,2002,Regular_Season,7.29
1710,Glenn Robinson,2002,Regular_Season,2.97
1711,Juwan Howard,2002,Regular_Season,3.04
1712,Rashard Lewis,2002,Regular_Season,1.73
1713,Jason Terry,2002,Regular_Season,7.41
1714,Zydrunas Ilgauskas,2002,Regular_Season,1.57
1715,Peja Stojakovic,2002,Regular_Season,1.96
1716,Matt Harpring,2002,Regular_Season,1.71
1717,Rasheed Wallace,2002,Regular_Season,2.07
1718,Michael Finley,2002,Regular_Season,2.97
1719,Kenyon Martin,2002,Regular_Season,2.4
1720,Jason Richardson,2002,Regular_Season,3.01
1721,Cuttino Mobley,2002,Regular_Season,2.85
1722,Tony Parker,2002,Regular_Season,5.27
1723,Richard Jefferson,2002,Regular_Season,2.51
1724,Michael Redd,2002,Regular_Season,1.43
1725,David Wesley,2002,Regular_Season,3.44
1726,Latrell Sprewell,2002,Regular_Season,4.49
1727,Caron Butler,2002,Regular_Season,2.73
1728,Chauncey Billups,2002,Regular_Season,3.88
1729,Keith Van Horn,2002,Regular_Season,1.26
1730,Morris Peterson,2002,Regular_Season,2.29
1731,Desmond Mason,2002,Regular_Season,2.04
1732,Bonzi Wells,2002,Regular_Season,3.28
1733,Kurt Thomas,2002,Regular_Season,2.0
1734,Troy Hudson,2002,Regular_Season,5.72
1735,Amar'e Stoudemire,2002,Regular_Season,0.95
1736,Yao Ming,2002,Regular_Season,1.67
1737,Andre Miller,2002,Regular_Season,6.71
1738,Metta World Peace,2002,Regular_Season,2.87
1739,Tim Thomas,2002,Regular_Season,1.27
1740,Derek Anderson,2002,Regular_Season,4.28
1741,Eric Snow,2002,Regular_Season,6.63
1742,Donyell Marshall,2002,Regular_Season,1.76
1743,Alvin Williams,2002,Regular_Season,5.33
1744,Al Harrington,2002,Regular_Season,1.52
1745,Cliff Robinson,2002,Regular_Season,3.31
1746,Corliss Williamson,2002,Regular_Season,1.27
1747,Andrei Kirilenko,2002,Regular_Season,1.72
1748,Brad Miller,2002,Regular_Season,2.64
1749,Stephen Jackson,2002,Regular_Season,2.29
1750,Gordan Giricek,2002,Regular_Season,1.8
1751,Troy Murphy,2002,Regular_Season,1.34
1752,Jason Williams,2002,Regular_Season,8.3
1753,Nick Van Exel,2002,Regular_Season,4.27
1754,Bobby Jackson,2002,Regular_Season,3.08
1755,James Posey,2002,Regular_Season,2.22
1756,John Stockton,2002,Regular_Season,7.67
1757,Reggie Miller,2002,Regular_Season,2.43
1758,Drew Gooden,2002,Regular_Season,1.19
1759,Pat Garrity,2002,Regular_Season,1.49
1760,Derek Fisher,2002,Regular_Season,3.63
1761,Rasho Nesterovic,2002,Regular_Season,1.48
1762,Jamal Crawford,2002,Regular_Season,4.18
1763,Eddy Curry,2002,Regular_Season,0.46
1764,Kerry Kittles,2002,Regular_Season,2.62
1765,Brian Grant,2002,Regular_Season,1.27
1766,Jamaal Magloire,2002,Regular_Season,1.07
1767,Maybyner Nene,2002,Regular_Season,1.86
1768,P.J. Brown,2002,Regular_Season,1.88
1769,Malik Rose,2002,Regular_Season,1.57
1770,Carlos Boozer,2002,Regular_Season,1.31
1771,Joe Johnson,2002,Regular_Season,2.56
1772,Lorenzen Wright,2002,Regular_Season,1.14
1773,Vlade Divac,2002,Regular_Season,3.42
1774,Lucious Harris,2002,Regular_Season,2.01
1775,Jumaine Jones,2002,Regular_Season,1.4
1776,Brent Barry,2002,Regular_Season,5.12
1777,Peja Drobnjak,2002,Regular_Season,1.05
1778,Darrell Armstrong,2002,Regular_Season,3.94
1779,Malik Allen,2002,Regular_Season,0.68
1780,Shane Battier,2002,Regular_Season,1.33
1781,Doug Christie,2002,Regular_Season,4.7
1782,Eric Williams,2002,Regular_Season,1.71
1783,Howard Eisley,2002,Regular_Season,5.41
1784,Dion Glover,2002,Regular_Season,1.86
1785,Vladimir Radmanovic,2002,Regular_Season,1.35
1786,Aaron McKie,2002,Regular_Season,3.48
1787,Jay Williams,2002,Regular_Season,4.67
1788,Kendall Gill,2002,Regular_Season,1.9
1789,Theo Ratliff,2002,Regular_Season,0.9
1790,Calbert Cheaney,2002,Regular_Season,2.01
1791,Jerome Williams,2002,Regular_Season,1.34
1792,Tyson Chandler,2002,Regular_Season,1.01
1793,Shandon Anderson,2002,Regular_Season,1.06
1794,Rick Fox,2002,Regular_Season,3.33
1795,Erick Dampier,2002,Regular_Season,0.71
1796,Kenny Thomas,2002,Regular_Season,1.7
1797,Eddie Griffin,2002,Regular_Season,1.12
1798,Tony Delk,2002,Regular_Season,2.18
1799,Zach Randolph,2002,Regular_Season,0.53
1800,Rodney White,2002,Regular_Season,1.68
1801,Ruben Patterson,2002,Regular_Season,1.29
1802,Tyronn Lue,2002,Regular_Season,3.51
1803,Raef LaFrentz,2002,Regular_Season,0.78
1804,Christian Laettner,2002,Regular_Season,3.09
1805,Anthony Peeler,2002,Regular_Season,2.98
1806,Shammond Williams,2002,Regular_Season,3.41
