"fromId","n_amenities"
"59151263003",90
"59151263004",90
"59151263005",90
"59151264001",91
"59151264002",91
"59151264003",91
"59151264004",90
"59151264005",90
"59151264006",90
"59151265003",90
"59151265004",90
"59151265005",90
"59151265006",90
"59151265007",90
"59151266001",90
"59151266002",90
"59151266003",90
"59151266004",90
"59151267002",90
"59151267004",90
"59151267005",90
"59151267006",90
"59151267007",89
"59151268001",89
"59151268002",91
"59151268003",91
"59151269003",90
"59151269004",90
"59151270003",90
"59151270006",89
"59151271001",90
"59151271002",90
"59151271003",90
"59151271004",90
"59151272005",90
"59151273001",90
"59151273002",90
"59151273003",90
"59151273004",90
"59151273005",89
"59151273006",89
"59151274001",90
"59151274002",89
"59151275001",90
"59151275002",88
"59151275003",90
"59151276001",89
"59151276002",90
"59151276003",89
"59151276006",89
"59151276007",89
"59151276008",89
"59151277001",89
"59151277003",90
"59151277004",89
"59151277007",89
"59151278001",89
"59151278002",89
"59151278003",89
"59151278004",89
"59151278005",89
"59151279001",89
"59151279002",89
"59151280001",87
"59151281001",88
"59151281002",88
"59151281003",88
"59151282001",85
"59151282002",85
"59151282003",85
"59151282004",88
"59151283003",80
"59151283004",85
"59151283005",86
"59151283006",78
"59151284002",84
"59151284003",85
"59151284004",88
"59151284005",88
"59151286004",64
"59151286005",77
"59151286009",68
"59151286010",75
"59151288001",49
"59151288002",48
"59151288003",49
"59151288004",56
"59151288006",49
"59151288007",49
"59151289002",68
"59151289003",61
"59151290001",55
"59151291001",41
"59151291002",45
"59151291003",47
"59151291004",47
"59151291008",49
"59151292001",42
"59151292002",43
"59151292003",46
"59151292004",46
"59151292005",48
"59151292006",49
"59151293004",44
"59151293005",37
"59151294001",45
"59151294002",46
"59151294003",43
"59151297001",38
"59151298001",38
"59151298002",37
"59151298003",36
"59151298007",38
"59151298008",39
"59151298009",38
"59151299001",37
"59151300001",42
"59151302001",49
"59151302002",53
"59151304001",49
"59151305001",48
"59151307001",42
"59151307002",44
"59151308001",41
"59151309001",37
"59151310001",37
"59151311001",37
"59151312003",37
"59151312004",34
"59151312005",46
"59151312006",39
"59151312007",38
"59151313003",38
"59151314002",42
"59151315002",37
"59151316001",35
"59151316002",40
"59151316003",39
"59151316004",32
"59151317001",32
"59151317002",34
"59151317003",34
"59151317004",35
"59151317005",31
"59151317006",34
"59151317007",35
"59151318004",42
"59151318005",48
"59151318006",38
"59151319001",47
"59151319002",47
"59151319003",46
"59151319004",45
"59151319005",46
"59151320001",49
"59151320002",51
"59151320003",50
"59151320004",54
"59151320005",58
"59151320006",58
"59151320007",59
"59151320008",54
"59151320009",54
"59151320010",49
"59151321001",47
"59151321002",47
"59151321003",54
"59151322001",56
"59151322005",69
"59151322006",66
"59151323001",68
"59151323002",73
"59151323005",74
"59151324001",77
"59151324002",74
"59151325001",73
"59151326001",77
"59151327001",69
"59151327002",77
"59151328001",65
"59151328002",69
"59151328003",68
"59151329001",59
"59151329002",68
"59151329003",68
"59151329004",67
"59151332001",66
"59151332002",67
"59151336001",89
"59151336002",89
"59151336003",89
"59151338001",91
"59151338002",91
"59151338004",89
"59151338005",89
"59151338006",89
"59151339001",91
"59151339002",90
"59151339003",89
"59151340001",89
"59151340002",90
"59151340003",89
"59151341001",87
"59151341002",89
"59151341003",89
"59151342001",88
"59151342002",88
"59151342003",88
"59151342004",90
"59151343001",88
"59151345001",50
"59151345002",40
"59151346001",39
"59151346003",37
"59151346004",38
"59151347001",37
"59151347002",39
"59151347003",42
"59151347004",39
"59151347005",41
"59151348001",37
"59151348002",40
"59151348003",35
"59151349003",41
"59151349004",40
"59151350001",48
"59151350003",41
"59151350004",47
"59151350005",37
"59151351002",52
"59151351003",51
"59151352001",59
"59151352002",53
"59151353001",61
"59151353002",55
"59151354001",60
"59151354002",61
"59151355001",62
"59151355002",63
"59151355003",60
"59151356001",63
"59151356004",64
"59151356006",63
"59151356007",63
"59151357001",64
"59151357002",65
"59151357003",66
"59151358001",70
"59151358002",69
"59151358003",66
"59151359001",71
"59151359002",70
"59151359003",71
"59151359004",69
"59151359005",67
"59151360001",76
"59151360002",71
"59151360007",67
"59151360008",68
"59151361001",87
"59151361002",81
"59151361003",76
"59151361004",76
"59151362004",68
"59151362007",71
"59151362008",70
"59151363001",87
"59151363002",86
"59151363003",82
"59151363004",75
"59151363005",78
"59151364001",100
"59151364002",97
"59151364003",95
"59151364004",88
"59151364005",89
"59151365001",107
"59151365002",107
"59151365003",97
"59151365004",93
"59151366001",116
"59151366002",112
"59151366003",108
"59151366004",110
"59151366007",100
"59151367001",106
"59151367002",107
"59151367003",106
"59151367006",99
"59151368001",100
"59151368009",95
"59151368010",92
"59151368011",87
"59151368012",76
"59151368013",85
"59151369001",85
"59151369002",71
"59151369003",66
"59151370001",70
"59151370002",67
"59151370003",67
"59151370004",63
"59151370005",63
"59151370006",66
"59151371001",67
"59151371002",65
"59151371003",59
"59151371004",59
"59151372001",59
"59151372003",60
"59151372004",60
"59151372005",59
"59151372008",57
"59151373001",66
"59151373002",68
"59151373004",62
"59151373007",62
"59151374001",57
"59151374002",61
"59151374003",59
"59151374004",58
"59151374005",57
"59151374006",57
"59151375001",64
"59151375002",60
"59151375003",64
"59151375004",60
"59151375005",63
"59151376001",65
"59151376002",65
"59151376004",52
"59151376006",52
"59151376010",64
"59151376012",49
"59151376015",53
"59151377001",54
"59151377002",54
"59151378001",54
"59151378002",55
"59151379007",42
"59151379008",42
"59151379010",51
"59151379013",46
"59151380001",57
"59151380002",58
"59151380003",59
"59151380004",58
"59151381001",56
"59151381002",53
"59151381003",51
"59151381004",47
"59151382001",58
"59151382004",55
"59151383001",45
"59151383002",49
"59151383003",38
"59151383004",32
"59151384001",52
"59151384002",35
"59151384003",49
"59151385001",38
"59151385002",36
"59151385003",32
"59151385004",36
"59151385005",33
"59151385006",33
"59151386001",33
"59151386002",32
"59151386003",32
"59151386004",34
"59151386005",37
"59151386006",34
"59151386007",31
"59151386008",31
"59151387002",33
"59151387004",32
"59151387006",33
"59151387007",33
"59151387008",34
"59151387009",31
"59151387010",31
"59151387015",32
"59151387016",29
"59151388003",34
"59151388004",32
"59151388005",32
"59151388006",32
"59151388007",34
"59151389001",33
"59151389002",37
"59151389003",37
"59151389004",42
"59151389005",35
"59151390001",42
"59151390007",32
"59151390008",44
"59151390009",44
"59151390010",47
"59151390015",46
"59151390016",42
"59151391001",44
"59151391002",36
"59151391003",40
"59151392007",34
"59151392008",34
"59151392009",40
"59151392011",27
"59151392015",39
"59151392018",33
"59151392023",27
"59151392025",28
"59151392026",34
"59151392027",30
"59151393001",33
"59151393002",32
"59151393003",34
"59151393008",41
"59151393009",38
"59151393012",31
"59151393014",32
"59151393017",31
"59151394004",37
"59151394005",31
"59151394006",31
"59151395001",38
"59151396001",37
"59151397005",31
"59151397010",35
"59151397011",35
"59151397013",27
"59151397014",29
"59151397015",31
"59151399002",32
"59151400002",32
"59151401001",31
"59151401004",31
"59151404001",28
"59151404002",28
"59151404003",28
"59151404004",28
"59151405003",37
"59151406001",87
"59151406002",90
"59151406003",76
"59151406005",76
"59151406006",76
"59151406007",75
"59151406010",61
"59151406011",58
"59151406012",51
"59151406016",41
"59151406026",66
"59151406027",71
"59151406028",49
"59151406029",51
"59151406030",36
"59151406031",73
"59151406032",49
"59151406033",54
"59151406034",58
"59151406035",42
"59151406036",65
"59151406037",46
"59151406039",34
"59151406041",54
"59151406042",33
"59151406043",35
"59151406044",33
"59151406045",36
"59151407001",109
"59151407002",106
"59151407003",102
"59151407004",102
"59151407006",86
"59151407008",86
"59151407011",84
"59151407015",77
"59151407016",74
"59151408001",106
"59151408002",102
"59151409002",104
"59151409003",95
"59151409004",94
"59151409005",109
"59151409006",103
"59151410001",112
"59151410002",111
"59151410003",110
"59151410004",112
"59151411001",122
"59151411002",122
"59151411003",116
"59151411004",116
"59151411005",117
"59151412001",127
"59151412002",125
"59151412003",122
"59151412004",117
"59151412005",120
"59151413001",126
"59151413002",128
"59151413003",129
"59151413004",132
"59151413005",122
"59151414004",130
"59151414005",130
"59151414006",129
"59151414007",130
"59151414008",129
"59151414009",131
"59151414010",129
"59151415001",142
"59151415002",140
"59151415003",130
"59151415004",129
"59151415005",131
"59151415006",133
"59151415007",133
"59151416001",147
"59151416002",149
"59151416003",151
"59151416004",142
"59151417001",152
"59151417002",152
"59151417003",140
"59151417004",142
"59151418001",164
"59151418002",157
"59151418003",144
"59151419001",167
"59151419002",166
"59151419003",166
"59151419004",162
"59151420001",169
"59151420002",167
"59151420003",161
"59151420004",157
"59151420005",164
"59151423001",171
"59151423002",167
"59151424001",173
"59151424002",171
"59151424003",171
"59151424005",168
"59151424006",167
"59151424007",166
"59151424008",166
"59151424009",171
"59151424010",171
"59151425001",171
"59151425002",170
"59151425003",169
"59151425004",168
"59151425005",167
"59151425006",166
"59151425007",166
"59151425008",166
"59151425009",155
"59151426001",178
"59151426004",174
"59151426005",179
"59151426006",175
"59151426007",181
"59151426008",174
"59151427002",179
"59151427003",173
"59151427004",179
"59151427006",181
"59151427007",179
"59151428001",181
"59151428002",181
"59151428003",182
"59151428004",179
"59151428005",177
"59151429001",177
"59151429002",177
"59151429003",177
"59151429004",177
"59151429005",173
"59151429006",173
"59151429007",170
"59151430001",170
"59151430002",172
"59151430003",176
"59151430004",175
"59151432001",161
"59151432002",163
"59151432003",165
"59151432004",158
"59151432005",157
"59151432006",155
"59151432007",155
"59151432008",163
"59151433001",169
"59151433002",169
"59151433003",171
"59151433004",166
"59151433005",164
"59151433006",165
"59151434001",169
"59151434002",167
"59151434003",163
"59151434004",163
"59151434005",161
"59151434006",162
"59151435001",170
"59151435002",174
"59151435003",175
"59151435004",172
"59151435005",170
"59151436001",176
"59151436002",173
"59151436003",175
"59151436004",172
"59151436005",171
"59151437001",176
"59151437002",177
"59151437003",177
"59151437004",179
"59151438001",178
"59151438002",178
"59151439001",143
"59151439002",137
"59151439003",145
"59151439004",144
"59151439007",153
"59151439008",156
"59151440001",146
"59151440002",142
"59151440003",132
"59151441001",140
"59151441002",136
"59151441003",130
"59151441004",124
"59151442002",120
"59151442003",114
"59151442004",114
"59151442006",118
"59151443002",112
"59151443003",109
"59151443004",112
"59151443005",109
"59151443008",126
"59151443009",122
"59151443012",105
"59151443013",104
"59151444001",96
"59151444002",84
"59151444005",72
"59151444006",72
"59151444007",76
"59151444008",85
"59151444010",77
"59151444019",76
"59151444020",63
"59151444021",69
"59151445004",65
"59151445005",53
"59151445007",52
"59151445008",51
"59151445009",52
"59151445018",38
"59151445021",32
"59151445022",30
"59151445023",30
"59151445024",31
"59151445025",31
"59151445028",51
"59151445029",52
"59151445030",55
"59151445031",51
"59151445034",43
"59151445036",54
"59151445041",40
"59151445042",47
"59151445043",37
"59151445044",31
"59151446001",40
"59151446002",39
"59151446003",39
"59151446004",36
"59151446005",35
"59151446006",32
"59151446007",35
"59151448001",128
"59151448002",118
"59151448003",121
"59151448006",126
"59151448009",118
"59151448010",117
"59151449001",113
"59151449002",111
"59151449003",106
"59151449004",122
"59151450001",119
"59151450002",105
"59151450007",89
"59151451001",114
"59151451006",100
"59151451007",92
"59151452002",76
"59151452003",71
"59151452004",97
"59151452005",90
"59151453001",85
"59151453002",76
"59151453003",74
"59151453004",74
"59151454001",74
"59151454002",73
"59151454003",71
"59151455001",78
"59151455002",76
"59151455003",71
"59151455004",70
"59151456001",94
"59151456002",90
"59151456003",96
"59151457001",91
"59151457002",83
"59151457003",77
"59151458001",75
"59151458002",70
"59151458003",72
"59151459001",71
"59151459002",71
"59151460004",67
"59151460005",70
"59151461001",68
"59151461002",67
"59151461003",66
"59151461004",67
"59151463002",65
"59151463003",65
"59151463004",67
"59151464001",64
"59151464002",63
"59151465001",60
"59151465002",58
"59151465003",61
"59151467001",61
"59151469001",53
"59151469003",53
"59151469006",51
"59151470001",52
"59151470002",53
"59151470003",55
"59151471001",63
"59151471002",61
"59151471003",60
"59151471004",58
"59151471005",58
"59151472002",64
"59151472003",62
"59151472004",63
"59151472005",62
"59151472006",64
"59151472007",65
"59151472008",66
"59151472009",66
"59151473001",63
"59151473002",63
"59151473003",62
"59151473004",61
"59151474001",63
"59151474002",60
"59151474003",61
"59151474004",59
"59151474005",54
"59151475001",59
"59151475002",58
"59151475003",59
"59151475004",56
"59151475005",52
"59151476001",52
"59151476002",51
"59151476003",40
"59151476004",38
"59151477001",40
"59151477002",37
"59151477003",31
"59151477004",28
"59151477005",29
"59151477006",30
"59151478001",63
"59151478002",57
"59151478003",57
"59151478004",56
"59151478005",55
"59151478006",58
"59151479003",65
"59151479004",66
"59151479007",68
"59151479008",67
"59151480001",68
"59151480002",68
"59151480003",67
"59151480004",67
"59151480005",66
"59151480006",65
"59151481001",75
"59151481002",70
"59151481003",73
"59151481007",68
"59151482001",87
"59151482002",75
"59151483001",69
"59151483002",69
"59151483003",68
"59151484001",68
"59151484002",68
"59151484003",67
"59151484004",66
"59151484005",66
"59151485001",129
"59151485002",126
"59151485003",122
"59151485005",123
"59151485006",124
"59151485009",113
"59151486002",115
"59151486003",113
"59151486004",108
"59151486005",118
"59151486006",114
"59151487004",25
"59151487007",29
"59151487010",37
"59151487012",37
"59151487013",32
"59151487014",33
"59151487015",33
"59151487017",32
"59151487018",24
"59151487019",29
"59151487020",27
"59151487021",28
"59151487022",37
"59151488001",24
"59151488002",24
"59151488003",24
"59151488004",24
"59151488005",25
"59151488006",25
"59151488007",24
"59151488008",24
"59151488009",22
"59151489001",19
"59151489002",22
"59151489003",20
"59151489004",21
"59151490001",19
"59151490004",20
"59151491001",19
"59151491002",21
"59151491003",21
"59151491004",19
