"DBUID","score","norm_score"
"59150326002",2.38135613449777,1
"59150454001",2.34795155991175,0.985968280368521
"59153313001",2.26748840168176,0.952169422249869
"59153313003",2.26708273165735,0.951999019000736
"59150596005",2.25110590100148,0.945287890026901
"59150316005",2.23086007968327,0.936783555157595
"59151752005",2.22256360157927,0.93329858772045
"59150594005",2.21904001739652,0.931818492674696
"59153313004",2.21699155410843,0.930958027816513
"59150030013",2.19673330801106,0.922448473871081
"59153181013",2.16767245012333,0.910241349092982
"59150596001",2.15321305178347,0.904167623381482
"59150316002",2.1505163418868,0.903034860049918
"59150606003",2.15037921931973,0.902977261189879
"59150601001",2.1473600940688,0.901709066052582
"59150454002",2.11158452360143,0.886681400510495
"59150602002",2.09905502357069,0.881418335983173
"59153311005",2.09187203506866,0.878401094122568
"59150729005",2.09003772733748,0.87763058612716
"59150610004",2.08369790849694,0.874967520915664
"59153189009",2.0834685834436,0.874871192047749
"59153123002",2.07286085973527,0.870415377032949
"59150050007",2.07176246498169,0.869953992105348
"59150751011",2.06717624528163,0.868027532936293
"59150736002",2.0659370036694,0.867506984745693
"59150605002",2.06085630282018,0.865372816874041
"59153189007",2.06065264915348,0.865287271370513
"59150327017",2.05875441007476,0.864489908767449
"59150601003",2.0579415676994,0.864148471211159
"59153232002",2.05354978396927,0.862303685616762
"59150029005",2.0506897397444,0.861102313074398
"59153181033",2.04804758936759,0.859992467678339
"59150372005",2.03856950983162,0.856011164029307
"59150729004",2.03129080465258,0.852953716011536
"59150315004",2.03117836066061,0.852906483481587
"59150735004",2.03026729772232,0.85252378800125
"59150612002",2.02299456691846,0.849468849542678
"59150612003",2.02251347112241,0.849266763408978
"59150317003",2.02234704588532,0.849196855850045
"59153189008",2.02192378542901,0.849019063672547
"59150616003",2.01841107337807,0.847543535507445
"59150753002",2.01307446962303,0.845301874639044
"59150751010",2.00891864049794,0.843556202681167
"59153146018",2.00881275973674,0.843511727061467
"59150679003",2.00453095000694,0.841713136467561
"59150736006",2.00295500724083,0.841051155666327
"59150600008",1.99985679902614,0.839749741426893
"59150368002",1.9949828641099,0.837702426378153
"59150029007",1.99453401564403,0.837513885859133
"59150584005",1.99278146423512,0.836777719920355
"59150038004",1.99057492616891,0.835850855145545
"59150465003",1.98809597859999,0.834809563714678
"59150592006",1.98729152437329,0.834471649632391
"59153146086",1.98645265833831,0.834119280738097
"59150655001",1.98620814036602,0.834016570026329
"59153181014",1.98509346630576,0.833548346913539
"59150612004",1.98470848900947,0.83338663572419
"59150055002",1.98459649425435,0.833339591897903
"59150752001",1.98413169561244,0.833144351446281
"59150609001",1.98334861367613,0.832815414876518
"59153189006",1.97709746900799,0.830189597591122
"59150078008",1.97433879357838,0.829030805399867
"59150078009",1.97097788255934,0.827619041840235
"59150611002",1.97065176010407,0.827482052852512
"59150315003",1.97027913007097,0.827325528178407
"59153166006",1.96836276896232,0.82652055334719
"59150621002",1.96615280166257,0.825592248109683
"59153334003",1.96465857590567,0.824964592851481
"59150588009",1.96189095243719,0.823802042002188
"59150360003",1.95905895319464,0.822612449862174
"59150878001",1.95887768341129,0.822536306794672
"59153185001",1.9542120619344,0.820576494604823
"59153166001",1.95309164290887,0.820105858297346
"59150704003",1.95221404914659,0.819737221672716
"59150651002",1.9512811554604,0.819345356103021
"59150327024",1.94902777190667,0.818398813701569
"59150734004",1.94691482286374,0.817511261354818
"59150981006",1.9464485429909,0.817315398706466
"59153146084",1.94597510269784,0.817116528296148
"59150751009",1.94551388243976,0.816922790958375
"59153232007",1.94397913191718,0.816278113116971
"59150298004",1.94373312327966,0.816174776245558
"59151407015",1.94214230640901,0.815506547519684
"59150313006",1.94193803344993,0.815420741880019
"59150047002",1.94176739887547,0.815349066172786
"59153689028",1.94131152966815,0.815157576564399
"59150027004",1.94112048444848,0.81507732728739
"59150598005",1.9406021511445,0.81485959939571
"59153146029",1.93964561329659,0.814457802005229
"59150466003",1.9381100744827,0.813812793039037
"59150370017",1.93719933163493,0.813430232013948
"59150693002",1.9352626641722,0.812616727420846
"59150599002",1.93447391564513,0.812285410577906
"59150359002",1.93388391012391,0.812037576496575
"59150036004",1.93313835127683,0.811724401644307
"59150037005",1.93313835127683,0.811724401644307
"59150049013",1.93174249301458,0.811138066029383
"59150412003",1.9314451544771,0.811013167836687
"59150582007",1.93054288745006,0.810634167112594
"59150974006",1.93027110052534,0.810520001972806
"59150883003",1.92960178786104,0.810238854621953
"59150042008",1.92902923486302,0.809998351539907
"59153314014",1.92847128840215,0.809763983989791
"59150930005",1.92557853517434,0.808548871905333
"59153333006",1.921781670424,0.806953984309377
"59151390015",1.92126327883436,0.806736231934579
"59153197012",1.92097182119038,0.806613804033747
"59150882003",1.92032056231788,0.806340240247359
"59150055010",1.91916650313571,0.805855473263104
"59153476001",1.91610659689737,0.804570147915691
"59150613004",1.91272608501995,0.803150150940345
"59153146013",1.91124916684647,0.802529765798918
"59150684007",1.91107895840584,0.802458269090832
"59153151001",1.90913245827057,0.801640634245931
"59150588008",1.90912633502902,0.801638062154839
"59153255004",1.90847522516061,0.801364560958192
"59152933002",1.9062476878096,0.800428875353286
"59150357002",1.90496396448907,0.799889642450569
"59150589001",1.9021594537041,0.798711596942559
"59150912008",1.90211580254809,0.798693261107113
"59150905006",1.90198187589118,0.798637004701389
"59150048004",1.90077061096624,0.798128208225552
"59150019004",1.89928848154035,0.797505634077567
"59150672006",1.89829539236962,0.797088483163794
"59153255001",1.89808322284824,0.796999360542859
"59150967012",1.89638619054363,0.796286515616707
"59150591001",1.89562902277344,0.79596846439178
"59150046002",1.89486015179004,0.79564549718727
"59150030004",1.89390303965522,0.795243458565373
"59153183001",1.89367533130114,0.795147808798182
"59150048003",1.89281850724265,0.794787896567262
"59150963005",1.89244884668083,0.79463261923095
"59150693001",1.89244108730383,0.794629359874894
"59150886008",1.89099231999277,0.794020799611157
"59150881001",1.89069580202852,0.793896246103391
"59153258002",1.89046841068208,0.793800729496479
"59153144003",1.88975300786285,0.793500221799332
"59153254002",1.88788934634249,0.792717383632231
"59153258005",1.88786710502841,0.792708041082979
"59150017003",1.88775232990012,0.792659829350279
"59153586026",1.88723041932186,0.792440598810821
"59151373002",1.88544620732569,0.791691133720977
"59150539001",1.88458007841743,0.791327312952234
