DAUID,DBPOP,lat,lon
59152609,143,49.0286,-122.8474
59152610,72,49.0357,-122.8475
59152610,10,49.0356,-122.8501
59152610,110,49.0375,-122.8481
59152610,16,49.0364,-122.8504
59152610,0,49.0321,-122.8522
59152610,0,49.0337,-122.8491
59152610,0,49.0321,-122.8548
59152610,357,49.0327,-122.8498
59152611,94,49.0348,-122.8528
59152611,145,49.0335,-122.8565
59152611,0,49.0342,-122.8525
59152611,48,49.0338,-122.8518
59152612,162,49.0399,-122.8535
59152612,144,49.0374,-122.8532
59152612,17,49.0362,-122.8513
59152613,101,49.0402,-122.8587
59152613,375,49.0352,-122.8583
59152613,0,49.0343,-122.8579
59152614,220,49.037,-122.8659
59152614,315,49.0369,-122.8622
59152615,377,49.0341,-122.8646
59152615,190,49.0321,-122.8651
59152615,88,49.0334,-122.861
59152616,135,49.0367,-122.8682
59152616,111,49.0357,-122.8708
59152616,156,49.0342,-122.8721
59152616,265,49.0329,-122.8692
59152617,64,49.0322,-122.8717
59152617,74,49.0309,-122.8698
59152617,42,49.0302,-122.87100000000001
59152617,38,49.0295,-122.87100000000001
59152617,50,49.0295,-122.8687
59152617,56,49.0302,-122.8687
59152617,68,49.0288,-122.8699
59152618,193,49.03,-122.8648
59152618,48,49.028,-122.8648
59152618,59,49.028,-122.8659
59152618,55,49.028,-122.867
59152618,62,49.0299,-122.8606
59152618,51,49.0308,-122.8606
59152619,57,49.028,-122.8637
59152619,61,49.0279,-122.8626
59152619,44,49.0264,-122.8626
59152619,42,49.0265,-122.8637
59152619,41,49.0265,-122.8648
59152619,40,49.0265,-122.8659
59152619,39,49.0265,-122.867
59152619,52,49.0263,-122.8607
59152619,35,49.0272,-122.8606
59152620,43,49.0308,-122.8555
59152620,31,49.0299,-122.8555
59152620,33,49.028999999999996,-122.8555
59152620,43,49.0281,-122.8555
59152620,187,49.0295,-122.8579
59152620,39,49.0272,-122.8578
59152620,53,49.0281,-122.8606
59152620,41,49.028999999999996,-122.8606
59152621,352,49.0256,-122.8553
59152621,218,49.0276,-122.8515
59152621,45,49.0283,-122.85
59152622,23,49.0271,-122.8356
59152622,177,49.0257,-122.8337
59152622,171,49.0282,-122.8323
59152622,48,49.0268,-122.8221
59152622,46,49.0254,-122.821
59152622,21,49.0259,-122.8207
59152622,15,49.0263,-122.8201
59152622,46,49.0263,-122.825
59152623,71,49.0269,-122.8108
59152623,15,49.026,-122.8108
59152623,97,49.0253,-122.8107
59152623,83,49.0244,-122.8108
59152623,246,49.0233,-122.8101
59152624,115,49.0253,-122.806
59152624,46,49.0241,-122.80799999999999
59152624,603,49.026,-122.8074
59152625,78,49.0253,-122.8046
59152625,58,49.0243,-122.8046
59152625,161,49.0243,-122.8025
59152625,149,49.0253,-122.8025
59152626,40,49.0237,-122.8044
59152626,75,49.023,-122.8044
59152626,97,49.0221,-122.8023
59152626,99,49.023,-122.8023
59152626,35,49.0237,-122.8023
59152626,57,49.0221,-122.8044
59152626,63,49.0213,-122.8016
59152627,181,49.0231,-122.8069
59152627,84,49.0221,-122.8071
59152627,0,49.0208,-122.8047
59152627,101,49.0208,-122.8033
59152627,87,49.0212,-122.8034
59152628,141,49.0237,-122.7996
59152628,76,49.0231,-122.8003
59152628,50,49.0225,-122.7985
59152628,0,49.0234,-122.7977
59152628,44,49.0217,-122.7991
59152628,15,49.0222,-122.8006
59152628,32,49.0219,-122.7967
59152629,45,49.0213,-122.7948
59152629,27,49.0207,-122.79299999999999
59152629,28,49.0199,-122.7936
59152629,70,49.0197,-122.796
59152629,69,49.0191,-122.7941
59152629,136,49.0206,-122.7988
59152629,62,49.02,-122.7992
59152629,55,49.0196,-122.7994
59152629,98,49.0208,-122.7963
59152629,43,49.0191,-122.7965
59152629,27,49.0188,-122.7968
59152629,53,49.0184,-122.7947
59152630,59,49.018,-122.7908
59152630,51,49.0179,-122.7895
59152630,89,49.016999999999996,-122.7895
59152630,77,49.0185,-122.7923
59152630,0,49.0179,-122.7949
59152630,35,49.016999999999996,-122.7911
59152630,32,49.0174,-122.791
59152630,104,49.0197,-122.7915
59152630,20,49.019,-122.7905
59152630,47,49.0179,-122.7928
59152630,22,49.0176,-122.79299999999999
59152631,0,49.0072,-122.7652
59152632,119,49.0445,-122.8794
59152632,141,49.0324,-122.8746
59152632,346,49.043,-122.8815
59152633,230,49.0377,-122.8727
59152633,280,49.0366,-122.8754
59152634,198,49.0404,-122.87700000000001
59152634,271,49.0417,-122.8724
59152635,124,49.0405,-122.8744
59152635,160,49.0394,-122.8717
59152635,156,49.0403,-122.8684
59152636,249,49.045,-122.8728
59152636,249,49.0434,-122.8729
59152637,75,49.047,-122.8774
59152637,151,49.0476,-122.8729
59152637,357,49.0466,-122.8714
59152638,46,49.0524,-122.8747
59152638,64,49.0513,-122.8747
59152638,41,49.0499,-122.8771
59152638,54,49.0504,-122.8782
59152638,239,49.0495,-122.8748
59152640,10,49.0534,-122.8717
59152640,29,49.0539,-122.8691
59152640,59,49.0526,-122.8716
59152640,68,49.0515,-122.8716
59152640,55,49.0502,-122.8716
59152640,161,49.0516,-122.8689
59152640,25,49.0504,-122.8681
59152641,207,49.0489,-122.8703
59152641,383,49.0494,-122.8619
59152641,95,49.0477,-122.8537
59152641,91,49.0513,-122.8537
59152642,120,49.0576,-122.8514
59152642,38,49.0574,-122.8489
59152642,56,49.0559,-122.8481
59152642,74,49.053999999999995,-122.8509
59152642,89,49.0545,-122.8595
59152643,192,49.0494,-122.8482
59152643,43,49.0482,-122.8437
59152643,134,49.0474,-122.8368
59152643,51,49.0466,-122.8406
59152643,285,49.0509,-122.8395
59152644,165,49.0631,-122.839
59152644,38,49.0613,-122.8399
59152644,33,49.0558,-122.8367
59152644,425,49.0572,-122.8409
59152645,207,49.0562,-122.8291
59152645,90,49.055,-122.8254
59152645,170,49.0548,-122.8327
59152645,162,49.0586,-122.8323
59152646,128,49.0681,-122.83200000000001
59152646,98,49.0588,-122.8255
59152646,0,49.0677,-122.825
59152646,25,49.068000000000005,-122.8232
59152646,87,49.0682,-122.8273
59152646,219,49.0703,-122.8307
59152646,504,49.0642,-122.8288
59152646,189,49.0614,-122.8289
59152647,162,49.0555,-122.821
59152647,354,49.0564,-122.8186
59152647,0,49.0493,-122.8177
59152648,30,49.0471,-122.8302
59152648,138,49.0489,-122.8274
59152648,68,49.0512,-122.8252
59152648,156,49.0496,-122.8328
59152649,84,49.0508,-122.8092
59152649,219,49.0571,-122.8143
59152649,42,49.0621,-122.8219
59152649,59,49.0634,-122.8181
59152649,168,49.0684,-122.8183
59152649,151,49.065,-122.8129
59152649,0,49.0683,-122.8217
59152649,0,49.0584,-122.8094
59152649,156,49.0552,-122.809
59152649,0,49.0546,-122.8122
59152649,465,49.0647,-122.815
59152649,0,49.0613,-122.8125
59152649,0,49.063,-122.8151
59152649,339,49.059,-122.8127
59152649,576,49.0619,-122.8185
59152649,203,49.0653,-122.8207
59152650,36,49.0624,-122.8118
59152650,0,49.0577,-122.8084
59152650,0,49.0613,-122.8051
59152650,298,49.0538,-122.8022
59152650,0,49.0526,-122.8023
59152650,0,49.0598,-122.8031
59152650,0,49.06399999999999,-122.8088
59152650,485,49.0577,-122.8048
59152650,296,49.0539,-122.7994
59152650,180,49.0553,-122.79799999999999
59152650,0,49.0605,-122.8106
59152650,486,49.0625,-122.8094
59152650,105,49.055,-122.7985
59152651,570,49.0483,-122.8044
59152651,0,49.0502,-122.8013
59152651,233,49.0515,-122.8035
59152652,53,49.0524,-122.7954
59152652,87,49.0514,-122.7949
59152652,476,49.0477,-122.7986
59152652,0,49.0513,-122.792
59152652,724,49.0511,-122.7984
59152652,5,49.0501,-122.7934
59152653,355,49.0477,-122.7931
59152653,163,49.0471,-122.7886
59152654,0,49.0447,-122.7913
59152654,94,49.0415,-122.7938
59152654,50,49.0425,-122.7935
59152654,347,49.0416,-122.7931
59152655,92,49.0438,-122.7978
59152655,199,49.0424,-122.7968
59152655,50,49.0397,-122.7971
59152656,167,49.0434,-122.7991
59152656,0,49.0375,-122.8005
59152656,715,49.0375,-122.7978
59152656,0,49.0456,-122.7984
59152656,381,49.041000000000004,-122.7997
59152657,158,49.0375,-122.8038
59152657,470,49.0357,-122.8025
59152658,231,49.0412,-122.8083
59152658,233,49.0394,-122.8096
59152658,652,49.0401,-122.8037
59152659,311,49.0372,-122.8099
59152659,176,49.0344,-122.8108
59152660,446,49.0322,-122.8088
59152660,0,49.0331,-122.8065
59152661,"1,013",49.035,-122.8065
59152661,0,49.0328,-122.803
59152662,283,49.0334,-122.7984
59152662,604,49.032,-122.7984
59152663,274,49.0357,-122.7984
59152663,389,49.0343,-122.7984
59152663,91,49.0343,-122.79299999999999
59152663,118,49.0353,-122.7926
59152663,75,49.0361,-122.7935
59152664,109,49.0334,-122.7929
59152664,106,49.0329,-122.7894
59152664,100,49.0329,-122.7879
59152664,458,49.032,-122.7929
59152665,219,49.0375,-122.7929
59152665,47,49.0351,-122.7888
59152665,74,49.0357,-122.7855
59152665,167,49.0365,-122.7873
59152665,50,49.0378,-122.7892
59152666,256,49.0398,-122.7883
59152666,87,49.0375,-122.7878
59152667,37,49.041000000000004,-122.7828
59152667,38,49.0406,-122.7812
59152667,95,49.0435,-122.7838
59152667,763,49.0417,-122.7854
59152668,110,49.0376,-122.7806
59152668,166,49.0364,-122.7812
59152668,278,49.0353,-122.78200000000001
59152669,967,49.0344,-122.7756
59152670,72,49.032,-122.77799999999999
59152670,484,49.028999999999996,-122.7761
59152671,98,49.0303,-122.7818
59152671,74,49.0301,-122.7799
59152671,98,49.0283,-122.7799
59152671,81,49.0288,-122.7827
59152671,101,49.0279,-122.7827
59152671,116,49.0265,-122.78200000000001
59152672,72,49.0257,-122.7764
59152672,164,49.0268,-122.7755
59152672,225,49.0251,-122.7773
59152673,46,49.0252,-122.7819
59152673,178,49.0246,-122.78200000000001
59152673,62,49.0229,-122.7814
59152673,50,49.0229,-122.7799
59152673,140,49.0229,-122.7835
59152674,83,49.0232,-122.7762
59152674,348,49.0216,-122.7767
59152674,186,49.0223,-122.7726
59152675,139,49.026,-122.7704
59152675,116,49.0249,-122.7721
59152675,147,49.0225,-122.7699
59152675,112,49.0211,-122.7693
59152676,176,49.0284,-122.7703
59152676,10,49.0242,-122.7677
59152676,0,49.0234,-122.7635
59152676,679,49.0271,-122.7682
59152677,100,49.0301,-122.786
59152677,99,49.03,-122.7836
59152677,149,49.0283,-122.7867
59152677,76,49.0265,-122.7854
59152677,64,49.0265,-122.7868
59152677,52,49.0266,-122.7881
59152679,669,49.033,-122.7837
59152681,31,49.0504,-122.759
59152681,23,49.0489,-122.7604
59152681,368,49.042,-122.7635
59152681,35,49.0411,-122.76100000000001
59152681,222,49.0424,-122.7592
59152681,87,49.0471,-122.7672
59152681,5,49.0461,-122.76700000000001
59152681,58,49.0474,-122.7623
59152682,74,49.043,-122.7517
59152682,97,49.0433,-122.74799999999999
59152682,200,49.0413,-122.7529
59152682,100,49.0348,-122.7516
59152683,291,49.0555,-122.7504
59152683,112,49.0511,-122.75299999999999
59152684,33,49.0449,-122.7436
59152684,86,49.0412,-122.7436
59152684,58,49.0421,-122.7381
59152684,145,49.0475,-122.7461
59152684,183,49.0521,-122.7401
59152685,195,49.0529,-122.7244
59152685,262,49.0574,-122.7404
59152687,74,49.0652,-122.7731
59152687,53,49.0657,-122.7717
59152687,193,49.0629,-122.7714
59152687,89,49.068000000000005,-122.7695
59152687,519,49.0681,-122.7674
59152687,5,49.073,-122.7983
59152687,100,49.0822,-122.7791
59152689,309,49.044,-122.8101
59152689,126,49.0431,-122.8087
59152689,440,49.0438,-122.804
59152689,0,49.0456,-122.8024
59152690,148,49.0473,-122.8088
59152690,5,49.0484,-122.81200000000001
59152690,246,49.0473,-122.8103
59152692,105,49.0372,-122.8438
59152692,129,49.0367,-122.8403
59152692,73,49.0379,-122.8376
59152692,146,49.0357,-122.8381
59152695,302,49.0884,-123.0381
59152695,158,49.0873,-123.0381
59152695,41,49.0869,-123.0398
59152696,223,49.0885,-123.0433
59152696,169,49.086000000000006,-123.0441
59152696,215,49.0856,-123.0475
59152696,74,49.086000000000006,-123.0411
59152697,496,49.0888,-123.0485
59152698,339,49.0858,-123.0499
59152698,150,49.0836,-123.0483
59152699,63,49.085,-123.0545
59152699,143,49.0838,-123.0535
59152699,69,49.0842,-123.0519
59152699,235,49.0877,-123.0531
59152699,0,49.0902,-123.0541
59152700,16,49.0875,-123.0659
59152700,289,49.0869,-123.0668
59152700,0,49.0838,-123.0625
59152700,57,49.0843,-123.0559
59152700,127,49.086999999999996,-123.0561
59152700,0,49.0846,-123.0641
59152700,55,49.0877,-123.0643
59152700,5,49.0873,-123.0591
59152700,0,49.0862,-123.0617
59152700,0,49.0876,-123.0624
59152701,407,49.0921,-123.0599
59152701,52,49.0912,-123.0587
59152702,164,49.0942,-123.0645
59152702,173,49.0931,-123.06299999999999
59152702,108,49.0923,-123.0645
59152702,39,49.0908,-123.0645
59152703,572,49.0923,-123.0665
59152704,481,49.0938,-123.0711
59152704,119,49.0935,-123.0678
59152704,201,49.0923,-123.0727
59152704,36,49.092,-123.0733
59152705,198,49.0963,-123.0701
59152705,122,49.0968,-123.0664
59152705,133,49.0964,-123.0644
59152706,187,49.0985,-123.0692
59152706,211,49.0989,-123.066
59152710,235,49.093,-123.0748
59152710,5,49.0906,-123.0741
59152710,253,49.0909,-123.0701
59152711,704,49.088,-123.0743
59152711,57,49.0871,-123.073
59152712,121,49.0895,-123.0715
59152712,5,49.089,-123.0704
59152712,235,49.086999999999996,-123.071
59152712,86,49.0851,-123.0694
59152713,118,49.0895,-123.0697
59152713,235,49.0895,-123.0671
59152713,89,49.0874,-123.0682
59152713,96,49.0875,-123.0695
59152714,198,49.0846,-123.0697
59152714,142,49.0841,-123.0673
59152714,53,49.0833,-123.0667
59152715,86,49.0842,-123.0762
59152715,117,49.0848,-123.0741
59152715,170,49.0836,-123.0726
59152715,60,49.0831,-123.0711
59152716,695,49.0875,-123.07799999999999
59152716,0,49.0903,-123.08200000000001
59152717,266,49.0866,-123.0801
59152718,46,49.0897,-123.0863
59152718,63,49.0897,-123.0877
59152718,45,49.0897,-123.0854
59152718,0,49.0908,-123.0842
59152718,0,49.0889,-123.0816
59152718,254,49.0867,-123.0817
59152718,111,49.0888,-123.0859
59152718,89,49.0888,-123.0838
59152718,5,49.0904,-123.0859
59152718,104,49.0897,-123.0838
59152718,0,49.09,-123.0825
59152719,122,49.0868,-123.0879
59152719,0,49.0867,-123.0848
59152719,101,49.0833,-123.0865
59152719,41,49.0822,-123.0883
59152719,554,49.0841,-123.0829
59152720,125,49.0888,-123.0901
59152720,100,49.0888,-123.0877
59152720,202,49.0868,-123.0901
59152721,325,49.0876,-123.0934
59152721,10,49.0877,-123.0936
59152721,83,49.086000000000006,-123.0929
59152721,54,49.0855,-123.09200000000001
59152722,184,49.0917,-123.0892
59152722,124,49.0915,-123.0869
59152722,34,49.0924,-123.0862
59152722,5,49.0917,-123.0854
59152722,102,49.0897,-123.0901
59152722,131,49.0899,-123.0931
59152722,76,49.0906,-123.0875
59152722,95,49.0913,-123.0875
59152722,60,49.0915,-123.0885
59152723,96,49.0877,-123.1007
59152723,107,49.0878,-123.0969
59152723,59,49.0872,-123.0961
59152723,144,49.0844,-123.0996
59152723,67,49.0843,-123.0966
59152724,36,49.0864,-123.1014
59152724,27,49.0869,-123.0997
59152724,252,49.0858,-123.0981
59152724,41,49.0854,-123.0989
59152724,40,49.0853,-123.0968
59152725,71,49.0843,-123.0935
59152725,102,49.0848,-123.0908
59152725,136,49.083999999999996,-123.0905
59152725,53,49.0815,-123.0894
59152725,42,49.0804,-123.088
59152725,316,49.0825,-123.0917
59152726,122,49.0824,-123.0815
59152726,332,49.0813,-123.0835
59152726,56,49.0805,-123.0817
59152726,45,49.0813,-123.0779
59152730,59,49.0261,-123.0891
59152730,130,49.0261,-123.0828
59152730,521,49.0339,-123.0835
59152730,15,49.0317,-123.0839
59152730,27,49.0291,-123.0859
59152731,70,49.0224,-123.0954
59152731,59,49.0227,-123.0942
59152731,112,49.0222,-123.0929
59152731,0,49.0209,-123.0919
59152731,181,49.023,-123.09299999999999
59152732,111,49.0243,-123.0863
59152732,88,49.0235,-123.0871
59152732,104,49.0228,-123.0853
59152732,41,49.0222,-123.0885
59152732,56,49.023,-123.0825
59152733,120,49.0201,-123.0825
59152733,123,49.02,-123.0811
59152733,248,49.0206,-123.0849
59152734,95,49.0195,-123.0859
59152734,67,49.0174,-123.0861
59152734,92,49.019,-123.0893
59152734,74,49.0171,-123.0893
59152734,229,49.0212,-123.0891
59152735,83,49.0175,-123.0821
59152735,110,49.0163,-123.0813
59152735,102,49.0155,-123.0822
59152735,62,49.0148,-123.083
59152735,124,49.0141,-123.0843
59152736,137,49.0155,-123.0898
59152736,96,49.0146,-123.0888
59152736,51,49.0155,-123.0858
59152736,107,49.013000000000005,-123.0874
59152736,92,49.0125,-123.0893
59152737,103,49.012,-123.0839
59152737,178,49.0124,-123.0822
59152737,41,49.0108,-123.0812
59152737,82,49.012,-123.0792
59152737,103,49.0133,-123.07700000000001
59152738,439,49.0086,-123.0848
59152739,51,49.0067,-123.0864
59152739,82,49.0067,-123.0822
59152739,117,49.0082,-123.0791
59152739,98,49.0091,-123.0771
59152740,133,49.0108,-123.0879
59152740,102,49.0056,-123.0875
59152740,39,49.003,-123.0875
59152740,222,49.0075,-123.0912
59152740,15,49.0025,-123.0892
59152740,15,49.0102,-123.0915
59152741,320,49.0052,-123.0822
59152741,66,49.0058,-123.0797
59152741,78,49.0034,-123.0798
59152742,541,49.0031,-123.0808
59152743,83,49.0036,-123.0771
59152743,35,49.0031,-123.0759
59152743,115,49.0034,-123.074
59152743,149,49.0036,-123.0715
59152744,131,49.0079,-123.0759
59152744,77,49.0082,-123.0735
59152744,87,49.0085,-123.0721
59152744,68,49.00899999999999,-123.0705
59152744,256,49.0062,-123.0719
59152745,97,49.0058,-123.0658
59152745,91,49.0044,-123.0656
59152745,86,49.0048,-123.0677
59152745,61,49.0032,-123.0664
59152746,0,49.019,-123.0599
59152746,68,49.0066,-123.0415
59152746,123,49.0066,-123.0406
59152746,83,49.0241,-123.0658
59152746,0,49.0023,-123.0683
59152746,0,49.0238,-123.0652
59152746,43,49.0042,-123.0405
59152746,576,49.0102,-123.0565
59152747,68,49.0133,-123.0725
59152747,63,49.0119,-123.0707
59152747,230,49.0115,-123.0704
59152748,97,49.0116,-123.0771
59152748,125,49.0105,-123.0774
59152748,64,49.0115,-123.0742
59152748,133,49.0122,-123.0733
59152749,95,49.0149,-123.0783
59152749,63,49.013999999999996,-123.0718
59152749,23,49.0144,-123.0693
59152749,136,49.0167,-123.0697
59152749,52,49.013999999999996,-123.0758
59152749,0,49.0171,-123.0782
59152749,253,49.016000000000005,-123.0737
59152750,28,49.0186,-123.0693
59152750,68,49.0183,-123.0718
59152750,551,49.0211,-123.0718
59152751,51,49.0212,-123.0666
59152751,50,49.0204,-123.0666
59152751,104,49.0158,-123.0661
59152751,819,49.0189,-123.0663
59152751,0,49.0219,-123.0687
59152752,62,49.0286,-123.0628
59152752,115,49.0285,-123.0683
59152752,88,49.0255,-123.0591
59152752,534,49.0279,-123.0654
59152756,37,49.0348,-123.0728
59152756,30,49.0347,-123.0703
59152756,0,49.0341,-123.0678
59152756,586,49.0362,-123.0738
59152756,77,49.0334,-123.0695
59152757,245,49.0339,-123.0777
59152757,36,49.0332,-123.0794
59152758,896,49.0349,-123.0666
59152759,38,49.0336,-123.0648
59152759,56,49.0337,-123.0633
59152759,92,49.0334,-123.0618
59152759,186,49.0328,-123.06200000000001
59152760,93,49.0308,-123.0629
59152760,59,49.0312,-123.0616
59152760,46,49.0311,-123.0601
59152760,67,49.0297,-123.0613
59152760,46,49.0311,-123.059
59152760,80,49.0307,-123.0581
59152761,114,49.0333,-123.0592
59152761,132,49.0333,-123.0579
59152761,127,49.0333,-123.0566
59152761,122,49.0333,-123.0554
59152762,60,49.0311,-123.0564
59152762,42,49.0288,-123.0588
59152762,33,49.0284,-123.0578
59152762,36,49.0273,-123.0583
59152762,64,49.0273,-123.0594
59152762,86,49.0271,-123.0606
59152762,76,49.0276,-123.0617
59152762,47,49.028999999999996,-123.06
59152762,56,49.0297,-123.0573
59152763,414,49.0111,-123.0428
59152763,0,49.012,-123.0387
59152763,0,49.0117,-123.0384
59152763,0,49.013000000000005,-123.0405
59152763,224,49.0193,-123.0494
59152764,21,49.0092,-123.0378
59152764,63,49.0065,-123.0372
59152764,126,49.0065,-123.0381
59152764,133,49.0065,-123.0394
59152764,304,49.0042,-123.0373
59152765,311,49.0235,-123.0792
59152765,34,49.0234,-123.0781
59152765,233,49.0234,-123.0741
59152765,236,49.0238,-123.0721
59152766,115,49.0273,-123.0775
59152766,39,49.0268,-123.0775
59152766,77,49.0259,-123.0771
59152766,115,49.0253,-123.0781
59152767,60,49.0219,-123.07700000000001
59152767,72,49.021,-123.07700000000001
59152767,72,49.0201,-123.07700000000001
59152767,98,49.0189,-123.0772
59152767,118,49.02,-123.0797
59152768,125,49.0225,-123.0973
59152768,79,49.0195,-123.0936
59152768,0,49.02,-123.0934
59152768,33,49.0173,-123.0919
59152768,10,49.0169,-123.0946
59152768,88,49.0152,-123.0936
59152768,112,49.0209,-123.0962
59152774,139,49.0965,-123.0621
59152774,69,49.097,-123.0603
59152774,248,49.0947,-123.0607
59152774,124,49.0943,-123.0588
59152775,268,49.0944,-123.0516
59152775,91,49.0936,-123.0504
59152775,151,49.0907,-123.0487
59152775,242,49.0921,-123.0493
59152775,103,49.0921,-123.0468
59152776,79,49.0947,-123.0557
