"fromId","avg_time_to_allpoi","sd_time_to_allpoi","avg_sd_time_to_uniquepoi","n_accessible_poi"
"59150004004",78.9941234075183,19.5654236625064,3.33156928916559,366
"59150004005",81.6035131995786,19.5038350497719,3.07890242658984,366
"59150004006",82.4015068453476,19.4981306346069,2.97548815382131,366
"59150004011",79.9339605522208,19.5177526473652,3.28597785852048,366
"59150004012",81.6339081955453,19.4703192114319,3.10375818669361,366
"59150004013",86.3238314892358,18.9752261337021,2.60377935568649,363
"59150004014",103.716706376853,10.544496643218,5.50414016740622,237
"59150004017",103.716706376853,10.544496643218,5.50414016740622,237
"59150004018",103.634913284896,10.4199836944533,5.44934312866284,233
"59150004019",103.610008789137,10.4293630220693,5.45129695519448,233
"59150005003",87.8120619610407,18.659934874326,2.54086539802826,356
"59150005007",87.1917936779505,18.8319604109605,2.50098460345131,359
"59150005015",88.7429184046267,18.2590867043344,2.69904957095119,356
"59150005016",83.6988604140427,19.533251259574,2.67471055774234,366
"59150005017",83.8833750659797,19.4633310045984,2.73250544767555,366
"59150006004",89.1339678081939,18.6848460091149,2.68580244890689,354
"59150006005",87.4451289047655,19.0229892870367,2.75428295736441,357
"59150006006",92.1098203488918,18.332664809137,3.34959238686389,340
"59150006007",93.3338883172642,17.1107324041972,3.15321432409658,318
"59150006010",94.7137903872137,16.4344471407188,3.2114693980261,309
"59150006011",83.9161523469258,19.4418256784697,2.70895607901607,366
"59150007007",93.54970004094,17.0393888411115,3.24505383450651,318
"59150007008",94.2493606784007,16.6141600364618,2.94034521629216,309
"59150008003",97.9168548477018,15.3761899606323,3.60639410686058,314
"59150008006",94.4196853887915,17.3227159880469,3.84390209806441,348
"59150008007",93.9787532684756,17.5528589876476,3.86948145549138,349
"59150008008",95.8540313957944,16.1881108004117,3.4091396630603,319
"59150008009",95.889102964522,16.0776898670611,3.17479488105225,311
"59150009001",94.7137903872137,16.4344471407188,3.2114693980261,309
"59150009002",95.501539396023,16.0402069397763,3.06777148616299,305
"59150009003",92.4180037960525,18.293077724345,3.43114834395237,346
"59150009008",97.4012852250307,15.4644967537715,3.44351222894433,309
"59150009009",94.8362542406236,17.1579149177908,3.55155950741025,340
"59150009018",94.7150881439563,16.6036033304949,3.22333997651179,315
"59150009019",97.7510695225451,14.9241826096748,3.40476780339387,295
"59150009021",97.266181897174,14.0592789276191,3.0988125289914,270
"59150009022",96.0454711138463,15.8306314879679,3.20572745194046,304
"59150010001",95.5937073973064,16.8758151300497,3.87271816015242,345
"59150010003",91.5080550173356,18.2672283579044,4.0301518929625,354
"59150010004",94.84450797826,17.1417786162818,3.93724344540791,347
"59150010005",95.5760530742928,16.8809064173803,3.88074351651079,345
"59150010011",97.4901645381084,15.0381583420359,3.3490631654734,295
"59150010012",97.4069751090861,15.3548500483811,3.25353259121882,304
"59150010013",90.7262727592446,18.6371976991133,4.19650492453412,358
"59150010014",96.5831691389831,16.3201467898588,3.80023344598093,336
"59150012001",94.9947136426179,16.6123850754699,4.09277106498857,312
"59150012005",92.0114183158897,17.9628057000911,4.45860418969606,344
"59150012006",93.4179651260602,17.4821765328424,4.13530147624605,328
"59150012009",92.5806323855197,17.8029317636361,4.66893036125186,354
"59150012010",92.0764876328067,17.9748805050285,4.59372601940713,349
"59150012012",92.8293705457691,17.788608360566,4.20009412508557,338
"59150013001",95.5680872335252,15.6554106116269,3.79637024749827,290
"59150013002",110.963615716928,5.02495826354773,5.8386855230489,119
"59150013003",92.9876720286099,17.6383338562263,4.1256433937589,328
"59150014007",100.116307216614,12.968697047022,3.63691194510263,266
"59150014012",94.1151616610521,17.1919483483715,4.36110957620245,328
"59150014013",94.3604004085519,17.2052839990871,4.37179109872601,327
"59150014017",103.526004047724,10.4474881235193,5.48693935073535,233
"59150014023",110.573527126032,5.32212886062289,5.56416165800979,143
"59150014024",95.776296924257,15.0607577679025,3.1487748731448,284
"59150014025",97.8173630379433,14.0568174680348,3.34871173520632,275
"59150015001",110.737723743942,5.01989192668002,5.75413232045189,130
"59150015002",88.7416196182558,19.6566576074273,3.75337971992493,363
"59150015003",110.461554811271,5.45115856976003,5.43837362212517,150
"59150016003",99.9712374145985,14.1634438128335,3.82963118870357,245
"59150016004",78.8576057880305,20.8876988755209,4.18660590875842,368
"59150016005",86.6293250941634,20.1479935923422,3.77203830514556,366
"59150017003",80.7024002751217,20.7229389236922,4.00144340518511,368
"59150017005",83.9882890674773,20.4554885561575,3.77746799865086,366
"59150017009",85.8506857056609,20.2242354736178,3.7841052077095,366
"59150018001",83.1356065066499,20.5294985461363,3.84278913731834,366
"59150018005",78.8576057880305,20.8876988755209,4.18660590875842,368
"59150018006",80.7161382167796,20.7244637986631,3.98899405648733,368
"59150018007",79.7818146042375,20.8125327131534,4.09936933619455,368
"59150018008",84.8707437920052,20.3734299779439,3.81672933055019,366
"59150018009",78.8576057880305,20.8876988755209,4.18660590875842,368
"59150018010",79.7818146042375,20.8125327131534,4.09936933619455,368
"59150018011",86.6149562023528,20.1475932275922,3.78399291439919,366
"59150019001",110.571132527925,5.20112878364616,5.68506688934695,136
"59150019002",91.8147066514627,18.4751487454673,3.72906829261123,352
"59150019003",82.1601804961089,20.4621516399641,3.85031271703571,366
"59150019004",83.972930827371,20.4558761810801,3.79202013902749,366
"59150019005",91.1195797268623,18.6658114208092,3.75497991100946,354
"59150019006",81.3153692982145,20.4995457820486,3.92329489896257,366
"59150019007",110.737723743942,5.01989192668002,5.75413232045189,130
"59150020001",94.0814726934975,17.1197975880245,4.54492108999118,333
"59150020002",94.3024568107999,17.1340461351885,4.35935376436894,322
"59150020003",94.0814726934975,17.1197975880245,4.54492108999118,333
"59150021001",88.5245666389828,19.7181648881749,4.07516241992556,365
"59150021005",83.8532112137468,20.4727495382961,3.89991585465837,366
"59150021006",86.6149562023528,20.1475932275922,3.78399291439919,366
"59150022001",93.1697798932406,17.9099701659183,4.68301959617344,358
"59150022002",90.7469066664754,18.7416382288503,4.29713377213519,358
"59150022003",90.1373408679502,18.9760290029229,4.25546187936016,359
"59150023001",94.1691124031296,17.3267561787903,4.06554825562961,338
"59150023005",85.5734937997219,20.2661186128005,3.52054462137649,366
"59150023010",88.7985851195404,19.6286941981521,3.72702184501881,363
"59150023011",91.3511607408674,18.6153909898368,3.90971746142802,355
"59150024001",86.7147080783414,19.6561731009941,4.12530058812636,366
"59150024002",87.2263169618375,19.6231867326422,3.93166851811141,366
"59150024005",87.6733745122783,19.5029047462001,4.08884325429536,366
"59150024006",87.2320616725002,19.6197155629632,3.93445632094521,366
"59150024012",89.1254189825329,19.4650378701945,3.50566453204338,361
"59150024015",90.1099756165176,18.8034426334296,3.91313901947338,361
"59150024016",89.3508343088731,19.2613746199683,3.50908372772263,358
"59150024017",86.6264917725254,19.6822786511148,4.16971832888672,366
"59150025001",91.1086441454821,18.4502244173507,3.96185922500397,357
"59150025004",89.2513717734351,19.1566004682695,4.05934952542408,365
"59150025007",89.3396512324026,19.3542410219494,3.71759100767114,359
"59150025008",90.8014161834899,18.5451541397766,3.80171170330637,358
"59150025009",92.1839311294866,18.0487661867269,3.70316012993538,354
"59150025010",89.4353515907825,19.0622793129594,3.93495468793196,363
"59150027004",71.8500256195172,21.4289847171328,2.79782270605928,371
"59150027005",73.7533907992314,21.1015058898853,2.74046319174915,370
"59150028001",74.8684602899242,21.0019342710376,3.17176615265184,369
"59150028012",70.8865185672342,21.4862077325565,2.81862019928527,371
"59150028013",70.8930311383972,21.4849457640259,2.8127438850067,371
"59150028014",74.3911778399488,21.0594828870561,2.75960639837206,370
"59150028015",74.3554784190056,21.0583625428531,3.37453471311113,369
"59150028017",71.8476757681107,21.4343881646643,2.79752799016905,371
"59150028018",72.3306957991481,21.1421997041877,2.81871695723161,370
"59150028019",68.9583655965483,21.5492049044138,2.87921514197164,371
"59150029001",76.7323394821189,20.8377939209768,3.16815702969417,368
"59150029002",76.7455392280187,20.7902238769182,2.92741426123208,368
"59150029003",76.2000488023445,20.8071980456804,2.7858525116425,368
"59150029005",76.3022938839412,21.0509249925376,2.62334912158026,369
"59150029006",77.4370442845685,21.0152622870606,2.64520662829608,368
