id,employment_proximity
59151281001,0.0734
59151281002,0.0777
59151281003,0.0788
59151282001,0.0722
59151282002,0.0747
59151282003,0.0765
59151282004,0.0761
59151283003,0.0739
59151283004,0.0788
59151283005,0.084
59151283006,0.072
59151284002,0.0705
59151284003,0.0704
59151284004,0.0726
59151284005,0.0731
59151286004,0.0806
59151286005,0.0827
59151286009,0.0854
59151286010,0.0865
59151288001,0.083
59151288002,0.0905
59151288003,0.0917
59151288004,0.0924
59151288006,0.0816
59151288007,0.0784
59151289002,0.096
59151289003,0.0846
59151290001,0.0987
59151291001,0.0893
59151291002,0.0861
59151291003,0.087
59151291004,0.0961
59151291008,0.0912
59151292001,0.1016
59151292002,0.0989
59151292003,0.1152
59151292004,0.108
59151292005,0.1046
59151292006,0.1068
59151293004,0.0946
59151293005,0.0835
59151294001,0.1124
59151294002,0.1052
59151294003,0.1117
59151297001,0.0983
59151298001,0.1057
59151298002,0.1074
59151298003,0.0937
59151298007,0.1047
59151298008,0.1071
59151298009,0.1038
59151299001,0.1024
59151300001,0.1028
59151302001,0.118
59151302002,0.1185
59151304001,0.0892
59151305001,0.0892
59151307001,0.0944
59151307002,0.0911
59151308001,0.0952
59151309001,0.098
59151310001,0.0932
59151311001,0.0885
59151312003,0.0885
59151312004,0.0911
59151312005,0.1051
59151312006,0.1053
59151312007,0.1017
59151313003,0.0988
59151314002,0.0903
59151315002,0.0916
59151316001,0.0874
59151316002,0.0888
59151316003,0.0823
59151316004,0.0753
59151317001,0.0837
59151317002,0.0834
59151317003,0.0781
59151317004,0.0789
59151317005,0.0795
59151317006,0.0767
59151317007,0.0768
59151318004,F
59151318005,0.0735
59151318006,0.0788
59151319001,0.088
59151319002,0.0831
59151319003,0.0823
59151319004,0.079
59151319005,0.0773
59151320001,0.0755
59151320002,0.0777
59151320003,0.0733
59151320004,0.0756
59151320005,0.0735
59151320006,0.0763
59151320007,0.0801
59151320008,0.0774
59151320009,0.0716
59151320010,0.07
59151321001,0.0856
59151321002,0.0884
59151321003,0.0883
59151322001,0.0792
59151322005,0.0832
59151322006,0.0782
59151323001,0.095
59151323002,0.0937
59151323005,0.0929
59151324001,0.0947
59151324002,0.0944
59151325001,0.1054
59151326001,0.101
59151327001,0.0975
59151327002,0.1007
59151328001,0.0997
59151328002,0.1048
59151328003,0.1013
59151329001,0.0894
59151329002,0.0921
59151329003,0.0975
59151329004,0.0954
59151332001,0.0791
59151332002,0.0713
59151336001,0.0822
59151336002,0.08
59151336003,0.0765
59151338001,0.0784
59151338002,0.082
59151338004,0.0773
59151338005,0.0871
59151338006,0.0821
59151339001,0.0795
59151339002,0.0823
59151339003,0.0799
59151340001,0.0708
59151340002,0.0794
59151340003,0.0832
59151341001,0.0778
59151341002,0.0784
59151341003,0.0832
59151342001,0.0831
59151342002,0.0822
59151342003,0.083
59151342004,0.0846
59151343001,0.0799
59151345001,0.1164
59151345002,0.1021
59151346001,0.1087
59151346003,0.1064
59151346004,0.1104
59151347001,0.0956
59151347002,0.1025
59151347003,0.1022
59151347004,0.0985
59151347005,0.0996
59151348001,0.0925
59151348002,0.0997
59151348003,0.0965
59151349003,0.1
59151349004,0.0972
59151350001,0.0955
59151350003,0.1011
59151350004,0.0989
59151350005,0.0976
59151351002,0.1157
59151351003,0.1054
59151352001,0.1097
59151352002,0.0984
59151353001,0.0981
59151353002,0.0999
59151354001,0.1164
59151354002,0.1149
59151355001,0.1105
59151355002,0.1199
59151355003,0.1148
59151356001,0.1305
59151356004,0.1295
59151356006,0.135
59151356007,0.1123
59151357001,0.1324
59151357002,0.1208
59151357003,0.1287
59151358001,0.1282
59151358002,0.1314
59151358003,0.1307
59151359001,0.134
59151359002,0.1335
59151359003,0.1381
59151359004,0.136
59151359005,0.1349
59151360001,0.1362
59151360002,0.1359
59151360007,0.1321
59151360008,0.1371
59151361001,0.1315
59151361002,0.1306
59151361003,0.1326
59151361004,0.1315
59151362004,0.1219
59151362007,0.1342
59151362008,0.1242
59151363001,0.1348
59151363002,0.1346
59151363003,0.1353
59151363004,0.1359
59151363005,0.1348
59151364001,0.1353
59151364002,0.137
59151364003,0.1381
59151364004,0.1365
59151364005,0.1363
59151365001,0.1428
59151365002,0.1397
59151365003,0.1362
59151365004,0.1339
59151366001,0.1443
59151366002,0.1433
59151366003,0.1437
59151366004,0.1414
59151366007,0.142
59151367001,0.1466
59151367002,0.1412
59151367003,0.142
59151367006,0.1395
59151368001,0.1407
59151368009,0.1388
59151368010,0.1341
59151368011,0.1348
59151368012,0.1324
59151368013,0.1345
59151369001,0.1405
59151369002,0.1319
59151369003,0.1333
59151370001,0.1328
59151370002,0.1297
59151370003,0.1269
59151370004,0.1198
59151370005,0.124
59151370006,0.1282
59151371001,0.1298
59151371002,0.1295
59151371003,0.1213
59151371004,0.1197
59151372001,0.1182
59151372003,0.1163
59151372004,0.1157
59151372005,0.1082
59151372008,0.1161
59151373001,0.1336
59151373002,0.1342
59151373004,0.1185
59151373007,0.1275
59151374001,0.1365
59151374002,0.1319
59151374003,0.1295
59151374004,0.1255
59151374005,0.1223
59151374006,0.1188
59151375001,0.1441
59151375002,0.1367
59151375003,0.1347
59151375004,0.1374
59151375005,0.1386
59151376001,0.1424
59151376002,0.1449
59151376004,0.1121
59151376006,0.1098
59151376010,0.1426
59151376012,0.1071
59151376015,0.1256
59151377001,0.1135
59151377002,0.1159
59151378001,0.1119
59151378002,0.1044
59151379007,0.1008
59151379008,0.0977
59151379010,0.1121
59151379013,0.109
59151380001,0.1159
59151380002,0.1106
59151380003,0.1121
59151380004,0.1091
59151381001,0.107
59151381002,0.1042
59151381003,0.1025
59151381004,0.0995
59151382001,0.1076
59151382004,0.0949
59151383001,0.0945
59151383002,0.0975
59151383003,0.0938
59151383004,0.0896
59151384001,0.1008
59151384002,0.0906
59151384003,0.0924
59151385001,0.0957
59151385002,0.0935
59151385003,0.0933
59151385004,0.0901
59151385005,0.0915
59151385006,0.0912
59151386001,0.0919
59151386002,0.0926
59151386003,0.092
59151386004,0.0941
59151386005,0.0963
59151386006,0.0931
59151386007,0.0858
59151386008,0.0889
59151387002,0.0937
59151387004,0.0871
59151387006,0.0909
59151387007,0.0906
59151387008,0.0922
59151387009,0.0964
59151387010,0.0968
59151387015,0.0895
59151387016,0.0953
59151388003,0.0832
59151388004,0.0899
59151388005,0.0879
59151388006,0.0858
59151388007,0.083
59151389001,0.0925
59151389002,0.0879
59151389003,0.0899
59151389004,0.0846
59151389005,0.0794
59151390001,0.0876
59151390007,0.0813
59151390008,0.0869
59151390009,0.0855
59151390010,0.0841
59151390015,0.0776
59151390016,0.081
59151391001,0.0855
59151391002,0.0727
59151391003,0.0821
59151392007,0.0785
59151392008,0.0761
59151392009,0.0783
59151392011,0.0836
59151392015,0.0816
59151392018,0.0977
59151392023,F
59151392025,0.0791
59151392026,0.081
59151392027,0.1027
59151393001,0.0855
59151393002,0.0897
59151393003,0.1042
59151393008,0.0853
59151393009,0.0827
59151393012,0.075
59151393014,0.0781
59151393017,0.0946
59151394004,0.0954
59151394005,0.0846
59151394006,0.0849
59151395001,0.0821
59151396001,0.0874
59151397005,0.0994
59151397010,0.1007
59151397011,0.1062
59151397013,0.0951
59151397014,0.0827
59151397015,0.0937
59151399002,0.0863
59151400002,0.081
59151401001,0.0762
59151401004,0.0782
59151404001,0.0818
59151404002,0.0757
59151404003,0.074
59151404004,0.0761
59151405003,0.1393
59151406001,0.1581
59151406002,0.1626
59151406003,0.1584
59151406005,0.1588
59151406006,0.1578
59151406007,0.1559
59151406010,0.1547
59151406011,0.1511
59151406012,0.1501
59151406016,0.1404
59151406026,0.1402
59151406027,0.1516
59151406028,0.1301
59151406029,0.1346
59151406030,0.1291
59151406031,0.151
59151406032,0.1367
59151406033,0.1536
59151406034,0.1652
59151406035,0.1408
59151406036,0.1445
59151406037,0.1558
59151406039,0.137
59151406041,0.1617
59151406042,0.149
59151406043,0.1358
59151406044,0.1454
59151406045,0.1279
59151407001,0.1471
59151407002,0.1473
59151407003,0.1457
59151407004,0.1492
59151407006,0.1584
59151407008,0.1149
59151407011,0.1627
59151407015,0.1566
59151407016,0.1652
59151408001,0.1473
59151408002,0.1469
59151409002,0.1555
59151409003,0.1571
59151409004,0.1423
59151409005,0.151
59151409006,0.1491
59151410001,0.149
59151410002,0.15
59151410003,0.152
59151410004,0.152
59151411001,0.1529
59151411002,0.1548
59151411003,0.1535
59151411004,0.1557
59151411005,0.1513
59151412001,0.1493
59151412002,0.1495
59151412003,0.1512
59151412004,0.1499
59151412005,0.1488
59151413001,0.1522
59151413002,0.1537
59151413003,0.1558
59151413004,0.1613
59151413005,0.1546
59151414004,0.1513
59151414005,0.1497
59151414006,0.1524
59151414007,0.1537
59151414008,0.1546
59151414009,0.1537
59151414010,0.1547
59151415001,0.1572
59151415002,0.1564
59151415003,0.1555
59151415004,0.1557
59151415005,0.1547
59151415006,0.1528
59151415007,0.1501
59151416001,0.1544
59151416002,0.1538
59151416003,0.1557
59151416004,0.1546
59151417001,0.1579
59151417002,0.1601
59151417003,0.1579
59151417004,0.1546
59151418001,0.1623
59151418002,0.163
59151418003,0.1581
59151419001,0.1611
59151419002,0.1628
59151419003,0.1622
59151419004,0.1611
59151420001,0.1562
59151420002,0.159
59151420003,0.1555
59151420004,0.1543
59151420005,0.1597
59151423001,0.1638
59151423002,0.164
59151424001,0.1656
59151424002,0.1632
59151424003,0.1588
59151424005,0.1581
59151424006,0.1589
59151424007,0.1582
59151424008,0.1556
59151424009,0.159
59151424010,0.155
59151425001,0.159
59151425002,0.1588
59151425003,0.16
59151425004,0.1557
59151425005,0.1576
59151425006,0.1569
59151425007,0.1542
59151425008,0.1558
59151425009,0.1515
59151426001,0.1674
59151426004,0.1667
59151426005,0.1722
59151426006,0.1546
59151426007,0.1718
59151426008,0.1632
59151427002,0.1694
59151427003,0.1632
59151427004,0.1691
59151427006,0.1776
59151427007,0.1778
59151428001,0.179
59151428002,0.1781
59151428003,0.178
59151428004,0.1743
59151428005,0.1735
59151429001,0.1712
59151429002,0.1717
59151429003,0.1701
59151429004,0.1731
59151429005,0.1679
59151429006,0.1672
59151429007,0.1634
59151430001,0.1596
59151430002,0.1641
59151430003,0.1665
59151430004,0.1672
59151432001,0.1596
59151432002,0.1574
59151432003,0.1579
59151432004,0.1542
59151432005,F
59151432006,0.1576
59151432007,0.155
59151432008,0.1564
59151433001,0.1667
59151433002,0.169
59151433003,0.1664
59151433004,0.1633
59151433005,0.1595
59151433006,0.165
59151434001,0.1687
59151434002,0.1638
59151434003,0.1614
59151434004,0.161
59151434005,0.1583
59151434006,0.1569
59151435001,0.1715
59151435002,0.174
59151435003,0.1771
59151435004,0.1727
59151435005,0.1712
59151436001,0.1769
59151436002,0.1728
59151436003,0.1721
59151436004,0.1679
59151436005,0.1689
59151437001,0.1766
59151437002,0.1757
59151437003,0.1746
59151437004,0.1747
59151438001,0.1867
59151438002,0.185
59151439001,0.1601
59151439002,0.1614
59151439003,0.1599
59151439004,0.1529
59151439007,0.1531
59151439008,0.1539
59151440001,0.1526
59151440002,0.1495
59151440003,0.1502
59151441001,0.1558
59151441002,0.1515
59151441003,0.1466
59151441004,0.1429
59151442002,0.1468
59151442003,0.1469
59151442004,0.1459
59151442006,0.1508
59151443002,0.153
59151443003,0.1521
59151443004,0.152
59151443005,0.1481
59151443008,0.1721
59151443009,0.1595
59151443012,0.1527
59151443013,0.1489
59151444001,0.1453
59151444002,0.1455
59151444005,0.1409
59151444006,0.142
59151444007,0.1384
59151444008,0.1378
59151444010,0.1549
59151444019,0.144
59151444020,0.132
59151444021,0.1385
59151445004,0.0518
59151445005,0.1334
59151445007,0.1416
59151445008,0.1406
59151445009,0.1366
59151445018,0.1151
59151445021,0.085
59151445022,0.0906
59151445023,0.0927
59151445024,0.0963
59151445025,0.096
59151445028,0.1368
59151445029,0.1362
59151445030,0.1309
59151445031,0.1464
59151445034,0.127
59151445036,0.1408
59151445041,0.1139
59151445042,0.1336
59151445043,0.1183
59151445044,0.0953
59151446001,0.0983
59151446002,0.0979
59151446003,0.0946
59151446004,0.0911
59151446005,0.093
59151446006,0.0953
59151446007,0.0949
59151448001,0.1472
59151448002,0.1407
59151448003,0.1417
59151448006,0.1417
59151448009,0.1409
59151448010,0.1412
59151449001,0.1334
59151449002,0.1386
59151449003,0.1379
59151449004,0.1397
59151450001,0.1393
59151450002,0.1399
59151450007,0.1298
59151451001,0.1407
59151451006,0.1361
59151451007,0.1412
59151452002,0.1374
59151452003,0.131
59151452004,0.143
59151452005,0.1417
59151453001,0.1377
59151453002,0.1373
59151453003,0.1345
59151453004,0.1387
59151454001,0.1395
59151454002,0.1367
59151454003,0.1381
59151455001,0.1371
59151455002,0.1445
59151455003,0.1446
59151455004,0.1446
59151456001,0.14
59151456002,0.1435
59151456003,0.1474
59151457001,0.147
59151457002,0.1495
59151457003,0.1459
59151458001,0.1469
59151458002,0.1455
59151458003,0.1425
59151459001,0.1433
59151459002,0.1429
59151460004,0.1463
59151460005,0.1412
59151461001,0.14
59151461002,0.1377
59151461003,0.1275
59151461004,0.1415
59151463002,0.1376
59151463003,0.1363
59151463004,0.1456
59151464001,0.1397
59151464002,0.1428
59151465001,0.1326
59151465002,0.133
59151465003,0.1346
59151467001,0.1271
59151469001,0.1159
59151469003,0.1121
59151469006,0.1109
59151470001,0.1305
59151470002,0.1163
59151470003,0.1168
59151471001,0.1395
59151471002,0.1364
59151471003,0.1259
59151471004,0.1221
59151471005,0.1162
59151472002,0.1383
59151472003,0.1314
59151472004,0.1347
59151472005,0.121
59151472006,0.1332
59151472007,0.1341
59151472008,0.1357
59151472009,0.1412
59151473001,0.1256
59151473002,0.1218
59151473003,0.12
59151473004,0.1095
59151474001,0.1223
59151474002,0.1152
59151474003,0.1142
59151474004,0.1076
59151474005,0.1153
59151475001,0.1156
59151475002,0.11
59151475003,0.115
59151475004,0.1009
59151475005,0.1052
59151476001,0.1109
59151476002,0.1109
59151476003,0.1037
59151476004,0.0996
59151477001,0.1028
59151477002,0.101
59151477003,0.0993
59151477004,0.0988
59151477005,0.0969
59151477006,0.0982
59151478001,0.1269
59151478002,0.0946
59151478003,0.099
59151478004,0.1007
59151478005,0.1037
59151478006,0.1058
59151479003,0.1301
59151479004,0.1327
59151479007,0.1364
59151479008,0.1341
59151480001,0.1347
59151480002,0.1325
59151480003,0.1284
59151480004,0.1344
59151480005,0.1317
59151480006,F
59151481001,0.1483
59151481002,0.1458
59151481003,0.1467
59151481007,0.139
59151482001,0.1482
59151482002,0.1476
59151483001,0.1449
59151483002,0.136
59151483003,0.1373
59151484001,0.1422
59151484002,0.1415
59151484003,0.135
59151484004,0.1387
59151484005,0.1329
59151485001,0.1523
59151485002,0.1512
59151485003,0.1476
59151485005,0.1506
59151485006,0.1509
59151485009,0.1511
59151486002,0.1499
59151486003,0.146
59151486004,0.1473
59151486005,0.1535
59151486006,0.145
59151487004,0.0832
59151487007,0.0716
59151487010,0.0648
59151487012,0.0662
59151487013,0.053
59151487014,0.0916
59151487015,0.0868
59151487017,0.0668
59151487018,0.0571
59151487019,0.0707
59151487020,0.0673
59151487021,0.0859
59151487022,0.0678
59151488001,0.0685
59151488002,0.0704
59151488003,0.0683
59151488004,0.0683
59151488005,0.0696
59151488006,0.068
59151488007,0.0644
59151488008,0.0672
59151488009,0.0621
59151489001,0.0624
59151489002,0.0581
59151489003,0.0594
59151489004,0.0611
59151490001,0.0612
59151490004,0.064
59151491001,0.0618
59151491002,0.0612
59151491003,0.0611
59151491004,0.0581
59151491005,0.0543
59151492001,0.0615
59151493001,0.058
59151493002,0.054
59151493003,0.0548
59151494001,0.0534
59151494002,0.0566
59151494003,0.0536
59151495001,0.048
59151495002,0.0456
59151495003,0.0521
59151495008,0.0496
59151495009,0.0503
59151495010,0.0467
59151496001,0.0454
59151496002,0.0464
59151496005,0.0526
59151496006,0.0536
59151497002,0.055
59151497006,0.0501
59151497007,0.0592
59151497008,0.0511
59151497012,0.0564
59151497013,0.0617
59151497014,0.0595
59151497015,0.0523
59151497016,0.0646
59151497017,0.0637
59151497018,0.0454
59151497019,0.058
59151498002,0.0495
59151498003,0.0511
59151498004,0.049
59151498006,0.0518
59151499001,0.0484
59151499003,0.0647
59151499004,0.0487
59151507001,0.0517
59151507002,0.0559
59151507003,0.0542
59151507004,0.0564
59151508001,0.0559
59151509001,0.0553
59151509002,0.0537
59151509003,0.0614
59151520001,0.0782
59151521001,0.065
59151521002,0.0644
59151521004,0.0623
59151521005,0.0622
59151521008,0.0684
59151522001,0.0602
59151522002,0.0638
59151522003,0.0606
59151522004,0.0556
59151522005,0.0596
59151522006,0.0588
59151522007,F
59151523001,0.0648
59151524003,0.0613
59151524004,0.0599
59151525001,0.0606
59151525004,0.0584
59151526002,0.0435
59151526004,0.0498
59151526006,0.0421
59151527001,0.056
59151527002,0.0548
59151527003,0.0591
59151527004,0.06
59151528001,0.0532
59151528002,0.057
59151528003,0.0553
59151528004,0.0597
59151529001,0.0484
59151529002,0.0502
59151529003,0.053
59151529004,0.0532
59151530001,0.0394
59151531001,0.0461
59151531002,0.0439
59151531003,0.0476
59151531004,0.0449
59151532001,0.0481
59151532002,0.0428
59151532003,0.051
59151532004,0.0512
59151533001,0.0536
59151533002,0.051
59151533003,0.0529
59151533004,0.0534
59151534001,0.0514
59151534002,0.051
59151534003,0.05
59151535001,0.0525
59151535002,0.0525
59151535003,0.0535
59151535004,0.0535
59151535005,0.0551
59151535006,0.0527
59151536001,0.0523
59151536003,0.0538
59151536004,0.0538
59151536005,0.0574
59151536006,0.0545
59151536007,0.0553
59151537001,0.0552
59151537002,0.0539
59151537003,0.0529
59151537004,0.0557
59151537005,0.0552
59151537006,0.0542
59151537007,0.0556
59151537008,0.0543
59151538001,0.0552
59151538002,0.057
59151538003,0.0576
59151538004,0.0576
59151538005,0.0565
59151538006,0.0604
59151538007,0.0577
59151538008,0.0569
59151539006,0.0526
59151540001,0.0542
59151540002,0.0568
59151540003,0.0547
59151541001,0.0542
59151541002,0.059
59151542001,0.0572
59151542002,0.0654
59151542003,0.059
59151542004,0.0604
59151543001,0.0581
59151544001,0.069
59151544002,0.0762
59151545001,0.066
59151545002,0.0568
59151547004,0.0659
59151547005,0.0671
59151547006,0.0666
59151553001,0.0715
59151553002,0.0669
59151553003,0.0705
59151553004,0.0693
59151553005,0.0696
59151553006,0.0648
59151553007,0.0686
59151554001,0.065
59151554002,0.0641
59151554003,0.0641
59151554004,0.0683
59151555001,0.0707
59151555002,0.0691
59151555003,0.0687
59151555004,0.0638
59151555005,0.0732
59151555006,0.0801
59151556001,0.0728
59151556002,0.0744
59151557001,0.0664
59151557002,0.075
59151557004,0.0729
59151557005,0.0684
59151558001,0.0568
59151558002,0.06
59151558003,0.0677
59151559002,0.0619
59151559003,0.0627
59151559006,0.0562
59151560002,0.0668
59151560004,0.0676
59151560007,0.063
59151561003,0.066
59151561004,0.0626
59151561007,0.0586
59151561008,0.0602
59151562001,0.0652
59151562003,0.0669
