"fromId","type","time_groups","pop"
"59150045004","theatre/performance and concert hall","45",168
"59150046001","gallery","15",49
"59150046001","library or archives","15",49
"59150046001","museum","15",49
"59150046001","theatre/performance and concert hall","45",49
"59150046002","gallery","15",413
"59150046002","library or archives","15",413
"59150046002","museum","30",413
"59150046002","theatre/performance and concert hall","45",413
"59150047001","gallery","15",284
"59150047001","library or archives","15",284
"59150047001","museum","15",284
"59150047001","theatre/performance and concert hall","45",284
"59150047002","gallery","30",63
"59150047002","library or archives","30",63
"59150047002","museum","15",63
"59150047002","theatre/performance and concert hall","45",63
"59150047003","gallery","30",79
"59150047003","library or archives","30",79
"59150047003","museum","30",79
"59150047003","theatre/performance and concert hall","45",79
"59150048002","gallery","30",67
"59150048002","library or archives","30",67
"59150048002","museum","15",67
"59150048002","theatre/performance and concert hall","45",67
"59150048003","gallery","15",50
"59150048003","library or archives","30",50
"59150048003","museum","15",50
"59150048003","theatre/performance and concert hall","45",50
"59150048004","gallery","15",54
"59150048004","library or archives","15",54
"59150048004","museum","15",54
"59150048004","theatre/performance and concert hall","45",54
"59150048005","gallery","15",38
"59150048005","library or archives","30",38
"59150048005","museum","15",38
"59150048005","theatre/performance and concert hall","45",38
"59150048006","gallery","30",58
"59150048006","library or archives","30",58
"59150048006","museum","15",58
"59150048006","theatre/performance and concert hall","45",58
"59150048007","gallery","30",74
"59150048007","library or archives","30",74
"59150048007","museum","15",74
"59150048007","theatre/performance and concert hall","45",74
"59150048010","gallery","15",88
"59150048010","library or archives","30",88
"59150048010","museum","15",88
"59150048010","theatre/performance and concert hall","45",88
"59150049001","gallery","30",62
"59150049001","library or archives","30",62
"59150049001","museum","15",62
"59150049001","theatre/performance and concert hall","45",62
"59150049002","gallery","30",69
"59150049002","library or archives","30",69
"59150049002","museum","15",69
"59150049002","theatre/performance and concert hall","45",69
"59150049003","gallery","30",34
"59150049003","library or archives","30",34
"59150049003","museum","15",34
"59150049003","theatre/performance and concert hall","45",34
"59150049004","gallery","30",32
"59150049004","library or archives","30",32
"59150049004","museum","15",32
"59150049004","theatre/performance and concert hall","45",32
"59150049008","gallery","30",59
"59150049008","library or archives","30",59
"59150049008","museum","15",59
"59150049008","theatre/performance and concert hall","45",59
"59150049010","gallery","30",52
"59150049010","library or archives","30",52
"59150049010","museum","15",52
"59150049010","theatre/performance and concert hall","45",52
"59150049011","gallery","30",50
"59150049011","library or archives","30",50
"59150049011","museum","30",50
"59150049011","theatre/performance and concert hall","45",50
"59150049012","gallery","30",60
"59150049012","library or archives","30",60
"59150049012","museum","15",60
"59150049012","theatre/performance and concert hall","45",60
"59150049013","gallery","30",86
"59150049013","library or archives","30",86
"59150049013","museum","15",86
"59150049013","theatre/performance and concert hall","45",86
"59150050002","gallery","30",63
"59150050002","library or archives","30",63
"59150050002","museum","30",63
"59150050002","theatre/performance and concert hall","60",63
"59150050003","gallery","30",53
"59150050003","library or archives","30",53
"59150050003","museum","30",53
"59150050003","theatre/performance and concert hall","60",53
"59150050004","gallery","30",46
"59150050004","library or archives","30",46
"59150050004","museum","15",46
"59150050004","theatre/performance and concert hall","45",46
"59150050005","gallery","30",53
"59150050005","library or archives","30",53
"59150050005","museum","30",53
"59150050005","theatre/performance and concert hall","60",53
"59150050006","gallery","30",64
"59150050006","library or archives","30",64
"59150050006","museum","30",64
"59150050006","theatre/performance and concert hall","60",64
"59150050007","gallery","45",90
"59150050007","library or archives","45",90
"59150050007","museum","45",90
"59150050007","theatre/performance and concert hall","60",90
"59150050008","gallery","45",72
"59150050008","library or archives","45",72
"59150050008","museum","45",72
"59150050008","theatre/performance and concert hall","60",72
"59150050010","gallery","30",51
"59150050010","library or archives","30",51
"59150050010","museum","45",51
"59150050010","theatre/performance and concert hall","45",51
"59150051001","gallery","30",61
"59150051001","library or archives","30",61
"59150051001","museum","15",61
"59150051001","theatre/performance and concert hall","45",61
"59150051002","gallery","30",62
"59150051002","library or archives","30",62
"59150051002","museum","15",62
"59150051002","theatre/performance and concert hall","45",62
"59150051003","gallery","30",64
"59150051003","library or archives","30",64
"59150051003","museum","30",64
"59150051003","theatre/performance and concert hall","45",64
"59150051004","gallery","30",49
"59150051004","library or archives","30",49
"59150051004","museum","30",49
"59150051004","theatre/performance and concert hall","45",49
"59150051005","gallery","30",47
"59150051005","library or archives","30",47
"59150051005","museum","30",47
"59150051005","theatre/performance and concert hall","45",47
"59150051006","gallery","30",30
"59150051006","library or archives","30",30
"59150051006","museum","30",30
"59150051006","theatre/performance and concert hall","45",30
"59150051009","gallery","45",68
"59150051009","library or archives","45",68
"59150051009","museum","30",68
"59150051009","theatre/performance and concert hall","60",68
"59150051010","gallery","30",87
"59150051010","library or archives","30",87
"59150051010","museum","30",87
"59150051010","theatre/performance and concert hall","45",87
"59150052001","gallery","45",71
"59150052001","library or archives","45",71
"59150052001","museum","45",71
"59150052001","theatre/performance and concert hall","60",71
"59150052002","gallery","45",54
"59150052002","library or archives","45",54
"59150052002","museum","45",54
"59150052002","theatre/performance and concert hall","60",54
"59150052003","gallery","45",67
"59150052003","library or archives","45",67
"59150052003","museum","45",67
"59150052003","theatre/performance and concert hall","60",67
"59150052004","gallery","45",55
"59150052004","library or archives","45",55
"59150052004","museum","45",55
"59150052004","theatre/performance and concert hall","60",55
"59150052009","gallery","60",0
"59150052009","library or archives","60",0
"59150052009","museum","60",0
"59150052009","theatre/performance and concert hall","75",0
"59150052010","gallery","45",344
"59150052010","library or archives","45",344
"59150052010","museum","45",344
"59150052010","theatre/performance and concert hall","60",344
"59150052011","gallery","60",0
"59150052011","library or archives","60",0
"59150052011","museum","60",0
"59150052011","theatre/performance and concert hall","75",0
"59150053001","gallery","45",87
"59150053001","library or archives","45",87
"59150053001","museum","45",87
"59150053001","theatre/performance and concert hall","60",87
"59150053003","gallery","45",220
"59150053003","library or archives","45",220
"59150053003","museum","45",220
"59150053003","theatre/performance and concert hall","60",220
"59150053004","gallery","30",81
"59150053004","library or archives","30",81
"59150053004","museum","30",81
"59150053004","theatre/performance and concert hall","60",81
"59150053005","gallery","45",10
"59150053005","library or archives","45",10
"59150053005","museum","45",10
"59150053005","theatre/performance and concert hall","60",10
"59150053006","gallery","45",173
"59150053006","library or archives","45",173
"59150053006","museum","45",173
"59150053006","theatre/performance and concert hall","60",173
"59150054001","gallery","30",53
"59150054001","library or archives","30",53
"59150054001","museum","30",53
"59150054001","theatre/performance and concert hall","45",53
