"fromId","type","time_groups","pop"
"2.92239992606167e-313","theatre/performance and concert hall","90+",0
"2.92239992611108e-313","gallery","90+",0
"2.92239992611108e-313","library or archives","90+",0
"2.92239992611108e-313","museum","90+",0
"2.92239992611108e-313","theatre/performance and concert hall","90+",0
"2.92239997502358e-313","gallery","75",234
"2.92239997502358e-313","library or archives","60",234
"2.92239997502358e-313","museum","60",234
"2.92239997502358e-313","theatre/performance and concert hall","90",234
"2.92239997507298e-313","gallery","30",47
"2.92239997507298e-313","library or archives","30",47
"2.92239997507298e-313","museum","30",47
"2.92239997507298e-313","theatre/performance and concert hall","60",47
"2.92239997512239e-313","gallery","45",153
"2.92239997512239e-313","library or archives","30",153
"2.92239997512239e-313","museum","30",153
"2.92239997512239e-313","theatre/performance and concert hall","60",153
"2.92240002462777e-313","gallery","45",0
"2.92240002462777e-313","library or archives","45",0
"2.92240002462777e-313","museum","45",0
"2.92240002462777e-313","theatre/performance and concert hall","75",0
"2.92240002477599e-313","gallery","45",100
"2.92240002477599e-313","library or archives","45",100
"2.92240002477599e-313","museum","45",100
"2.92240002477599e-313","theatre/performance and concert hall","60",100
"2.92240002492421e-313","gallery","45",0
"2.92240002492421e-313","library or archives","45",0
"2.92240002492421e-313","museum","45",0
"2.92240002492421e-313","theatre/performance and concert hall","75",0
"2.92240002497361e-313","gallery","45",202
"2.92240002497361e-313","library or archives","45",202
"2.92240002497361e-313","museum","45",202
"2.92240002497361e-313","theatre/performance and concert hall","75",202
"2.92240002502302e-313","gallery","45",0
"2.92240002502302e-313","library or archives","45",0
"2.92240002502302e-313","museum","45",0
"2.92240002502302e-313","theatre/performance and concert hall","75",0
"2.92240002507243e-313","gallery","45",0
"2.92240002507243e-313","library or archives","45",0
"2.92240002507243e-313","museum","45",0
"2.92240002507243e-313","theatre/performance and concert hall","75",0
"2.92240002512183e-313","gallery","90+",258
"2.92240002512183e-313","library or archives","90+",258
"2.92240002512183e-313","museum","90+",258
"2.92240002512183e-313","theatre/performance and concert hall","90+",258
"2.92240002517124e-313","gallery","90+",328
"2.92240002517124e-313","library or archives","90+",328
"2.92240002517124e-313","museum","90+",328
"2.92240002517124e-313","theatre/performance and concert hall","90+",328
"2.9224000738367e-313","gallery","45",43
"2.9224000738367e-313","library or archives","45",43
"2.9224000738367e-313","museum","45",43
"2.9224000738367e-313","theatre/performance and concert hall","60",43
"2.92240007388611e-313","gallery","45",124
"2.92240007388611e-313","library or archives","45",124
"2.92240007388611e-313","museum","45",124
"2.92240007388611e-313","theatre/performance and concert hall","60",124
"2.92240007393552e-313","gallery","45",41
"2.92240007393552e-313","library or archives","45",41
"2.92240007393552e-313","museum","45",41
"2.92240007393552e-313","theatre/performance and concert hall","60",41
"2.92240007398492e-313","gallery","30",81
"2.92240007398492e-313","library or archives","30",81
"2.92240007398492e-313","museum","30",81
"2.92240007398492e-313","theatre/performance and concert hall","60",81
"2.92240007403433e-313","gallery","30",108
"2.92240007403433e-313","library or archives","30",108
"2.92240007403433e-313","museum","30",108
"2.92240007403433e-313","theatre/performance and concert hall","60",108
"2.92240007408374e-313","gallery","30",93
"2.92240007408374e-313","library or archives","30",93
"2.92240007408374e-313","museum","30",93
"2.92240007408374e-313","theatre/performance and concert hall","60",93
"2.92240007413314e-313","gallery","30",85
"2.92240007413314e-313","library or archives","30",85
"2.92240007413314e-313","museum","30",85
"2.92240007413314e-313","theatre/performance and concert hall","60",85
"2.92240012324327e-313","gallery","45",39
"2.92240012324327e-313","library or archives","30",39
"2.92240012324327e-313","museum","45",39
"2.92240012324327e-313","theatre/performance and concert hall","60",39
"2.92240012329268e-313","gallery","45",45
"2.92240012329268e-313","library or archives","30",45
"2.92240012329268e-313","museum","30",45
"2.92240012329268e-313","theatre/performance and concert hall","60",45
"2.92240012334208e-313","gallery","45",54
"2.92240012334208e-313","library or archives","30",54
"2.92240012334208e-313","museum","30",54
"2.92240012334208e-313","theatre/performance and concert hall","60",54
"2.92240012339149e-313","gallery","30",68
"2.92240012339149e-313","library or archives","30",68
"2.92240012339149e-313","museum","30",68
"2.92240012339149e-313","theatre/performance and concert hall","60",68
"2.9224001234409e-313","gallery","30",80
"2.9224001234409e-313","library or archives","30",80
"2.9224001234409e-313","museum","30",80
"2.9224001234409e-313","theatre/performance and concert hall","60",80
"2.9224001234903e-313","gallery","45",125
"2.9224001234903e-313","library or archives","30",125
"2.9224001234903e-313","museum","30",125
"2.9224001234903e-313","theatre/performance and concert hall","60",125
"2.92240012353971e-313","gallery","45",37
"2.92240012353971e-313","library or archives","30",37
"2.92240012353971e-313","museum","45",37
"2.92240012353971e-313","theatre/performance and concert hall","60",37
"2.92240017264983e-313","gallery","30",88
"2.92240017264983e-313","library or archives","30",88
"2.92240017264983e-313","museum","30",88
"2.92240017264983e-313","theatre/performance and concert hall","45",88
"2.92240017269924e-313","gallery","30",82
"2.92240017269924e-313","library or archives","30",82
"2.92240017269924e-313","museum","30",82
"2.92240017269924e-313","theatre/performance and concert hall","45",82
"2.92240017274865e-313","gallery","30",88
"2.92240017274865e-313","library or archives","30",88
"2.92240017274865e-313","museum","30",88
"2.92240017274865e-313","theatre/performance and concert hall","45",88
"2.92240017279805e-313","gallery","30",85
"2.92240017279805e-313","library or archives","30",85
"2.92240017279805e-313","museum","30",85
"2.92240017279805e-313","theatre/performance and concert hall","45",85
"2.92240017284746e-313","gallery","30",71
"2.92240017284746e-313","library or archives","30",71
"2.92240017284746e-313","museum","30",71
"2.92240017284746e-313","theatre/performance and concert hall","45",71
"2.9224002220564e-313","gallery","30",54
"2.9224002220564e-313","library or archives","30",54
"2.9224002220564e-313","museum","30",54
"2.9224002220564e-313","theatre/performance and concert hall","60",54
"2.92240022210581e-313","gallery","30",70
"2.92240022210581e-313","library or archives","30",70
"2.92240022210581e-313","museum","30",70
"2.92240022210581e-313","theatre/performance and concert hall","45",70
"2.92240022215521e-313","gallery","30",68
"2.92240022215521e-313","library or archives","30",68
"2.92240022215521e-313","museum","30",68
"2.92240022215521e-313","theatre/performance and concert hall","45",68
"2.92240022220462e-313","gallery","30",10
"2.92240022220462e-313","library or archives","15",10
"2.92240022220462e-313","museum","15",10
"2.92240022220462e-313","theatre/performance and concert hall","45",10
"2.92240022225402e-313","gallery","30",61
"2.92240022225402e-313","library or archives","15",61
"2.92240022225402e-313","museum","15",61
"2.92240022225402e-313","theatre/performance and concert hall","45",61
"2.92240022230343e-313","gallery","30",65
"2.92240022230343e-313","library or archives","30",65
"2.92240022230343e-313","museum","15",65
"2.92240022230343e-313","theatre/performance and concert hall","60",65
"2.92240022235284e-313","gallery","30",53
"2.92240022235284e-313","library or archives","30",53
"2.92240022235284e-313","museum","30",53
"2.92240022235284e-313","theatre/performance and concert hall","60",53
"2.92240027156178e-313","gallery","30",0
"2.92240027156178e-313","library or archives","15",0
"2.92240027156178e-313","museum","15",0
"2.92240027156178e-313","theatre/performance and concert hall","45",0
"2.92240027161118e-313","gallery","30",37
"2.92240027161118e-313","library or archives","15",37
"2.92240027161118e-313","museum","15",37
"2.92240027161118e-313","theatre/performance and concert hall","45",37
"2.92240027166059e-313","gallery","30",33
"2.92240027166059e-313","library or archives","15",33
"2.92240027166059e-313","museum","15",33
"2.92240027166059e-313","theatre/performance and concert hall","45",33
"2.92240027171e-313","gallery","30",18
"2.92240027171e-313","library or archives","15",18
"2.92240027171e-313","museum","15",18
"2.92240027171e-313","theatre/performance and concert hall","45",18
"2.92240027185822e-313","gallery","30",317
"2.92240027185822e-313","library or archives","15",317
"2.92240027185822e-313","museum","15",317
"2.92240027185822e-313","theatre/performance and concert hall","45",317
"2.92240032101775e-313","gallery","30",111
"2.92240032101775e-313","library or archives","30",111
"2.92240032101775e-313","museum","15",111
"2.92240032101775e-313","theatre/performance and concert hall","45",111
"2.92240032111656e-313","gallery","45",341
"2.92240032111656e-313","library or archives","30",341
"2.92240032111656e-313","museum","15",341
"2.92240032111656e-313","theatre/performance and concert hall","60",341
"2.92240037027609e-313","gallery","30",117
"2.92240037027609e-313","library or archives","15",117
"2.92240037027609e-313","museum","15",117
"2.92240037027609e-313","theatre/performance and concert hall","45",117
"2.9224003703255e-313","gallery","30",42
"2.9224003703255e-313","library or archives","15",42
"2.9224003703255e-313","museum","15",42
"2.9224003703255e-313","theatre/performance and concert hall","45",42
"2.92240037052313e-313","gallery","15",25
"2.92240037052313e-313","library or archives","15",25
"2.92240037052313e-313","museum","15",25
"2.92240037052313e-313","theatre/performance and concert hall","45",25
"2.92240037057253e-313","gallery","30",25
"2.92240037057253e-313","library or archives","30",25
"2.92240037057253e-313","museum","15",25
"2.92240037057253e-313","theatre/performance and concert hall","45",25
"2.92240037062194e-313","gallery","15",21
"2.92240037062194e-313","library or archives","15",21
"2.92240037062194e-313","museum","15",21
"2.92240037062194e-313","theatre/performance and concert hall","45",21
"2.92240037077016e-313","gallery","30",152
"2.92240037077016e-313","library or archives","30",152
"2.92240037077016e-313","museum","15",152
"2.92240037077016e-313","theatre/performance and concert hall","45",152
"2.92240041983088e-313","gallery","15",535
"2.92240041983088e-313","library or archives","15",535
"2.92240041983088e-313","museum","15",535
"2.92240041983088e-313","theatre/performance and concert hall","45",535
"2.92240046908922e-313","gallery","15",0
"2.92240046908922e-313","library or archives","15",0
"2.92240046908922e-313","museum","15",0
"2.92240046908922e-313","theatre/performance and concert hall","45",0
"2.92240046913863e-313","gallery","15",142
"2.92240046913863e-313","library or archives","15",142
"2.92240046913863e-313","museum","15",142
"2.92240046913863e-313","theatre/performance and concert hall","45",142
"2.92240046918803e-313","gallery","15",346
"2.92240046918803e-313","library or archives","15",346
"2.92240046918803e-313","museum","15",346
"2.92240046918803e-313","theatre/performance and concert hall","45",346
"2.92240051849579e-313","gallery","15",286
"2.92240051849579e-313","library or archives","15",286
"2.92240051849579e-313","museum","15",286
"2.92240051849579e-313","theatre/performance and concert hall","45",286
"2.92240051854519e-313","gallery","15",141
"2.92240051854519e-313","library or archives","15",141
"2.92240051854519e-313","museum","15",141
"2.92240051854519e-313","theatre/performance and concert hall","30",141
"2.9224005185946e-313","gallery","15",10
"2.9224005185946e-313","library or archives","15",10
"2.9224005185946e-313","museum","15",10
"2.9224005185946e-313","theatre/performance and concert hall","30",10
"2.92240051864401e-313","gallery","15",168
